address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
141 N Charles St,,"5,900 SF",Daytona Beach,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,5,900 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse",4/10/2020,19185788,$0.50 SF/Mo,Industrial,"5,858 SF",1 Space,FL,For Lease,Office/Retail,"[('Daytona Beach International Airport', '11 min drive', '5.0 mi'), ('Port Canaveral', '89 min drive', '72.8 mi'), ('TRANSFLO-SANFORD-FL', '49 min drive', '38.0 mi')]",
1445 Cox Rd,,"6,098 SF",Cocoa,"Rental Rate,$9.84 /SF/YR,Rentable Building Area,6,098 SF,Property Type,Industrial,Year Built/Renovated,1990/1996,Property Subtype,Warehouse",4/10/2020,19186415,$0.82 SF/Mo,Industrial,"6,098 SF",1 Space,FL,For Lease,Industrial,"[('Melbourne International Airport', '40 min drive', '27.5 mi'), ('Port Canaveral', '18 min drive', '11.6 mi'), ('CSX INTERMODAL-ORLANDO-FL', '50 min drive', '40.3 mi')]",
8008 NW 14th St,"24 Hour Access,Property Manager on Site","40,000 SF",Doral,"Rental Rate,$11.45 /SF/YR,Rentable Building Area,40,000 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",4/14/2020,19218530,$0.95 SF/Mo,Industrial,"20,000 SF",1 Space,FL,For Lease,Industrial,"[('Miami Airport Commuter Rail (Tri-County Commuter)', '13 min drive', '5.8 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '15 min drive', '6.6 mi'), ('Miami International Airport', '11 min drive', '3.7 mi'), ('Fort Lauderdale–Hollywood International Airport', '46 min drive', '29.9 mi'), ('Port of Miami', '22 min drive', '11.4 mi'), ('Alphinos Distributors, Incorporated', '8 min drive', '3.0 mi')]",
2003 NW 79th Ave,"24 Hour Access,Property Manager on Site","112,766 SF",Doral,"Rental Rate,$11.90 /SF/YR,Rentable Building Area,112,766 SF,Property Type,Industrial,Year Built,1990,Property Subtype,Warehouse",4/14/2020,19218579,$0.99 SF/Mo,Industrial,"7,360 SF",1 Space,FL,For Lease,Industrial,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '15 min drive', '6.2 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '15 min drive', '6.3 mi'), ('Miami International Airport', '10 min drive', '3.4 mi'), ('Fort Lauderdale–Hollywood International Airport', '45 min drive', '29.7 mi'), ('Port of Miami', '23 min drive', '11.8 mi'), ('Alphinos Distributors, Incorporated', '7 min drive', '2.8 mi')]",
37 NE 1st Ter,,"7,356 SF",Deerfield Beach,"Rental Rate,$13.00 /SF/YR,Rentable Building Area,7,356 SF,Property Type,Industrial,Year Built,1973,Property Subtype,Warehouse",4/14/2020,19222090,$1.08 SF/Mo,Industrial,"3,000 SF",2 Spaces,FL,For Lease,Industrial,"[('Deerfield Beach Commuter Rail (Tri-County Commuter)', '5 min drive', '1.8 mi'), ('Pompano Beach Commuter Rail (Tri-County Commuter)', '11 min drive', '5.4 mi'), ('Fort Lauderdale–Hollywood International Airport', '31 min drive', '21.4 mi'), ('Palm Beach International Airport', '40 min drive', '29.5 mi'), ('Port Everglades', '29 min drive', '20.5 mi'), ('TRI-RAIL-POMPANO BEACH-FL-800 NW 33R', '10 min drive', '5.1 mi')]",
7037 Commonwealth Ave,,"126,900 SF",Jacksonville,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,126,900 SF,Property Type,Industrial,Year Built/Renovated,1998/2003,Property Subtype,Warehouse",4/15/2020,19230936,$0.42 SF/Mo,Industrial,"9,750 SF",1 Space,FL,For Lease,Industrial,"[('Jacksonville International Airport', '23 min drive', '15.7 mi'), ('Jacksonville Port', '21 min drive', '13.0 mi'), ('GRIMES LOGISTICS SERVICES-JACKSONVILLE-FL', '4 min drive', '1.6 mi')]",
51 SW 5th St,,"3,500 SF",Pompano Beach,"Rental Rate,$14.00 /SF/YR,Rentable Building Area,3,500 SF,Property Type,Industrial,Year Built,1961,Property Subtype,Warehouse",4/15/2020,19231186,$1.17 SF/Mo,Industrial,"3,500 SF",1 Space,FL,For Lease,Industrial,"[('Cypress Creek Commuter Rail (Tri-County Commuter)', '8 min drive', '2.8 mi'), ('Pompano Beach Commuter Rail (Tri-County Commuter)', '11 min drive', '4.8 mi'), ('Fort Lauderdale–Hollywood International Airport', '24 min drive', '14.2 mi'), ('Port Everglades', '22 min drive', '13.2 mi'), ('NS CONNECTING LINE BULK TRANSFER TERMINAL-POMPANO', '5 min drive', '1.9 mi')]","Lighting,Water - City Water,Sewer - City Sewer"
1121 Digiorgio Rd,Fenced Lot,"66,000 SF",Fort Pierce,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,66,000 SF,Property Type,Industrial,Year Built,2009,Property Subtype,Warehouse",4/15/2020,19231187,$0.71 SF/Mo,Industrial,"42,000 SF",1 Space,FL,For Lease,Industrial,"[('Port of Palm Beach', '75 min drive', '57.9 mi'), ('Manning Building Supplies, Incorporated', '2 min drive', '0.4 mi')]","Water,Sewer"
2351 SW 34th St,,"9,900 SF",Fort Lauderdale,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,9,900 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",4/15/2020,19232399,$0.71 SF/Mo,Industrial,"9,900 SF",1 Space,FL,For Lease,Industrial,"[('Fort Lauderdale/Hollywood International Airport Commuter Rail (Tri-County Commuter)', '6 min drive', '1.9 mi'), ('Fort Lauderdale Commuter Rail (Tri-County Commuter)', '12 min drive', '4.6 mi'), ('Fort Lauderdale–Hollywood International Airport', '6 min drive', '1.7 mi'), ('Miami International Airport', '48 min drive', '28.3 mi'), ('Port Everglades', '9 min drive', '3.8 mi'), ('TRANSFLO-FT. LAUDERDALE-FL', '10 min drive', '3.5 mi')]",
7301-7325 NW 46th St,Air Conditioning,"50,000 SF",Miami,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,50,000 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse",4/16/2020,19244256,$1.00 SF/Mo,Industrial,"3,150 - 12,625 SF",3 Spaces,FL,For Lease,Industrial,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '11 min drive', '4.4 mi'), ('Miami Airport Commuter Rail (Tri-County Commuter)', '12 min drive', '5.3 mi'), ('Miami International Airport', '11 min drive', '3.2 mi'), ('Fort Lauderdale–Hollywood International Airport', '41 min drive', '27.4 mi'), ('Port of Miami', '24 min drive', '12.1 mi'), ('Alphinos Distributors, Incorporated', '6 min drive', '2.1 mi')]",
1915 N Orange Blossom Trl,"Bus Line,Commuter Rail,Fenced Lot,Signage","44,000 SF",Orlando,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,44,000 SF,Property Type,Industrial,Year Built,1959,Property Subtype,Warehouse",4/17/2020,19254015,$0.54 SF/Mo,Industrial,"41,769 SF",1 Space,FL,For Lease,Industrial,"[('Orlando International Airport', '27 min drive', '15.5 mi'), ('Orlando Sanford Airport', '39 min drive', '23.8 mi'), ('Port Canaveral', '73 min drive', '57.5 mi'), ('ROBERTSON, JOHNSON WAREHOUSES, INC.-ORLANDO-FL', '3 min drive', '1.4 mi')]","Water - City Water,Sewer - Septic Field"
600 Capital St,,"12,800 SF",Jupiter,"Rental Rate,$20.25 /SF/YR,Rentable Building Area,12,800 SF,Property Type,Industrial,Year Built,2008,Property Subtype,Warehouse",4/17/2020,19257972,$1.69 SF/Mo,Industrial,"1,600 SF",1 Space,FL,For Lease,Industrial,"[('Palm Beach International Airport', '36 min drive', '24.4 mi'), ('Port of Palm Beach', '28 min drive', '16.5 mi'), ('Manning Building Supplies, Incorporated', '57 min drive', '45.7 mi')]",
6855 US Hwy 41,"24 Hour Access,Fenced Lot,Skylights,Yard","90,325 SF",Apollo Beach,"Rental Rate,$6.50 /SF/YR,Property Type,Industrial,Total Space Available,44,534 SF,Property Subtype,Warehouse,Industrial Distribution,Min. Divisible,11,362 SF,Rentable Building Area,90,325 SF,Max. Contiguous,22,267 SF,Year Built,2019",3/31/2020,8945661,$0.54 SF/Mo,Industrial,"11,362 - 44,534 SF",2 Spaces,FL,For Lease,Industrial,"[('Tampa International Airport', '38 min drive', '23.9 mi'), ('Saint Petersburg-Clearwater International Airport', '56 min drive', '33.0 mi'), ('Sarasota–Bradenton International Airport', '52 min drive', '33.3 mi'), ('Port of Tampa Bay', '23 min drive', '13.4 mi'), ('GATX TERMINALS CORPORATION-TAMPA-FL', '25 min drive', '13.8 mi')]","Water - City Water,Sewer - County Sewer"
1248 George Jenkins Blvd,,"96,000 SF",Lakeland,"Rental Rate,$6.75 /SF/YR,Rentable Building Area,96,000 SF,Property Type,Industrial,Year Built,1969,Property Subtype,Warehouse",3/20/2020,11355793,$0.56 SF/Mo,Industrial,"4,520 SF",1 Space,FL,For Lease,Industrial,"[('Port of Tampa Bay', '46 min drive', '33.5 mi'), ('CARRY TRANSIT-LAKELAND-FL', '9 min drive', '4.4 mi')]","Water - City Water,Sewer - City Sewer"
3850 Anchuca Dr,Air Conditioning,"79,200 SF",Lakeland,"Property Type,Industrial,Rentable Building Area,79,200 SF,Property Subtype,Warehouse,Year Built,2018",1/22/2020,13714335,Rent Upon Request,Industrial,"5,400 - 16,200 SF",2 Spaces,FL,For Lease,Industrial,"[('Tampa International Airport', '50 min drive', '37.8 mi'), ('Port of Tampa Bay', '44 min drive', '31.1 mi'), ('CARRY TRANSIT-LAKELAND-FL', '17 min drive', '10.1 mi')]",
1020 Holland Dr,Property Manager on Site,"36,410 SF",Boca Raton,"Rental Rate,$20.00 /SF/YR,Rentable Building Area,36,410 SF,Property Type,Industrial,Year Built,2008,Property Subtype,Warehouse,Flex Research & Development,Showroom",3/10/2020,4111737,$1.67 SF/Mo,Industrial,"2,119 SF",1 Space,FL,For Lease,Industrial,"[('Boca Raton Commuter Rail (Tri-County Commuter)', '5 min drive', '1.7 mi'), ('Delray Beach Commuter Rail (Tri-County Commuter)', '9 min drive', '4.1 mi'), ('Palm Beach International Airport', '33 min drive', '22.6 mi'), ('Fort Lauderdale–Hollywood International Airport', '39 min drive', '27.8 mi'), ('Port Everglades', '37 min drive', '26.9 mi'), ('TRI-RAIL-POMPANO BEACH-FL-800 NW 33R', '18 min drive', '11.5 mi')]",
1360 NW 65th Ave,Bus Line,"24,000 SF",Plantation,"Rental Rate,$12.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,500 SF,Rentable Building Area,24,000 SF,Property Type,Industrial,Year Built,1974",11/29/2018,4226315,$1.00 SF/Mo,Industrial,"1,500 - 6,000 SF",2 Spaces,FL,For Lease,Industrial,"[('Fort Lauderdale Commuter Rail (Tri-County Commuter)', '14 min drive', '6.1 mi'), ('Fort Lauderdale–Hollywood International Airport', '22 min drive', '11.6 mi'), ('Miami International Airport', '53 min drive', '35.6 mi'), ('Port Everglades', '20 min drive', '10.6 mi'), ('TRANSFLO-FT. LAUDERDALE-FL', '15 min drive', '6.5 mi')]","Lighting,Gas,Water,Sewer,Heating"
1110 NE 8th Ave,"24 Hour Access,Bus Line,Commuter Rail,Signage,Air Conditioning","29,700 SF",Fort Lauderdale,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,29,700 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse",9/28/2019,13850989,$1.00 SF/Mo,Industrial,"11,000 SF",2 Spaces,FL,For Lease,Industrial,"[('Fort Lauderdale Commuter Rail (Tri-County Commuter)', '11 min drive', '4.1 mi'), ('Cypress Creek Commuter Rail (Tri-County Commuter)', '11 min drive', '5.3 mi'), ('Fort Lauderdale–Hollywood International Airport', '17 min drive', '9.0 mi'), ('Miami International Airport', '54 min drive', '34.1 mi'), ('Port Everglades', '9 min drive', '4.0 mi'), ('Challenge Warehousing, Incorporated', '6 min drive', '2.5 mi')]","Lighting - Fluorescent,Water - City Water,Sewer - City Sewer"
421 NE 14th St,Freezer (Space),"63,265 SF",Ocala,"Rental Rate,$3.50 /SF/YR,Rentable Building Area,63,265 SF,Property Type,Industrial,Year Built/Renovated,1965/1997,Property Subtype,Warehouse",3/26/2020,18998244,$0.29 SF/Mo,Industrial,"63,265 SF",1 Space,FL,For Lease,Industrial,"[('Jacksonville Port', '138 min drive', '104.0 mi'), ('TRANSFLO-SANFORD-FL', '115 min drive', '74.1 mi')]",
2045 NW 8th Ave,,"21,000 SF",Ocala,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,21,000 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse",3/26/2020,19000792,$0.38 SF/Mo,Industrial,"21,000 SF",1 Space,FL,For Lease,Industrial,"[('Jacksonville Port', '136 min drive', '103.1 mi'), ('TRANSFLO-SANFORD-FL', '115 min drive', '74.8 mi')]",
3384 Mercantile Ave,"Property Manager on Site,Signage,Storage Space,Air Conditioning","19,604 SF",Naples,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,19,604 SF,Property Type,Industrial,Year Built,1973,Property Subtype,Warehouse",3/26/2020,19001679,$1.00 SF/Mo,Industrial,"4,500 SF",1 Space,FL,For Lease,Industrial,"[('Naples Municipal Airport', '5 min drive', '1.3 mi'), ('Southwest Florida International Airport', '43 min drive', '32.6 mi'), ('Port Everglades', '119 min drive', '105.3 mi'), ('Sunshine Loading Service, Incorporated', '126 min drive', '109.9 mi')]","Lighting - Fluorescent,Water - City Water,Sewer - City Sewer"
10310 66th St N,Signage,"60,000 SF",Pinellas Park,"Rental Rate,$6.75 /SF/YR,Rentable Building Area,60,000 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Proposed",11/1/2017,19032725,$0.56 SF/Mo,Industrial,"20,000 SF",1 Space,FL,For Lease,Industrial,"[('Saint Petersburg-Clearwater International Airport', '19 min drive', '6.9 mi'), ('Tampa International Airport', '28 min drive', '18.5 mi'), ('Port of Tampa Bay', '38 min drive', '23.7 mi'), ('GATX TERMINALS CORPORATION-TAMPA-FL', '39 min drive', '24.2 mi')]",
470 Ansin Blvd,"Storage Space,Air Conditioning","50,696 SF",Hallandale Beach,"Rental Rate,$16.00 - $19.34 /SF/YR,Rentable Building Area,50,696 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse",4/1/2020,19053243,$1.33 - $1.61 SF/Mo,Industrial,"1,800 - 4,406 SF",2 Spaces,FL,For Lease,Industrial,"[('Hollywood Commuter Rail (Tri-County Commuter)', '7 min drive', '2.6 mi'), ('Sheridan Street Commuter Rail (Tri-County Commuter)', '11 min drive', '4.8 mi'), ('Fort Lauderdale–Hollywood International Airport', '14 min drive', '7.6 mi'), ('Miami International Airport', '40 min drive', '21.9 mi'), ('Port Everglades', '17 min drive', '9.9 mi'), ('FLORIDA EAST COAST-FT. LAUDERDALE-FL', '16 min drive', '9.4 mi')]","Water - City Water,Heating - Electric"
405 E 10th Ct,Fenced Lot,"118,634 SF",Hialeah,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,118,634 SF,Property Type,Industrial,Year Built,1958,Property Subtype,Warehouse",3/30/2020,19053641,$0.67 SF/Mo,Industrial,"40,000 SF",1 Space,FL,For Lease,Industrial,"[('Hialeah Market Commuter Rail (Tri-County Commuter)', '5 min drive', '1.3 mi'), ('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '5 min drive', '1.8 mi'), ('Miami International Airport', '16 min drive', '5.8 mi'), ('Fort Lauderdale–Hollywood International Airport', '36 min drive', '22.8 mi'), ('Port of Miami', '19 min drive', '9.1 mi'), ('Florida Bulk Transfer', '2 min drive', '0.8 mi')]",
2667 Dunn Ave,Signage,"7,392 SF",Jacksonville,"Rental Rate,$7.25 /SF/YR,Rentable Building Area,7,392 SF,Property Type,Industrial,Year Built,2000,Property Subtype,Warehouse",4/15/2020,19054370,$0.60 SF/Mo,Industrial,"1,075 SF",1 Space,FL,For Lease,Industrial,"[('Jacksonville International Airport', '11 min drive', '5.6 mi'), ('Jacksonville Port', '18 min drive', '11.0 mi'), ('H & M Warehousing', '15 min drive', '8.7 mi')]",
11210 NW 91st St,,"104,246 SF",Miami,"Rental Rate,$9.65 /SF/YR,Rentable Building Area,104,246 SF,Property Type,Industrial,Year Built,2015,Property Subtype,Warehouse",3/30/2020,19054994,$0.80 SF/Mo,Industrial,"52,393 SF",1 Space,FL,For Lease,Industrial,"[('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '19 min drive', '9.0 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '20 min drive', '9.6 mi'), ('Miami International Airport', '21 min drive', '9.9 mi'), ('Fort Lauderdale–Hollywood International Airport', '37 min drive', '26.9 mi'), ('Port of Miami', '34 min drive', '19.4 mi'), ('Sunshine Loading Service, Incorporated', '12 min drive', '5.4 mi')]",
12432-12454 SW 128th St,"Fenced Lot,Signage,Storage Space,Air Conditioning","28,921 SF",Miami,"Rental Rate,$13.00 /SF/YR,Rentable Building Area,28,921 SF,Property Type,Industrial,Year Built,1984,Property Subtype,Warehouse",4/7/2020,19056031,$1.08 SF/Mo,Industrial,"2,240 - 8,960 SF",3 Spaces,FL,For Lease,Industrial,"[('Miami International Airport', '29 min drive', '15.8 mi'), ('Port of Miami', '38 min drive', '24.2 mi'), ('Alphinos Distributors, Incorporated', '25 min drive', '14.8 mi')]",
3932-3952 Coral Ridge Dr,,"37,000 SF",Coral Springs,"Rental Rate,$14.25 /SF/YR,Rentable Building Area,37,000 SF,Property Type,Industrial,Year Built,2007,Property Subtype,Warehouse",3/31/2020,19062066,$1.19 SF/Mo,Industrial,"1,512 SF",1 Space,FL,For Lease,Office,,
8601 NW 61st St,"24 Hour Access,Storage Space","25,571 SF",Miami,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,25,571 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse",3/31/2020,19063038,$0.75 SF/Mo,Industrial,"9,350 SF",1 Space,FL,For Lease,Industrial,"[('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '13 min drive', '6.3 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '15 min drive', '6.7 mi'), ('Miami International Airport', '14 min drive', '5.6 mi'), ('Fort Lauderdale–Hollywood International Airport', '41 min drive', '27.4 mi'), ('Port of Miami', '26 min drive', '15.1 mi'), ('Sunshine Loading Service, Incorporated', '10 min drive', '4.0 mi')]","Lighting,Gas,Water,Heating"
400 Andalusia Ave,,"15,240 SF",Ormond Beach,"Rental Rate,$7.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,6,720 SF,Rentable Building Area,15,240 SF,Property Type,Industrial,Year Built,1990",3/31/2020,19063503,$0.63 SF/Mo,Industrial,"6,720 - 15,240 SF",1 Space,FL,For Lease,Industrial,"[('Daytona Beach International Airport', '20 min drive', '9.8 mi'), ('Port Canaveral', '97 min drive', '79.7 mi'), ('TRANSFLO-SANFORD-FL', '56 min drive', '42.8 mi')]",
6668 Columbia Park Dr S,Fenced Lot,"5,120 SF",Jacksonville,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,5,120 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",3/31/2020,19068145,$0.71 SF/Mo,Industrial,"5,000 SF",1 Space,FL,For Lease,Industrial,"[('Jacksonville International Airport', '43 min drive', '30.7 mi'), ('Jacksonville Port', '29 min drive', '18.3 mi'), ('FLORIDA EAST COAST-JACKSONVILLE-FL', '17 min drive', '8.9 mi')]",
24100 Tiseo Blvd,,"3,000 SF",Port Charlotte,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,3,000 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",2/5/2020,19076183,$0.75 SF/Mo,Industrial,"3,000 SF",1 Space,FL,For Lease,Flex,"[('Port Manatee', '78 min drive', '64.9 mi'), ('CTL DISTRIBUTION, INC.-MULBERRY-FL', '115 min drive', '76.8 mi')]",
2660 N Design Ct,,"5,250 SF",Sanford,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,5,250 SF,Property Type,Industrial,Year Built,1991,Property Subtype,Warehouse",4/1/2020,19076904,$0.83 SF/Mo,Industrial,"5,250 SF",1 Space,FL,For Lease,Flex,"[('Orlando Sanford Airport', '15 min drive', '6.4 mi'), ('Orlando International Airport', '42 min drive', '23.3 mi'), ('Port Canaveral', '81 min drive', '66.0 mi'), ('TRANSFLO-SANFORD-FL', '16 min drive', '7.0 mi')]",
601 103rd Ave N,Fenced Lot,"124,000 SF",Royal Palm Beach,"Rental Rate,$8.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,40,000 SF,Rentable Building Area,124,000 SF,Property Type,Industrial,Year Built,2014",4/2/2020,19089201,$0.67 SF/Mo,Industrial,"40,000 - 60,000 SF",1 Space,FL,For Lease,Industrial,"[('Palm Beach International Airport', '17 min drive', '8.0 mi'), ('Port of Palm Beach', '29 min drive', '16.2 mi'), ('TRI-RAIL-POMPANO BEACH-FL-800 NW 33R', '47 min drive', '35.4 mi')]",
10101-10163 NW 46th St,Signage,"38,400 SF",Sunrise,"Rental Rate,$14.00 /SF/YR,Rentable Building Area,38,400 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse",4/17/2020,19089623,$1.17 SF/Mo,Industrial,"1,250 - 2,787 SF",2 Spaces,FL,For Lease,Industrial,"[('Fort Lauderdale–Hollywood International Airport', '29 min drive', '16.0 mi'), ('Miami International Airport', '48 min drive', '33.5 mi'), ('Port Everglades', '28 min drive', '17.1 mi'), ('TRANSFLO-FT. LAUDERDALE-FL', '25 min drive', '12.1 mi')]","Water - City Water,Sewer - City Sewer,Heating"
2190 Kirkwood Ave,Air Conditioning,"13,020 SF",Naples,"Rental Rate,$13.00 /SF/YR,Rentable Building Area,13,020 SF,Property Type,Industrial,Year Built,1963,Property Subtype,Warehouse",4/2/2020,19090410,$1.08 SF/Mo,Industrial,"2,983 - 13,131 SF",3 Spaces,FL,For Lease,Industrial,,
1011 8th St,,"14,619 SF",Holly Hill,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,14,619 SF,Property Type,Industrial,Year Built,2007,Property Subtype,Warehouse",4/2/2020,19091715,$0.58 SF/Mo,Industrial,"3,000 SF",1 Space,FL,For Lease,Industrial,"[('Daytona Beach International Airport', '14 min drive', '6.2 mi'), ('Port Canaveral', '92 min drive', '74.1 mi'), ('TRANSFLO-SANFORD-FL', '51 min drive', '39.2 mi')]",
6103-6119 Anno Ave,,"27,819 SF",Orlando,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,27,819 SF,Property Type,Industrial,Year Built,1969,Property Subtype,Warehouse",4/2/2020,19093575,$0.63 SF/Mo,Industrial,"4,800 - 13,200 SF",2 Spaces,FL,For Lease,Industrial,"[('Orlando International Airport', '13 min drive', '6.4 mi'), ('Orlando Sanford Airport', '47 min drive', '31.7 mi'), ('Port Canaveral', '61 min drive', '48.9 mi'), ('CSX INTERMODAL-ORLANDO-FL', '8 min drive', '3.3 mi')]",
4260 Church St,,"27,000 SF",Sanford,"Rental Rate,$14.50 /SF/YR,Rentable Building Area,27,000 SF,Property Type,Industrial,Year Built,2007,Property Subtype,Warehouse",4/3/2020,19100382,$1.21 SF/Mo,Industrial,"3,750 SF",1 Space,FL,For Lease,Office,"[('Orlando Sanford Airport', '20 min drive', '8.8 mi'), ('Daytona Beach International Airport', '40 min drive', '32.0 mi'), ('Orlando International Airport', '48 min drive', '37.1 mi'), ('Port Canaveral', '86 min drive', '70.0 mi'), ('TRANSFLO-SANFORD-FL', '7 min drive', '3.0 mi')]",
2083 Nickerson Ln,,"8,156 SF",Jacksonville,"Rental Rate,$8.63 /SF/YR,Rentable Building Area,8,156 SF,Property Type,Industrial,Year Built,1959,Property Subtype,Warehouse",4/3/2020,19100577,$0.72 SF/Mo,Industrial,"6,256 SF",1 Space,FL,For Lease,Industrial,"[('Jacksonville International Airport', '33 min drive', '19.4 mi'), ('Jacksonville Port', '17 min drive', '8.7 mi'), ('FLORIDA EAST COAST-JACKSONVILLE-FL', '7 min drive', '2.5 mi')]",
7963 NW 33rd St,"Bus Line,Front Loading,Signage,Air Conditioning","3,320 SF",Doral,"Rental Rate,$14.50 /SF/YR,Rentable Building Area,3,320 SF,Property Type,Industrial,Year Built,1981,Property Subtype,Warehouse",10/18/2019,19128939,$1.21 SF/Mo,Industrial,"3,320 SF",1 Space,FL,For Lease,Industrial,,"Lighting,Water - City Water,Sewer - City Sewer"
5600 NW 84th Ave,,"17,000 SF",Miami,"Rental Rate,$9.50 /SF/YR,Rentable Building Area,17,000 SF,Property Type,Industrial,Year Built,1973,Property Subtype,Warehouse",4/7/2020,19137536,$0.79 SF/Mo,Industrial,"9,600 SF",1 Space,FL,For Lease,Industrial,"[('Tri-Rail and Metrorail Transfer Station Commuter Rail (Tri-County Commuter)', '13 min drive', '6.2 mi'), ('Hialeah Market Commuter Rail (Tri-County Commuter)', '14 min drive', '6.3 mi'), ('Miami International Airport', '13 min drive', '5.1 mi'), ('Fort Lauderdale–Hollywood International Airport', '41 min drive', '27.4 mi'), ('Port of Miami', '25 min drive', '14.6 mi'), ('NS-MIAMI-FL', '7 min drive', '2.9 mi')]",
1450 SW 10th St,"Property Manager on Site,Air Conditioning","19,200 SF",Delray Beach,"Rental Rate,$14.00 /SF/YR,Rentable Building Area,19,200 SF,Property Type,Industrial,Year Built/Renovated,1984/2004,Property Subtype,Warehouse",3/16/2020,18883935,$1.17 SF/Mo,Industrial,"2,400 SF",1 Space,FL,For Lease,Industrial,"[('Delray Beach Commuter Rail (Tri-County Commuter)', '19 min walk', '1.0 mi'), ('Boca Raton Commuter Rail (Tri-County Commuter)', '9 min drive', '4.5 mi'), ('Palm Beach International Airport', '29 min drive', '19.7 mi'), ('Fort Lauderdale–Hollywood International Airport', '41 min drive', '30.2 mi'), ('Port of Palm Beach', '37 min drive', '25.7 mi'), ('TRI-RAIL-POMPANO BEACH-FL-800 NW 33R', '20 min drive', '13.9 mi')]",
4310 NE 5th Ave,,"8,040 SF",Oakland Park,"Rental Rate,$13.33 /SF/YR,Rentable Building Area,8,040 SF,Property Type,Industrial,Year Built,1963,Property Subtype,Warehouse,Cross Streets,NE 43rd St",3/16/2020,18884364,$1.11 SF/Mo,Industrial,900 SF,1 Space,FL,For Lease,Industrial,"[('Cypress Creek Commuter Rail (Tri-County Commuter)', '5 min drive', '2.0 mi'), ('Fort Lauderdale Commuter Rail (Tri-County Commuter)', '13 min drive', '7.0 mi'), ('Fort Lauderdale–Hollywood International Airport', '20 min drive', '11.8 mi'), ('Miami International Airport', '57 min drive', '37.0 mi'), ('Port Everglades', '15 min drive', '7.3 mi'), ('NS CONNECTING LINE BULK TRANSFER TERMINAL-POMPANO', '10 min drive', '5.6 mi')]",
3074 NE 12th Ter,"Storage Space,Air Conditioning","10,200 SF",Oakland Park,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,10,200 SF,Property Type,Industrial,Year Built,1955,Property Subtype,Warehouse",3/16/2020,18885093,$1.00 SF/Mo,Industrial,"2,500 SF",1 Space,FL,For Lease,Industrial,"[('Cypress Creek Commuter Rail (Tri-County Commuter)', '8 min drive', '3.5 mi'), ('Fort Lauderdale Commuter Rail (Tri-County Commuter)', '13 min drive', '6.2 mi'), ('Fort Lauderdale–Hollywood International Airport', '19 min drive', '11.1 mi'), ('Miami International Airport', '57 min drive', '36.2 mi'), ('Port Everglades', '15 min drive', '6.1 mi'), ('Challenge Warehousing, Incorporated', '11 min drive', '5.2 mi')]",
