address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
805-815 SE Sherman St,"Bus Line,Signage,Air Conditioning","31,200 SF",Portland,"Rental Rate,$14.02 - $15.99 /SF/YR,Property Subtype,Warehouse,Total Space Available,16,121 SF,Rentable Building Area,31,200 SF,Max. Contiguous,13,325 SF,Year Built,1990,Property Type,Industrial",8/19/2019,16174821,$1.17 - $1.33 SF/Mo,Industrial,"2,796 - 16,121 SF",3 Spaces,OR,For Lease,"Flex, Industrial","[('Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)', '18 min drive', '9.6 mi'), ('Portland International Airport', '22 min drive', '9.3 mi'), ('Port of Portland', '11 min drive', '5.4 mi'), ('UP-PORTLAND-OR-19TH AND S', '3 min drive', '0.6 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
3777-3787 SE Naef Rd,,"33,000 SF",Milwaukie,"Rental Rate,$7.80 /SF/YR,Rentable Building Area,33,000 SF,Property Type,Industrial,Year Built,1984,Property Subtype,Warehouse",7/29/2019,16756391,$0.65 SF/Mo,Industrial,"11,000 SF",1 Space,OR,For Lease,Industrial,"[('Portland International Airport', '32 min drive', '18.5 mi'), ('Port of Portland', '26 min drive', '13.0 mi'), ('HOLMAN DISTRIBUTION CENTER OF OREGON, INC.-CLACKAM', '13 min drive', '5.0 mi')]",
2660 SE 39th Loop,"24 Hour Access,Bus Line,Conferencing Facility,Security System,Signage,Storage Space,Monument Signage,Air Conditioning","21,000 SF",Hillsboro,"Rental Rate,$13.92 /SF/YR,Rentable Building Area,21,000 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse",8/2/2019,16793962,$1.16 SF/Mo,Industrial,"3,009 SF",1 Space,OR,For Lease,Flex,"[('Beaverton Transit Center (West Side Express) Commuter Rail (Westside Express Service)', '15 min drive', '7.3 mi'), ('Hall/Nimbus Commuter Rail (Westside Express Service)', '19 min drive', '9.7 mi'), ('Portland International Airport', '46 min drive', '24.5 mi'), ('Port of Portland', '30 min drive', '16.5 mi'), ('STEWART STILES TRUCK LINE, INC.-CORNELIUS-OR', '15 min drive', '7.2 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
652 N Aylor Ct,,"9,096 SF",Sisters,"Rental Rate,$13.80 /SF/YR,Property Subtype,Warehouse,Min. Divisible,562 SF,Rentable Building Area,9,096 SF,Property Type,Industrial,Year Built,1993",8/16/2019,16939410,$1.15 SF/Mo,Industrial,"562 - 2,934 SF",2 Spaces,OR,For Lease,Industrial,,
524 Market St,,"6,165 SF",Klamath Falls,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,6,165 SF,Property Type,Industrial,Year Built,1900,Property Subtype,Warehouse",8/19/2019,16964445,$0.50 SF/Mo,Industrial,"6,165 SF",1 Space,OR,For Lease,Industrial,,
26099 SW 95th Ave,Signage,"88,500 SF",Wilsonville,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,88,500 SF,Property Type,Industrial,Year Built,1995,Property Subtype,Warehouse",8/21/2019,16983804,$0.50 SF/Mo,Industrial,"24,866 SF",1 Space,OR,For Lease,Industrial,"[('Wilsonville Commuter Rail (Westside Express Service)', '7 min drive', '2.1 mi'), ('Tualatin Commuter Rail (Westside Express Service)', '8 min drive', '3.8 mi'), ('Portland International Airport', '42 min drive', '24.6 mi'), ('Port of Portland', '29 min drive', '18.8 mi'), ('Holman Distribution Center of Oregon, Inc.', '29 min drive', '15.9 mi')]","Water - City Water,Sewer - City Sewer"
1205-1225 14th St SE,"Bus Line,Signage","14,000 SF",Salem,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,14,000 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse,Cross Streets,cross street SE",8/21/2019,16994139,$0.75 SF/Mo,Industrial,"7,000 SF",1 Space,OR,For Lease,Industrial,,
2960 Pringle Rd SE,,"4,000 SF",Salem,"Rental Rate,$9.60 /SF/YR,Rentable Building Area,4,000 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",8/21/2019,16994200,$0.80 SF/Mo,Industrial,"3,798 SF",1 Space,OR,For Lease,Industrial,"[('Port of Portland', '70 min drive', '53.3 mi'), ('CASCADE WAREHOUSE CO., INC.-SALEM-OR', '9 min drive', '3.9 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1410 S Township Rd,,"9,600 SF",Canby,"Rental Rate,$9.00 - $12.00 /SF/YR,Rentable Building Area,9,600 SF,Property Type,Industrial,Year Built,2009,Property Subtype,Warehouse",8/26/2019,17032329,$0.75 - $1.00 SF/Mo,Industrial,"1,250 - 2,690 SF",2 Spaces,OR,For Lease,"Office, Flex","[('Wilsonville Commuter Rail (Westside Express Service)', '21 min drive', '9.7 mi'), ('Portland International Airport', '44 min drive', '27.7 mi'), ('Port of Portland', '45 min drive', '28.4 mi'), ('Skylane Farms', '23 min drive', '12.9 mi')]",
814-830 N Hayden Meadows Dr,"Bus Line,Signage","25,000 SF",Portland,"Rental Rate,$8.00 - $9.00 /SF/YR,Rentable Building Area,25,000 SF,Property Type,Industrial,Total Land Area,1.01 AC,Property Subtype,Warehouse,Year Built,1986",12/23/2019,17222705,$0.67 - $0.75 SF/Mo,Industrial,"6,000 - 25,000 SF",2 Spaces,OR,For Lease,Industrial,"[('Delta Park/Vanport Transit Stop', '20 min walk', '1.0 mi'), ('Portland International Airport', '17 min drive', '7.7 mi'), ('Port of Vancouver', '14 min drive', '5.9 mi'), ('UP-PORTLAND, OREGON-OR-9414 NORTH', '3 min drive', '1.3 mi')]",Sewer - City Sewer
2710 Pringle Rd,"Bus Line,Fenced Lot,Signage","31,000 SF",Salem,"Rental Rate,$6.60 /SF/YR,Property Subtype,Warehouse,Min. Divisible,8,300 SF,Rentable Building Area,31,000 SF,Property Type,Industrial,Year Built,2007",9/18/2019,17229848,$0.55 SF/Mo,Industrial,"8,300 - 30,200 SF",1 Space,OR,For Lease,Industrial,"[('Port of Portland', '69 min drive', '53.0 mi'), ('CASCADE WAREHOUSE CO., INC.-SALEM-OR', '8 min drive', '3.7 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
15561 SW Oregon St,"Bus Line,Fenced Lot,Signage,Yard","33,000 SF",Sherwood,"Rental Rate,$7.68 /SF/YR,Rentable Building Area,33,000 SF,Property Type,Industrial,Year Built,1990,Property Subtype,Warehouse",9/18/2019,17231072,$0.64 SF/Mo,Industrial,"23,500 SF",1 Space,OR,For Lease,Industrial,"[('Tualatin Commuter Rail (Westside Express Service)', '9 min drive', '4.5 mi'), ('Wilsonville Commuter Rail (Westside Express Service)', '14 min drive', '6.3 mi'), ('Portland International Airport', '46 min drive', '25.4 mi'), ('Port of Portland', '32 min drive', '19.6 mi'), ('Holman Distribution Center of Oregon, Inc.', '33 min drive', '16.7 mi')]",
1720-1760 S State Rd,"Fenced Lot,Signage","18,860 SF",Upper Darby,"Property Type,Industrial,Rentable Building Area,18,860 SF,Property Subtype,Warehouse,Year Built,1950",2/14/2020,18521771,Rent Upon Request,Industrial,"18,860 SF",1 Space,PA,For Lease,Industrial,"[('Beverly Boulevard Transit Stop', '(Route 101, Route 102)', '15 min walk'), ('0.7 mi', 'Beverly Hills Transit Stop', '(Route 101, Route 102)'), ('15 min walk', '0.7 mi', 'Lansdowne Avenue Transit Stop'), ('(Route 101, Route 102)', '18 min walk', '0.9 mi'), ('Congress Avenue Station', '(Route 101, Route 102)', '19 min walk'), ('1.0 mi', 'Congress Avenue Transit Stop', '(Route 101, Route 102)'), ('19 min walk', '1.0 mi', 'Philadelphia 30th Street Commuter Rail (Atlantic City Line)'), ('13 min drive', '6.4 mi', 'Philadelphia International Airport'), ('18 min drive', '9.0 mi', 'New Castle County Airport'), ('46 min drive', '30.2 mi', 'South Jersey Port'), ('22 min drive', '11.1 mi', 'TRANSFLO-PHILADELPHIA-PA'), ('16 min drive', '7.8 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
3145 Shillington Rd,"24 Hour Access,Signage,Storage Space","334,974 SF",Reading,"Rental Rate,$2.00 - $3.00 /SF/YR,Rentable Building Area,334,974 SF,Property Type,Industrial,Year Built,1960,Property Subtype,Warehouse",2/18/2020,18556519,$0.17 - $0.25 SF/Mo,Industrial,"105,000 - 215,000 SF",2 Spaces,PA,For Lease,Industrial,"[('Reading Regional-Carl A. Spaatz Field Airport', '13 min drive', '6.5 mi'), ('Port of Wilmington, RI', '87 min drive', '59.1 mi'), ('READING TRANSFER-READING-PA', '11 min drive', '6.3 mi')]","Lighting,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
95 Kriner Rd,Air Conditioning,"837,540 SF",Chambersburg,"Property Type,Industrial,Rentable Building Area,837,540 SF,Property Subtype,Warehouse,Year Built,2008",2/18/2020,18558326,Rent Upon Request,Industrial,"464,465 SF",1 Space,PA,For Lease,Industrial,"[('Port of Baltimore', '123 min drive', '96.7 mi'), ('Franklin Storage', '6 min drive', '1.4 mi')]","Lighting - Metal Halide,Gas - Natural,Water - County Water,Sewer - County Sewer,Heating - Gas"
2 Liberty Ave,Fenced Lot,"8,600 SF",Norristown,"Rental Rate,$9.50 /SF/YR,Rentable Building Area,8,600 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse",2/21/2020,18589487,$0.79 SF/Mo,Industrial,"8,600 SF",1 Space,PA,For Lease,Industrial,"[('Philadelphia International Airport', '44 min drive', '29.4 mi'), ('Port of Philadelphia', '36 min drive', '20.2 mi'), ('UPPER MERION AND PLYMOUTH RAILROAD CO.-CONSHOHOCHE', '10 min drive', '4.9 mi')]",
1 E Beacon Light Ln,Air Conditioning,"20,000 SF",Chester,"Rental Rate,$7.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,4,000 SF,Rentable Building Area,20,000 SF,Property Type,Industrial,Year Built,2002",2/21/2020,18593170,$0.63 SF/Mo,Industrial,"4,000 - 20,000 SF",1 Space,PA,For Lease,Industrial,"[('Chester Transportation Center Transit Stop', '(R2)', '6 min walk'), ('0.3 mi', 'Philadelphia International Airport', '13 min drive'), ('6.9 mi', 'New Castle County Airport', '31 min drive'), ('21.1 mi', 'Port of Wilmington, RI', '23 min drive'), ('16.1 mi', 'York Paper', '2 min drive'), ('0.8 mi',)]",
184 Pennsylvania Ave,,"34,238 SF",Malvern,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,34,238 SF,Property Type,Industrial,Year Built,1965,Property Subtype,Warehouse",2/27/2020,18664256,$0.54 SF/Mo,Industrial,"10,000 SF",1 Space,PA,For Lease,Industrial,"[('Malvern Transit Stop', '(R5)', '9 min walk'), ('0.5 mi', 'Philadelphia International Airport', '41 min drive'), ('23.6 mi', 'New Castle County Airport', '52 min drive'), ('30.2 mi', 'South Jersey Port', '49 min drive'), ('30.7 mi', 'NS INDEPENDENT BULK TRANSFER TERMINAL-FRAZER-PA', '11 min drive'), ('4.0 mi',)]",
110-116 Keystone Dr,,"18,700 SF",Montgomeryville,"Property Type,Industrial,Rentable Building Area,18,700 SF,Property Subtype,Warehouse,Year Built,1985",2/27/2020,18664288,Rent Upon Request,Industrial,"4,675 SF",1 Space,PA,For Lease,Industrial,"[('Philadelphia International Airport', '51 min drive', '32.4 mi'), ('Trenton Mercer Airport', '51 min drive', '33.9 mi'), ('Port of Philadelphia', '32 min drive', '20.5 mi'), ('LANSDALE WAREHOUS CO., INC.-LANSDALE-PA', '9 min drive', '4.1 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
61 W 2nd St,"24 Hour Access,Fenced Lot,Yard,Fluorescent Lighting","50,000 SF",Wind Gap,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,50,000 SF,Property Type,Industrial,Year Built/Renovated,1975/2018,Property Subtype,Warehouse",2/27/2020,18677244,$0.46 SF/Mo,Industrial,"25,000 SF",1 Space,PA,For Lease,Industrial,"[('Lehigh Valley International Airport', '28 min drive', '17.0 mi'), ('New York Container Terminal', '103 min drive', '76.6 mi'), ('Foulk Reload', '26 min drive', '16.2 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
5101 Cottman Ave,,"21,000 SF",Philadelphia,"Min. Divisible,8,000 SF,Rentable Building Area,21,000 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse",2/28/2020,18678306,Rent Upon Request,Industrial,"8,000 - 10,000 SF",1 Space,PA,For Lease,Industrial,"[('Tacony Transit Stop', '(R7)', '12 min walk'), ('0.6 mi', 'Holmesburg Junction Transit Stop', '(R7)'), ('17 min walk', '0.9 mi', 'Cherry Hill Commuter Rail (Atlantic City Line)'), ('20 min drive', '9.9 mi', 'Philadelphia International Airport'), ('30 min drive', '19.4 mi', 'Trenton Mercer Airport'), ('38 min drive', '25.1 mi', 'Port of Philadelphia'), ('11 min drive', '5.8 mi', 'PIONEER WAREHOUSING CORP.-PENNSAUKEN-NJ'), ('10 min drive', '3.7 mi')]","Water - City Water,Sewer - City Sewer"
1660 Greengarden Rd,Air Conditioning,"100,000 SF",Erie,"Rental Rate,$5.25 /SF/YR,Property Subtype,Warehouse,Min. Divisible,30,000 SF,Rentable Building Area,100,000 SF,Property Type,Industrial,Year Built,2001",3/2/2020,18711581,$0.44 SF/Mo,Industrial,"30,000 - 62,000 SF",1 Space,PA,For Lease,Industrial,"[('Erie International Airport', '9 min drive', '3.8 mi'), ('Port of Baltimore', '416 min drive', '368.1 mi'), ('Alcor Corporation', '4 min drive', '1.2 mi')]","Water - City Water,Sewer - City Sewer"
200 Shady Ln,,"210,000 SF",Philipsburg,"Rental Rate,$3.50 /SF/YR,Rentable Building Area,210,000 SF,Property Type,Flex,Year Built,1935,Building Class,C",8/2/2017,18800974,$0.29 SF/Mo,Flex,"10,000 - 36,000 SF",2 Spaces,PA,For Lease,Industrial,"[('University Park Airport', '36 min drive', '24.9 mi')]",
522-526 W Oak Ln,,"4,255 SF",Glenolden,"Rental Rate,$14.58 - $16.00 /SF/YR,Rentable Building Area,4,255 SF,Property Type,Industrial,Year Built,1960,Property Subtype,Warehouse",3/9/2020,18803691,$1.22 - $1.33 SF/Mo,Industrial,"1,200 - 4,080 SF",2 Spaces,PA,For Lease,Industrial,"[('Bartram Avenue Transit Stop', '(Route 102)', '12 min walk'), ('0.6 mi', 'MacDade Boulevard Transit Stop', '(Route 102)'), ('12 min walk', '0.6 mi', 'Collingdale Transit Stop'), ('(Route 102)', '12 min walk', '0.6 mi'), ('North Street Transit Stop', '(Route 102)', '14 min walk'), ('0.7 mi', 'Andrews Avenue Transit Stop', '(Route 102)'), ('14 min walk', '0.7 mi', 'Philadelphia 30th Street Commuter Rail (Atlantic City Line)'), ('16 min drive', '7.9 mi', 'Philadelphia International Airport'), ('12 min drive', '6.0 mi', 'New Castle County Airport'), ('39 min drive', '26.3 mi', 'South Jersey Port'), ('26 min drive', '14.8 mi', 'Robbins Motor Transport, Incorporated'), ('8 min drive', '4.0 mi')]",
901 W 12th St,Bus Line,"158,342 SF",Erie,"Rental Rate,$3.50 /SF/YR,Rentable Building Area,158,342 SF,Property Type,Industrial,Year Built,1909,Property Subtype,Warehouse",3/10/2020,18817834,$0.29 SF/Mo,Industrial,"4,600 SF",1 Space,PA,For Lease,Industrial,"[('Erie International Airport', '10 min drive', '4.7 mi'), ('Port of Baltimore', '418 min drive', '369.0 mi'), ('Alcor Corporation', '6 min drive', '2.4 mi')]","Water - City Water,Sewer - City Sewer"
959 W 12th St,,"30,200 SF",Erie,"Rental Rate,$3.00 /SF/YR,Rentable Building Area,30,200 SF,Property Type,Industrial,Year Built,1922,Property Subtype,Warehouse",3/12/2020,18839018,$0.25 SF/Mo,Industrial,"9,960 SF",1 Space,PA,For Lease,Industrial,"[('Erie International Airport', '10 min drive', '4.6 mi'), ('Port of Baltimore', '418 min drive', '368.8 mi'), ('Alcor Corporation', '5 min drive', '2.3 mi')]","Water - City Water,Sewer - City Sewer"
2 Brenneman Cir,,"32,730 SF",Mechanicsburg,"Rental Rate,$5.95 /SF/YR,Property Subtype,Warehouse,Min. Divisible,11,000 SF,Rentable Building Area,32,730 SF,Property Type,Industrial,Year Built,1989",3/12/2020,18840082,$0.50 SF/Mo,Industrial,"11,000 - 15,000 SF",1 Space,PA,For Lease,Industrial,"[('Harrisburg International Airport', '39 min drive', '22.3 mi'), ('Port of Baltimore', '125 min drive', '88.8 mi'), ('Exel Logistics Grocery Service', '14 min drive', '5.3 mi')]","Gas - Propane,Water - Well,Sewer - Septic Field,Heating - Gas"
229 Plum St,,"2,400 SF",Lemoyne,"Rental Rate,$9.24 /SF/YR,Rentable Building Area,2,400 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse",3/11/2020,18846914,$0.77 SF/Mo,Industrial,"2,400 SF",1 Space,PA,For Lease,Industrial,"[('Harrisburg International Airport', '19 min drive', '11.5 mi'), ('Port of Baltimore', '107 min drive', '78.9 mi'), ('Master Mix Feeds', '5 min drive', '1.6 mi')]",
1059 Boot Rd,,"18,000 SF",Downingtown,"Rental Rate,$7.25 /SF/YR,Rentable Building Area,18,000 SF,Property Type,Industrial,Year Built,1961,Property Subtype,Warehouse",3/16/2020,18884050,$0.60 SF/Mo,Industrial,"6,000 SF",1 Space,PA,For Lease,Flex,,"Gas - Propane,Water - Well,Sewer - Septic Field,Heating"
4001 Clairton Rd,Fenced Lot,"24,000 SF",West Mifflin,"Rental Rate,$17.40 /SF/YR,Rentable Building Area,24,000 SF,Property Type,Industrial,Year Built/Renovated,1970/2008,Property Subtype,Warehouse",3/17/2020,18895763,$1.45 SF/Mo,Industrial,"2,000 SF",1 Space,PA,For Lease,Office,"[('Pittsburgh International Airport', '45 min drive', '24.6 mi'), ('Port of Baltimore', '281 min drive', '237.8 mi'), ('B AND O TBS TERMINAL-PITTSBURGH-PA', '14 min drive', '6.0 mi')]",
2124 Penn Ave,Bus Line,"35,000 SF",Pittsburgh,"Rental Rate,$17.00 - $18.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,2,500 SF,Rentable Building Area,35,000 SF,Property Type,Industrial,Year Built,1903",1/28/2020,18931311,$1.42 - $1.50 SF/Mo,Industrial,"2,500 - 23,623 SF",4 Spaces,PA,For Lease,"Office, Industrial","[('Pittsburgh International Airport', '30 min drive', '18.5 mi'), ('Port of Baltimore', '292 min drive', '245.7 mi'), ('B AND O TBS TERMINAL-PITTSBURGH-PA', '15 min drive', '5.3 mi')]",
1501-1505 S 19th St,,"55,560 SF",Harrisburg,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,55,560 SF,Property Type,Industrial,Year Built/Renovated,1974/2006,Property Subtype,Warehouse",3/27/2020,19029437,$0.46 SF/Mo,Industrial,"9,000 SF",1 Space,PA,For Lease,Industrial,"[('Harrisburg International Airport', '17 min drive', '9.8 mi'), ('Port of Baltimore', '110 min drive', '81.4 mi'), ('STEELTON AND HIGHSPIRE RAILROAD CO.-STEELTON-PA', '5 min drive', '1.6 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
4930 S Pioneer Rd,,"22,000 SF",Gibsonia,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,22,000 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",3/27/2020,19030691,$0.50 SF/Mo,Industrial,"5,000 SF",1 Space,PA,For Lease,Industrial,"[('Pittsburgh International Airport', '49 min drive', '23.0 mi'), ('Port of Baltimore', '291 min drive', '251.9 mi'), ('RAM Terminals', '26 min drive', '15.0 mi')]",
4779 Hanoverville Rd,,"297,650 SF",Bethlehem,"Property Type,Industrial,Rentable Building Area,297,650 SF,Property Subtype,Warehouse,Year Built,2016",3/30/2020,19054248,Rent Upon Request,Industrial,"34,000 SF",1 Space,PA,For Lease,Industrial,"[('Lehigh Valley International Airport', '14 min drive', '6.3 mi'), ('Port of Philadelphia', '93 min drive', '57.8 mi'), ('All Steel Services, Incorporated', '16 min drive', '6.7 mi')]",Lighting - Fluorescent
2950 Old Tree Dr,,"25,000 SF",Lancaster,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,25,000 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse",3/30/2020,19056066,$0.50 SF/Mo,Industrial,"10,400 SF",1 Space,PA,For Lease,Industrial,"[('Harrisburg International Airport', '42 min drive', '30.0 mi'), ('Port of Wilmington, RI', '99 min drive', '59.3 mi'), ('Purina Mills, Inc.', '2 min drive', '0.6 mi')]","Gas,Heating"
4500A W Ridge Rd,,"14,208 SF",Erie,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,14,208 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",4/2/2020,19091629,$0.46 SF/Mo,Industrial,"5,440 SF",1 Space,PA,For Lease,Industrial,"[('Erie International Airport', '5 min drive', '2.1 mi'), ('Port of Baltimore', '420 min drive', '369.5 mi'), ('Alcor Corporation', '8 min drive', '3.4 mi')]",
61 S Reed Rd,,"13,500 SF",Royersford,"Rental Rate,$11.00 - $11.16 /SF/YR,Rentable Building Area,13,500 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse",2/3/2020,17793006,$0.92 - $0.93 SF/Mo,Industrial,"1,500 - 4,500 SF",2 Spaces,PA,For Lease,"Flex, Industrial","[('Reading Regional-Carl A. Spaatz Field Airport', '49 min drive', '28.8 mi'), ('Philadelphia International Airport', '62 min drive', '41.0 mi'), ('Port of Philadelphia', '56 min drive', '33.0 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-FRAZER-PA', '28 min drive', '15.1 mi')]",Heating
1182 Burgettstown Rd,,"10,800 SF",Hickory,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,10,800 SF,Property Type,Industrial,Year Built,1965,Property Subtype,Warehouse",11/25/2019,17810156,$0.42 SF/Mo,Industrial,"8,516 SF",1 Space,PA,For Lease,Industrial,"[('Pittsburgh International Airport', '45 min drive', '23.4 mi'), ('Port of Baltimore', '303 min drive', '255.6 mi'), ('Dillner Storage Company', '31 min drive', '15.2 mi')]","Lighting,Heating"
258 Bodley Rd,24 Hour Access,"2,400 SF",Aston,"Rental Rate,$16.67 /SF/YR,Rentable Building Area,2,400 SF,Property Type,Industrial,Year Built,2005,Property Subtype,Warehouse",11/25/2019,17811457,$1.39 SF/Mo,Industrial,"1,800 SF",1 Space,PA,For Lease,Industrial,"[('Philadelphia International Airport', '25 min drive', '14.8 mi'), ('New Castle County Airport', '31 min drive', '17.3 mi'), ('Port of Wilmington, RI', '25 min drive', '15.6 mi'), ('TRANSFLO-CHESTER-PA', '15 min drive', '7.2 mi')]","Water - City Water,Sewer - City Sewer,Heating"
202 Industrial Blvd,,"141,446 SF",New Kensington,"Property Type,Industrial,Rentable Building Area,141,446 SF,Property Subtype,Warehouse,Year Built,1980",11/26/2019,17829235,Rent Upon Request,Industrial,"118,220 SF",1 Space,PA,For Lease,Industrial,"[('Pittsburgh International Airport', '60 min drive', '37.8 mi'), ('Port of Baltimore', '292 min drive', '248.0 mi'), ('RAM Terminals', '4 min drive', '1.2 mi')]",
1018 11th St,,"4,200 SF",Beaver Falls,"Rental Rate,$3.71 /SF/YR,Property Subtype,Warehouse,Property Type,Industrial,Rentable Building Area,4,200 SF",12/5/2019,17881578,$0.31 SF/Mo,Industrial,"4,200 SF",1 Space,PA,For Lease,Industrial,,"Water,Sewer,Heating"
214 10th St,,"1,021 SF",New Cumberland,"Rental Rate,$10.95 /SF/YR,Rentable Building Area,1,021 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse",12/5/2019,17881597,$0.91 SF/Mo,Industrial,"1,000 SF",1 Space,PA,For Lease,Industrial,"[('Harrisburg International Airport', '20 min drive', '12.4 mi'), ('Port of Baltimore', '106 min drive', '78.3 mi'), ('STEELTON AND HIGHSPIRE RAILROAD CO.-STEELTON-PA', '11 min drive', '5.2 mi')]",
2915 McCain Ave,,"48,762 SF",Erie,"Rental Rate,$4.25 /SF/YR,Rentable Building Area,48,762 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",12/6/2019,17893198,$0.35 SF/Mo,Industrial,"27,200 SF",1 Space,PA,For Lease,Industrial,"[('Erie International Airport', '21 min drive', '10.1 mi'), ('Port of Baltimore', '429 min drive', '375.2 mi'), ('Alcor Corporation', '17 min drive', '7.8 mi')]","Lighting,Gas,Water - City Water,Sewer - City Sewer,Heating"
3075 Carson Ave,Fluorescent Lighting,"13,000 SF",Murrysville,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,13,000 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",12/10/2019,17926637,$0.58 SF/Mo,Industrial,"13,000 SF",1 Space,PA,For Lease,Industrial,"[('Pittsburgh International Airport', '53 min drive', '34.7 mi'), ('Port of Baltimore', '279 min drive', '237.9 mi'), ('NS-TRAFFORD-PA-19 FORBES R', '12 min drive', '5.0 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1083 3rd St,,"17,000 SF",North Versailles,"Rental Rate,$5.35 /SF/YR,Rentable Building Area,17,000 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",12/16/2019,17975501,$0.45 SF/Mo,Industrial,"2,400 SF",1 Space,PA,For Lease,Industrial,"[('Pittsburgh International Airport', '46 min drive', '30.3 mi'), ('Port of Baltimore', '269 min drive', '231.8 mi'), ('NS-PITTSBURGH-PA', '8 min drive', '4.3 mi')]",
640 Hollow Rd,24 Hour Access,"10,600 SF",Phoenixville,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,10,600 SF,Property Type,Industrial,Year Built,1985,Property Subtype,Warehouse",12/17/2019,17984702,$0.75 SF/Mo,Industrial,"4,000 SF",1 Space,PA,For Lease,Flex,,
1330 N Broad St,Air Conditioning,"35,000 SF",Lansdale,"Property Type,Industrial,Rentable Building Area,35,000 SF,Property Subtype,Warehouse,Year Built,1954",12/17/2019,17987427,Rent Upon Request,Industrial,"28,000 SF",1 Space,PA,For Lease,Industrial,"[('Fortuna Transit Stop', '(R5)', '12 min walk'), ('0.6 mi', 'Lehigh Valley International Airport', '56 min drive'), ('34.5 mi', 'Philadelphia International Airport', '57 min drive'), ('36.4 mi', 'Trenton Mercer Airport', '54 min drive'), ('36.5 mi', 'Port of Philadelphia', '38 min drive'), ('24.6 mi', 'LANSDALE WAREHOUS CO., INC.-LANSDALE-PA', '1 min drive'), ('0.1 mi',)]",Heating
401 E 4th St,"Fenced Lot,Property Manager on Site","31,673 SF",Bridgeport,"Rental Rate,$5.00 - $6.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,7,500 SF,Rentable Building Area,31,673 SF,Property Type,Industrial,Year Built,1895",4/3/2018,17994510,$0.42 - $0.50 SF/Mo,Industrial,"7,500 - 30,000 SF",2 Spaces,PA,For Lease,Industrial,"[('Bridgeport Transit Stop', '(Route 100)', '19 min walk'), ('0.9 mi', 'Philadelphia International Airport', '41 min drive'), ('23.2 mi', 'Trenton Mercer Airport', '57 min drive'), ('40.1 mi', 'Port of Philadelphia', '35 min drive'), ('20.2 mi', 'UPPER MERION AND PLYMOUTH RAILROAD CO.-CONSHOHOCHE', '10 min drive'), ('3.9 mi',)]","Water - City Water,Sewer - City Sewer,Heating - Gas"
