address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
13250 Rotunda Dr,,"33,077 SF",Dearborn,"Rental Rate,$4.50 /SF/YR,Rentable Building Area,33,077 SF,Property Type,Industrial,Year Built,1965,Property Subtype,Warehouse",12/21/2018,14688729,$0.38 SF/Mo,Industrial,"8,000 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '21 min drive', '11.9 mi'), ('Detroit Metropolitan Airport', '25 min drive', '15.6 mi'), ('Port of Baltimore', '585 min drive', '522.0 mi'), ('UP-DEARBORN-MI-4920 WYOMI', '3 min drive', '1.5 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1820-1842 Star Batt Dr,"Signage,Air Conditioning","21,950 SF",Rochester Hills,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,21,950 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse",11/21/2019,14760283,$0.63 SF/Mo,Industrial,"3,950 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '36 min drive', '23.9 mi'), ('Port of Baltimore', '620 min drive', '551.8 mi'), ('Total Foods Corporation', '28 min drive', '17.7 mi')]","Lighting - Fluorescent,Heating - Gas"
1860-1878 Star Batt Dr,Signage,"21,950 SF",Rochester Hills,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,21,950 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse",1/13/2020,14767238,$0.63 SF/Mo,Industrial,"5,975 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '35 min drive', '23.8 mi'), ('Port of Baltimore', '620 min drive', '551.7 mi'), ('Total Foods Corporation', '28 min drive', '17.6 mi')]","Lighting - Fluorescent,Heating"
23240 Industrial Park Dr,"Signage,Air Conditioning","79,079 SF",Farmington Hills,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,79,079 SF,Property Type,Industrial,Year Built/Renovated,1968/1995,Property Subtype,Warehouse",1/29/2020,14768964,$0.50 SF/Mo,Industrial,"32,876 - 72,876 SF",2 Spaces,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '32 min drive', '24.7 mi'), ('Detroit City Airport', '39 min drive', '28.5 mi'), ('Port of Baltimore', '595 min drive', '532.5 mi'), ('THE FOODS CORPORATION-WEST BLOOMFIELD-MI', '15 min drive', '9.2 mi')]",Heating - Gas
1700 E Lincoln Rd,"24 Hour Access,Signage","18,713 SF",Madison Heights,"Rental Rate,$5.75 /SF/YR,Rentable Building Area,18,713 SF,Property Type,Industrial,Year Built/Renovated,1972/1986,Property Subtype,Warehouse",1/9/2019,14814004,$0.48 SF/Mo,Industrial,"18,713 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '19 min drive', '8.9 mi'), ('Detroit Metropolitan Airport', '44 min drive', '32.0 mi'), ('Port of Baltimore', '604 min drive', '539.1 mi'), ('BNSF-DETROIT-MI', '10 min drive', '5.5 mi')]",Heating - Electric
2179-2195 Avon Industrial Dr,,"23,941 SF",Rochester Hills,"Rental Rate,$14.40 /SF/YR,Rentable Building Area,23,941 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",1/9/2019,14816922,$1.20 SF/Mo,Industrial,"2,400 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '36 min drive', '23.9 mi'), ('Port of Baltimore', '620 min drive', '551.8 mi'), ('Total Foods Corporation', '28 min drive', '17.7 mi')]",
1395 Wheaton Dr,,"20,823 SF",Troy,"Rental Rate,$11.00 /SF/YR,Building Class,B,Property Type,Flex,Rentable Building Area,20,823 SF,Property Subtype,Light Manufacturing,Industrial Warehouse,Year Built,1987",8/1/2019,14861690,$0.92 SF/Mo,Flex,"3,726 SF",1 Space,MI,For Lease,Flex,"[('Detroit City Airport', '25 min drive', '16.5 mi'), ('Detroit Metropolitan Airport', '50 min drive', '37.3 mi')]",Heating - Gas
31601 Industrial Rd,"Signage,Air Conditioning","32,444 SF",Livonia,"Rental Rate,$6.25 /SF/YR,Rentable Building Area,32,444 SF,Property Type,Industrial,Year Built,1993,Property Subtype,Warehouse",1/15/2019,14870261,$0.52 SF/Mo,Industrial,"32,444 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '27 min drive', '13.8 mi'), ('Detroit City Airport', '31 min drive', '19.1 mi'), ('Port of Baltimore', '593 min drive', '531.0 mi'), ('CP RAILWAY-DETROIT-MI', '12 min drive', '7.0 mi')]",Heating - Gas
1844-1858 Star Batt Dr,"Signage,Air Conditioning","21,950 SF",Rochester Hills,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,21,950 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse",2/12/2020,15145342,$0.63 SF/Mo,Industrial,"2,000 - 11,000 SF",3 Spaces,MI,For Lease,Industrial,"[('Detroit City Airport', '36 min drive', '23.9 mi'), ('Port of Baltimore', '620 min drive', '551.8 mi'), ('Total Foods Corporation', '28 min drive', '17.7 mi')]","Lighting - Fluorescent,Heating - Gas"
32660 Dequindre Rd,"Security System,Signage","17,640 SF",Warren,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,17,640 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse",2/12/2019,15155224,$0.50 SF/Mo,Industrial,"17,640 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '24 min drive', '12.0 mi'), ('Detroit Metropolitan Airport', '50 min drive', '36.2 mi'), ('Port of Baltimore', '610 min drive', '543.2 mi'), ('BNSF-DETROIT-MI', '16 min drive', '9.7 mi')]","Lighting - Fluorescent,Water - City Water,Sewer - City Sewer,Heating - Gas"
31576 Glendale St,"Signage,Air Conditioning","13,259 SF",Livonia,"Rental Rate,$6.75 /SF/YR,Rentable Building Area,13,259 SF,Property Type,Industrial,Year Built,1995,Property Subtype,Warehouse",4/2/2020,15238206,$0.56 SF/Mo,Industrial,"13,259 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '27 min drive', '13.6 mi'), ('Detroit City Airport', '31 min drive', '19.4 mi'), ('Port of Baltimore', '593 min drive', '531.2 mi'), ('CP RAILWAY-DETROIT-MI', '13 min drive', '7.2 mi')]","Lighting - Metal Halide,Heating - Gas"
50521 Wing Dr,Signage,"15,468 SF",Shelby Township,"Rental Rate,$8.95 /SF/YR,Rentable Building Area,15,468 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction",2/21/2020,15352291,$0.75 SF/Mo,Industrial,"15,468 SF",2 Spaces,MI,For Lease,Industrial,,"Gas,Water,Sewer"
55 E Sanborn Ave,Fenced Lot,"165,000 SF",Croswell,"Rental Rate,$5.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,5,000 SF,Rentable Building Area,165,000 SF,Property Type,Industrial,Year Built,1960",3/6/2017,15506357,$0.42 SF/Mo,Industrial,"5,000 - 165,000 SF",1 Space,MI,For Lease,Industrial,"[('Port of Baltimore', '703 min drive', '612.4 mi'), ('Agri-Sales, Inc.', '24 min drive', '12.7 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
17625 23 Mile Rd,"Buss Ducts,Floor Drains,Fluorescent Lighting","9,961 SF",Macomb,"Rental Rate,$8.95 /SF/YR,Rentable Building Area,9,961 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse",3/26/2019,15545891,$0.75 SF/Mo,Industrial,"9,961 SF",1 Space,MI,For Lease,Industrial,,"Lighting,Heating"
5860 Frazho Rd,Fenced Lot,"14,808 SF",Warren,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,14,808 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse",4/16/2019,15752222,$0.54 SF/Mo,Industrial,"14,808 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '15 min drive', '6.6 mi'), ('Detroit Metropolitan Airport', '49 min drive', '33.1 mi'), ('Port of Baltimore', '608 min drive', '540.2 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '10 min drive', '4.3 mi')]",
9800 Mount Elliott St,Bus Line,"450,000 SF",Detroit,"Rental Rate,$3.75 /SF/YR,Property Subtype,Warehouse,Min. Divisible,60,000 SF,Rentable Building Area,450,000 SF,Property Type,Industrial,Year Built,1985",4/29/2019,15899983,$0.31 SF/Mo,Industrial,"60,000 - 448,013 SF",1 Space,MI,For Lease,Industrial,,
24700 Crestview Ct,"Signage,Air Conditioning","33,009 SF",Farmington Hills,"Rental Rate,$5.25 /SF/YR,Rentable Building Area,33,009 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",4/30/2019,15905752,$0.44 SF/Mo,Industrial,"11,640 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '33 min drive', '24.9 mi'), ('Detroit City Airport', '40 min drive', '28.7 mi'), ('Port of Baltimore', '596 min drive', '532.7 mi'), ('THE FOODS CORPORATION-WEST BLOOMFIELD-MI', '16 min drive', '9.4 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
47500-47590 Avante Dr,"Storage Space,Air Conditioning","39,710 SF",Wixom,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,39,710 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",12/12/2019,15906986,$0.67 SF/Mo,Industrial,"5,100 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '37 min drive', '29.8 mi'), ('Detroit City Airport', '43 min drive', '32.0 mi'), ('Port of Baltimore', '600 min drive', '537.6 mi'), ('TRANSFLO-WIXON-MI', '4 min drive', '1.7 mi')]","Lighting - Fluorescent,Heating - Gas"
42770 Executive Dr,,"31,783 SF",Canton,"Rental Rate,$7.25 /SF/YR,Rentable Building Area,31,783 SF,Property Type,Industrial,Year Built,2019,Property Subtype,Warehouse",4/30/2019,15908480,$0.60 SF/Mo,Industrial,"31,783 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '17 min drive', '11.7 mi'), ('Detroit City Airport', '46 min drive', '32.5 mi'), ('Port of Baltimore', '580 min drive', '519.5 mi'), ('Wayne Industries, Incorporated', '7 min drive', '3.5 mi')]",
11430 Stephens Rd,"Buss Ducts,Fenced Lot","20,000 SF",Warren,"Rental Rate,$4.25 /SF/YR,Rentable Building Area,20,000 SF,Property Type,Industrial,Year Built/Renovated,1952/1969,Property Subtype,Warehouse",5/15/2019,16053432,$0.35 SF/Mo,Industrial,"20,000 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '15 min drive', '5.9 mi'), ('Detroit Metropolitan Airport', '52 min drive', '31.4 mi'), ('Port of Baltimore', '611 min drive', '538.4 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '4 min drive', '1.3 mi')]",Heating - Electric
180 Shafer Rd,"Buss Ducts,Air Conditioning","16,750 SF",Romeo,"Rental Rate,$5.75 /SF/YR,Rentable Building Area,16,750 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",5/16/2019,16070327,$0.48 SF/Mo,Industrial,"16,750 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '49 min drive', '30.3 mi'), ('Port of Baltimore', '641 min drive', '566.7 mi'), ('Armada Grain Co.', '15 min drive', '7.7 mi')]","Lighting - Metal Halide,Heating - Gas"
3850 River Rd,,"10,000 SF",Sodus,"Rental Rate,$3.00 /SF/YR,Rentable Building Area,10,000 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse,Industrial Manufacturing,Industrial Warehouse",5/23/2017,5848011,$0.25 SF/Mo,Industrial,"2,000 - 9,312 SF",2 Spaces,MI,For Lease,Industrial,"[('South Bend Regional Airport', '47 min drive', '29.0 mi'), ('Port of Baltimore', '713 min drive', '641.0 mi'), ('COMMUNITY MILLS, INC.-CASSOPOLIS-MI', '60 min drive', '29.0 mi')]",
465 Stephenson Hwy,Signage,"17,456 SF",Troy,"Rental Rate,$5.85 /SF/YR,Rentable Building Area,17,456 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",11/18/2019,5953396,$0.49 SF/Mo,Industrial,"17,456 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '22 min drive', '14.1 mi'), ('Detroit Metropolitan Airport', '47 min drive', '34.9 mi'), ('Port of Baltimore', '607 min drive', '542.0 mi'), ('BNSF-DETROIT-MI', '13 min drive', '8.4 mi')]",Heating - Gas
9282 General Dr,"Security System,Air Conditioning","38,767 SF",Plymouth,"Rental Rate,$5.95 - $6.95 /SF/YR,Rentable Building Area,38,767 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse,Cross Streets,South of Plymouth Road",2/13/2020,6710098,$0.50 - $0.58 SF/Mo,Industrial,"2,554 - 7,186 SF",2 Spaces,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '23 min drive', '17.2 mi'), ('Detroit City Airport', '40 min drive', '26.4 mi'), ('Port of Baltimore', '586 min drive', '525.0 mi'), ('Wayne Industries, Incorporated', '14 min drive', '9.2 mi')]","Lighting - Fluorescent,Heating - Gas"
Regency Center Dr,,"41,011 SF",Macomb Township,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,41,011 SF,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Manufacturing,Industrial Warehouse",4/14/2017,6772682,$0.54 SF/Mo,Industrial,"41,011 SF",1 Space,MI,For Lease,Industrial,,Heating
2737 S Adams Rd,Signage,"149,580 SF",Rochester Hills,"Rental Rate,$5.25 /SF/YR,Property Subtype,Warehouse,Min. Divisible,70,000 SF,Rentable Building Area,149,580 SF,Property Type,Industrial,Year Built,1964",6/13/2017,7654179,$0.44 SF/Mo,Industrial,"70,000 - 149,580 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '34 min drive', '25.2 mi'), ('Bishop International Airport', '47 min drive', '44.0 mi')]",Heating - Gas
415 N Paul St,,"54,470 SF",Dowagiac,"Rental Rate,$2.25 /SF/YR,Rentable Building Area,54,470 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse",5/4/2017,8382051,$0.19 SF/Mo,Industrial,"54,470 SF",1 Space,MI,For Lease,Industrial,,
3626 W Jefferson Ave,"Waterfront,Storage Space","9,800 SF",Detroit,"Rental Rate,$11.00 /SF/YR,Rentable Building Area,9,800 SF,Property Type,Industrial,Year Built,1947,Property Subtype,Warehouse",8/21/2017,8773950,$0.92 SF/Mo,Industrial,"9,800 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '21 min drive', '10.5 mi'), ('Detroit Metropolitan Airport', '29 min drive', '20.1 mi'), ('Port of Baltimore', '586 min drive', '524.1 mi'), ('NS-DETROIT-MI-DELRAY', '2 min drive', '0.4 mi')]","Lighting,Gas,Water,Sewer,Heating"
31758-31768 Enterprise Dr,"Fenced Lot,Signage","27,216 SF",Livonia,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,27,216 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse",8/29/2017,8889246,$0.50 SF/Mo,Industrial,"8,582 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '27 min drive', '13.4 mi'), ('Detroit City Airport', '32 min drive', '19.6 mi'), ('Port of Baltimore', '594 min drive', '531.4 mi'), ('CP RAILWAY-DETROIT-MI', '14 min drive', '7.4 mi')]",
58968 Van Dyke Rd,,"25,000 SF",Washington,"Rental Rate,$15.60 /SF/YR,Building Size,25,000 SF,Property Type,Specialty,Year Built,2017,Property Subtype,Self-Storage,Industrial Warehouse",9/28/2017,9374602,$1.30 SF/Mo,Specialty,"200 - 1,400 SF",2 Spaces,MI,For Lease,Industrial,,
6999 Cogswell St,,"311,345 SF",Romulus,"Rental Rate,$6.25 /SF/YR,Rentable Building Area,311,345 SF,Min. Divisible,61,453 SF,Year Built,2021,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",10/27/2017,9776308,$0.52 SF/Mo,Industrial,"61,453 - 311,345 SF",1 Space,MI,For Lease,Industrial,,
11700 Metro Airport Center Dr,Signage,"57,183 SF",Romulus,"Rental Rate,$7.95 /SF/YR,Rentable Building Area,57,183 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",5/20/2019,10874155,$0.66 SF/Mo,Industrial,"8,038 SF",1 Space,MI,For Lease,Office,,"Lighting - Metal Halide,Heating - Gas"
11677 Wayne Rd,Signage,"64,940 SF",Romulus,"Rental Rate,$4.95 - $5.65 /SF/YR,Rentable Building Area,64,940 SF,Property Type,Industrial,Year Built,1990,Property Subtype,Warehouse",4/23/2019,10874220,$0.41 - $0.47 SF/Mo,Industrial,"10,258 - 29,491 SF",2 Spaces,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '9 min drive', '4.6 mi'), ('Detroit City Airport', '37 min drive', '25.8 mi'), ('Port of Baltimore', '575 min drive', '513.7 mi'), ('Wayne Industries, Incorporated', '12 min drive', '5.8 mi')]","Lighting - Metal Halide,Heating - Gas"
47460 Galleon Dr,,"35,345 SF",Plymouth,"Rental Rate,$10.95 /SF/YR,Rentable Building Area,35,345 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",12/19/2017,11022196,$0.91 SF/Mo,Industrial,"35,345 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '29 min drive', '22.8 mi'), ('Detroit City Airport', '41 min drive', '28.1 mi'), ('Port of Baltimore', '592 min drive', '530.6 mi'), ('TRANSFLO-WIXON-MI', '18 min drive', '9.7 mi')]",
325 W Silverbell Rd,"Security System,Signage,Air Conditioning","639,499 SF",Orion Township,"Rental Rate,$6.25 /SF/YR,Rentable Building Area,639,499 SF,Property Type,Industrial,Year Built,2005,Property Subtype,Warehouse",1/17/2020,11041310,$0.52 SF/Mo,Industrial,"89,252 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '45 min drive', '32.5 mi'), ('Port of Baltimore', '630 min drive', '560.4 mi'), ('Total Foods Corporation', '32 min drive', '16.4 mi')]",Lighting - Metal Halide
45464 Woodward Ave,24 Hour Access,"4,000 SF",Pontiac,"Rental Rate,$7.95 /SF/YR,Rentable Building Area,4,000 SF,Property Type,Industrial,Year Built,1969,Property Subtype,Warehouse",2/7/2018,11116187,$0.66 SF/Mo,Industrial,"4,000 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '39 min drive', '27.6 mi'), ('Detroit Metropolitan Airport', '58 min drive', '43.2 mi'), ('Port of Baltimore', '621 min drive', '551.0 mi'), ('Total Foods Corporation', '19 min drive', '9.5 mi')]","Lighting - Incandescent,Water - City Water,Sewer - City Sewer,Heating - Gas"
7010-7062 Grand Haven Rd,,"175,000 SF",Spring Lake,"Rental Rate,$3.95 /SF/YR,Year Built,2020,Property Type,Industrial,Construction Status,Under Construction,Property Subtype,Warehouse,Cross Streets,1057 Judson Rd,Rentable Building Area,175,000 SF",3/13/2018,11900269,$0.33 SF/Mo,Industrial,"62,500 SF",1 Space,MI,For Lease,Industrial,,
46270 Erb Dr,,"16,072 SF",Macomb,"Rental Rate,$10.50 /SF/YR,Rentable Building Area,16,072 SF,Property Type,Industrial,Year Built,2018,Property Subtype,Warehouse",4/16/2018,12273784,$0.88 SF/Mo,Industrial,"5,356 SF",1 Space,MI,For Lease,Industrial,,"Lighting - Metal Halide,Gas,Water,Sewer,Heating"
16001-16041 Leone Dr,"Floor Drains,Signage,Air Conditioning","17,160 SF",Macomb Township,"Rental Rate,$9.50 /SF/YR,Rentable Building Area,17,160 SF,Property Type,Industrial,Year Built,2007,Property Subtype,Warehouse,Cross Streets,23 Mile Rd. & Hayes Rd.",6/22/2019,12758207,$0.79 SF/Mo,Industrial,"5,720 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '42 min drive', '22.3 mi'), ('Port of Baltimore', '634 min drive', '558.7 mi'), ('NEW HAVEN FARMERS ELEVATOR-NEW HAVEN-MI', '21 min drive', '11.7 mi')]","Lighting,Heating"
45453 Woodward Ave,"Storage Space,Recessed Lighting,Air Conditioning","2,400 SF",Pontiac,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,2,400 SF,Property Type,Industrial,Year Built,2018,Property Subtype,Warehouse",7/12/2018,13145686,$1.00 SF/Mo,Industrial,"2,400 SF",1 Space,MI,For Lease,Industrial,,"Lighting,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
23680 Research Dr,Fenced Lot,"22,552 SF",Farmington Hills,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,22,552 SF,Property Type,Industrial,Year Built,1971,Property Subtype,Warehouse",9/26/2018,13889828,$0.50 SF/Mo,Industrial,"22,552 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '33 min drive', '25.0 mi'), ('Detroit City Airport', '40 min drive', '28.7 mi'), ('Port of Baltimore', '597 min drive', '532.8 mi'), ('THE FOODS CORPORATION-WEST BLOOMFIELD-MI', '16 min drive', '9.4 mi')]","Lighting - Fluorescent,Heating"
6605-6615 Nineteen 1/2 Mile Rd,"Signage,Air Conditioning","20,070 SF",Sterling Heights,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,20,070 SF,Property Type,Industrial,Year Built,1990,Property Subtype,Manufacturing,Industrial Warehouse",5/1/2018,12425398,$0.50 SF/Mo,Industrial,"10,035 SF",1 Space,MI,For Lease,Office,"[('Detroit City Airport', '32 min drive', '16.4 mi'), ('Port of Baltimore', '623 min drive', '550.7 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '26 min drive', '12.6 mi')]","Lighting - Fluorescent,Heating"
1218 E Pontaluna Rd,"Bus Line,Signage","250,000 SF",Norton Shores,"Rental Rate,$2.95 - $3.25 /SF/YR,Property Subtype,Warehouse,Total Space Available,62,500 SF,Rentable Building Area,250,000 SF,Max. Contiguous,31,250 SF,Year Built,1992,Property Type,Industrial",10/25/2018,14185836,$0.25 - $0.27 SF/Mo,Industrial,"62,500 SF",2 Spaces,MI,For Lease,Industrial,"[('Muskegon County Airport', '12 min drive', '4.6 mi'), ('Port of Baltimore', '768 min drive', '681.3 mi'), ('TOTAL LOGISTIC CONTROL-HOLLAND-MI', '40 min drive', '27.3 mi')]","Lighting,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
49800 Martin Dr,"Fenced Lot,Security System","101,833 SF",Wixom,"Rental Rate,$6.50 /SF/YR,Property Subtype,Warehouse,Min. Divisible,52,000 SF,Rentable Building Area,101,833 SF,Property Type,Industrial,Year Built/Renovated,1972/1986",11/6/2018,14309711,$0.54 SF/Mo,Industrial,"52,000 - 101,833 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '38 min drive', '31.3 mi'), ('Detroit City Airport', '44 min drive', '33.5 mi'), ('Port of Baltimore', '601 min drive', '539.1 mi'), ('TRANSFLO-WIXON-MI', '2 min drive', '0.4 mi')]","Lighting - Halide,Heating"
31033-31041 Schoolcraft Rd,Signage,"30,000 SF",Livonia,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,30,000 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",11/8/2018,14331231,$0.63 SF/Mo,Industrial,"5,600 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '28 min drive', '14.3 mi'), ('Detroit City Airport', '30 min drive', '18.6 mi'), ('Port of Baltimore', '592 min drive', '530.9 mi'), ('CP RAILWAY-DETROIT-MI', '12 min drive', '6.4 mi')]",
12780-12788 Currie Ct,"Signage,Air Conditioning","31,805 SF",Livonia,"Property Type,Industrial,Rentable Building Area,31,805 SF,Property Subtype,Warehouse,Year Built,1978",2/26/2020,18652621,Rent Upon Request,Industrial,"4,815 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '25 min drive', '18.7 mi'), ('Detroit City Airport', '35 min drive', '22.4 mi'), ('Port of Baltimore', '588 min drive', '526.5 mi'), ('Wayne Industries, Incorporated', '15 min drive', '7.4 mi')]","Lighting - Fluorescent,Heating - Gas"
2718 Industrial Row,"Signage,Storage Space,Air Conditioning","15,600 SF",Troy,"Property Type,Industrial,Rentable Building Area,15,600 SF,Property Subtype,Warehouse,Year Built/Renovated,1967/2011",3/11/2020,18828928,Rent Upon Request,Industrial,"1,575 - 4,575 SF",2 Spaces,MI,For Lease,Industrial,"[('Detroit City Airport', '31 min drive', '17.6 mi'), ('Detroit Metropolitan Airport', '53 min drive', '32.1 mi'), ('Port of Baltimore', '615 min drive', '545.5 mi'), ('BNSF-DETROIT-MI', '20 min drive', '8.4 mi')]","Lighting,Water - City Water,Sewer - City Sewer,Heating - Gas"
42960-42970 W Ten Mile Rd,,"24,107 SF",Novi,"Property Type,Industrial,Rentable Building Area,24,107 SF,Property Subtype,Warehouse,Year Built,1987",3/20/2020,18929661,Rent Upon Request,Industrial,"11,670 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '34 min drive', '25.9 mi'), ('Detroit City Airport', '41 min drive', '30.5 mi'), ('Port of Baltimore', '597 min drive', '533.8 mi'), ('TRANSFLO-WIXON-MI', '11 min drive', '6.4 mi')]",
3901 Christopher St,"Buss Ducts,Fenced Lot,Security System","90,000 SF",Hamtramck,"Rental Rate,$8.50 /SF/YR,Property Subtype,Warehouse,Retail Building,Min. Divisible,1,000 SF,Rentable Building Area,90,000 SF,Property Type,Industrial,Year Built/Renovated,1920/2016",12/6/2018,3978822,$0.71 SF/Mo,Industrial,"1,000 - 6,000 SF",1 Space,MI,For Lease,Office,"[('Detroit City Airport', '10 min drive', '3.1 mi'), ('Detroit Metropolitan Airport', '38 min drive', '24.7 mi'), ('Port of Baltimore', '598 min drive', '531.6 mi'), ('WHITING DISTRIBUTION SERVICES, INC.-HAMTRAMCK-MI', '3 min drive', '0.7 mi')]","Lighting - Sodium,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
22021 Commerce Dr,"Fenced Lot,Air Conditioning","32,400 SF",Woodhaven,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,32,400 SF,Property Type,Industrial,Year Built,1997,Property Subtype,Manufacturing,Industrial Distribution,Industrial Warehouse",12/13/2019,3978825,$1.00 SF/Mo,Industrial,300 SF,1 Space,MI,For Lease,Office,"[('Detroit Metropolitan Airport', '22 min drive', '12.5 mi'), ('Detroit City Airport', '41 min drive', '27.0 mi'), ('Port of Baltimore', '571 min drive', '509.2 mi'), ('WHITING DISTRIBUTION-RIVERVIEW (DETROIT)-MI', '11 min drive', '5.6 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
Mancini Dr,,"42,921 SF",Sterling Heights,"Rental Rate,$6.95 /SF/YR,Rentable Building Area,42,921 SF,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse",8/3/2004,4040678,$0.58 SF/Mo,Industrial,"42,921 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '31 min drive', '16.3 mi'), ('Port of Baltimore', '622 min drive', '550.5 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '24 min drive', '12.1 mi')]",Heating
936 Water St,"Commuter Rail,Fenced Lot","110,000 SF",Jackson,"Rental Rate,$3.50 /SF/YR,Rentable Building Area,110,000 SF,Min. Divisible,10,000 SF,Year Built,1926,Property Type,Industrial,Cross Streets,Morrell St. and Water St.,Property Subtype,Warehouse,Industrial Distribution",5/10/2011,4043791,$0.29 SF/Mo,Industrial,"10,000 - 55,000 SF",1 Space,MI,For Lease,Industrial,"[('Port of Baltimore', '613 min drive', '542.5 mi'), ('Miller Truck and Storage Company', '4 min drive', '1.7 mi')]","Lighting,Gas,Water,Sewer,Heating"
