address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
1020 Ulupono St,"Fenced Lot,Signage","3,582 SF",Honolulu,"Rental Rate,$30.00 /SF/YR,Rentable Building Area,3,582 SF,Property Type,Industrial,Year Built,1997,Property Subtype,Warehouse",,,11/1/2019,17612212,$2.50 SF/Mo,"CBRE, Inc. Is please to offer the opportunity to Lease on Sand Island approx. 7,000 SF of Paved Yard space with 1,500 of Covered area for Parking/Storage along with approx. 2,500 SF of Office. Conveniently located in Sand Island approximately 4 minutes drive (0.8 miles) from the container terminal, 13 minutes drive (4.5 miles) to downtown Honolulu and approximately 12 minutes drive (5.3 miles) from Honolulu International Airport.",Industrial,"2,500 SF","Rate includes utilities, building services and property expenses,Fits 7 - 20 People","7,000 SF of Paved Yard space with 1,500 of Covered area for Parking/Storage along with approx. 2,500 SF of Office.
Accompanied 8,500 Yard space at $0.50/sf/mo 
Gross rent at $10,500/month + GET",1 Space,HI,For Lease,Office,"[('Honolulu International Airport', '14 min drive', '5.6 mi'), ('Honolulu Harbor, Oahu', '2 min drive', '0.2 mi')]",
Pulehu Pl & Alaihi St,,"40,200 SF",Kahului,"Rental Rate,$16.20 /SF/YR,Rentable Building Area,40,200 SF,Min. Divisible,20,000 SF,Year Built,2020,Property Type,Industrial,Construction Status,Under Construction,Property Subtype,Warehouse","Brand new to-be-built high cube warehouse,Ample parking,ESFR sprinklers,Loading docks,Central location in Maui Business Park",,11/13/2019,17715403,$1.35 SF/Mo,"Opportunity to pre-lease a to-be-built warehouse with office space in Maui Business Park. This building, currently in the design phase, could be modified for your specific use and needs.",Industrial,"20,000 - 40,200 SF","New space, never previously occupied","Opportunity to pre-lease a to-be-built warehouse with office space in Maui Business Park. This building, currently in the design phase, could be modified for your specific use and needs.",1 Space,HI,For Lease,Industrial,,
151 Puuhale Rd,"Bus Line,Fenced Lot,Signage","20,016 SF",Honolulu,"Rental Rate,$7.20 /SF/YR,Rentable Building Area,20,016 SF,Property Type,Industrial,Year Built,1948,Property Subtype,Warehouse",,,11/20/2019,17775692,$0.60 SF/Mo,,Industrial,"20,016 SF","Lease rate does not include utilities, property expenses or building services","+ Size Available (approx.):
    - Land: 38,294 SF
    - Two buildings total approx. 20,016 SF
+ RPT: Approx. $0.16 PSF/MO. (billed semi-annually on land area) and all other fees paid by tenant
+ Term: 5-10 years; 20+ years possible with qualified tenant",1 Space,HI,For Lease,Industrial,"[('Honolulu International Airport', '9 min drive', '3.5 mi'), ('Honolulu Harbor, Oahu', '8 min drive', '2.4 mi')]",
1220 Mikole St,Fenced Lot,"13,500 SF",Honolulu,"Rental Rate,$14.40 /SF/YR,Property Subtype,Warehouse,Min. Divisible,6,250 SF,Rentable Building Area,13,500 SF,Property Type,Industrial,Year Built,1982","62,759 sf of yard area, perfect for container use.  Currently occupied by Westpac freight company.,Free span warehouse with offices",,7/1/2019,17859944,$1.20 SF/Mo,"Beautiful property, with yard area of 10,000-62,759 SF available at $.60 per sf. Free span warehouse with office in excellent condition. Rent 6,250 SF to 13.500 SF. Great location on Mikole st. Long term lease available & lease term negotiable. SIBA (Sand Island Business Ass.), up to the year 2047.  Great location, close to docks.",Industrial,"6,250 - 13,500 SF","Lease rate does not include utilities, property expenses or building services,Partitioned Offices,2 Drive Ins","Beautiful property, with yard area of 10,000-62,759 SF available at $.60 per sf. Free span warehouse with office in excellent condition. Rent 6,250 SF to 13.500 SF. Great location on Mikole st. Long term lease available & lease term negotiable. SIBA (Sand Island Business Ass.), up to the year 2047.  Great location, close to docks.",1 Space,HI,For Lease,Industrial,"[('Honolulu International Airport', '14 min drive', '5.4 mi'), ('Honolulu Harbor, Oahu', '3 min drive', '0.5 mi')]",
192 Sand Island Access Rd,,"26,132 SF",Honolulu,"Rental Rate,$16.80 /SF/YR,Rentable Building Area,26,132 SF,Property Type,Industrial,Year Built,1951,Property Subtype,Warehouse","High cube warehouse,Corner parcel with great visibility from Sand Island Access Road,Security system in place,Air-conditioned office space and restroom",,12/7/2019,17907178,$1.40 SF/Mo,"High-cube warehouse space available for lease in Sand Island. The property includes 3 large roll-up doors and concrete floors with a security system in place. The property is competitively priced with great visibility and access via Sand Island Access Road or Pahounui Street. This corner parcel includes frontage on Sand Island Access Road and is minutes away from downtown Honolulu, the Honolulu International Airport and Honolulu Harbor.",Industrial,"26,132 SF","Lease rate does not include utilities, property expenses or building services,Includes 1,426 SF of dedicated office space",,1 Space,HI,For Lease,Industrial,,
720 Moowaa St,"Bus Line,Signage","25,880 SF",Honolulu,"Rental Rate,$17.40 /SF/YR,Rentable Building Area,25,880 SF,Property Type,Industrial,Year Built,1963,Property Subtype,Warehouse",,,12/11/2019,17938903,$1.45 SF/Mo,,Industrial,"1,928 SF","Lease rate does not include utilities, property expenses or building services,Security System,Clear span, ground floor warehouse,Roll-up door,Private Restrooms,Mezzanine office (no charge),Close to Downtown,Roll-up door","+ ZONING: IMX-1
+ SIZE (approx.): 1,928 SF
+ TERM: 3 to 5 Years
+ BASE RENT: $1.45 SF/MO
+ CAM/RPT: $0.40 SF/MO
+ PARKING: Fronting Space (3 stalls)
+ AVAILABLE: Now",1 Space,HI,For Lease,Industrial,"[('Honolulu International Airport', '9 min drive', '4.1 mi'), ('Honolulu Harbor, Oahu', '11 min drive', '3.8 mi')]",
250 Waiehu Beach Rd,,"6,760 SF",Wailuku,"Rental Rate,$13.20 /SF/YR,Building Class,C,Property Type,Flex,Rentable Building Area,6,760 SF,Property Subtype,Showroom,Industrial Warehouse,Office Building,Year Built,1971",,,10/31/2019,4292707,$1.10 SF/Mo,"For Lease ~ Highly visible office or showroom starting at $1.10 psf/month NNN.
""  Office / Retail 1st floor 1,164 SF. Base Rent is $1.40 psf/month, Triple Net.
""  Warehouse 1st floor 1,800 SF. Base Rent is $1.10 psf/month, Triple Net.
""  Located near Wailuku Industrial Park, Kahului Harbor, & UH   Maui College.
""  Prime location at Waiehu Beach Road and Lower Main with excellent signage/visibility and convenient parking for customers.
""  Can combine units for 1,164 SF showroom plus 1,800 SF warehouse (2,964 SF).
""  Call us to discuss how we can configure this versatile property to meet your specific business needs.
Location: 250 Waiehu Beach Road, Wailuku, Maui, HI 96793
Available: 1,240 - 2,480 SF office or retail space.
1,800 SF warehouse (Units can be combined).
Description: Two-story professional office & retail building.
Opportunity: Excellent opportunity to lease affordable office/retail space located at Waiehu Beach Road   Call now !!!
Parking: 12 parking stalls & 1 handicapped stall.
Lease Rate: $1.10 - $1.40 psf/month, Triple Net (Call for CAM info).
Remarks: Ground floor, affordable office/retail space located only minutes from downtown Wailuku and Kaahumanu Shopping Center with excellent visibility and access.
Also near UH-Maui College and Maui Mall.",Flex,"1,800 SF","Lease rate does not include utilities, property expenses or building services","Excellent opportunity to lease affordable warehouse space located at Waiehu Beach Road. 	
",1 Space,HI,For Lease,Industrial,"[('Kahului Airport', '15 min drive', '5.9 mi'), ('Kapalua Airport', '54 min drive', '31.4 mi')]",
60 E Wakea Ave,"Bus Line,Signage","17,200 SF",Kahului,"Rental Rate,$17.40 /SF/YR,Rentable Building Area,17,200 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",,,3/23/2020,4971475,$1.45 SF/Mo,"Available 1,000 SF (Warehouse) 
Rental rate is $1.45 PSF plus CAM $0.42 PSF.
Great industrial spaces.  Centrally located, Roll up bay door.
Near other Industrial businesses, close to major shopping malls,high traffic. Minutes away from main airport in Kahului. Close to World Class Kite surfing beach.  Near restaurants,and easy access to highway to East and West shores of Maui for easy commuting.",Industrial,"2,000 SF","Lease rate does not include utilities, property expenses or building services,Lease rate does not include utilities, property expenses or building services",,2 Spaces,HI,For Lease,Industrial,"[('Kahului Airport', '11 min drive', '4.0 mi'), ('Kapalua Airport', '49 min drive', '29.4 mi')]",
1161 Lower Main St,,"16,200 SF",Wailuku,"Rental Rate,$12.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,000 SF,Rentable Building Area,16,200 SF,Property Type,Industrial,Year Built,1969","Wailuku Showroom / Warehouse (former Island Honda showroom).,Features high ceilings and drive-in doors.,Excellent visibility/signage and convenient parking in front of space for customers.,M-1 (light industrial) zoning.",,4/5/2017,6669483,$1.00 SF/Mo,"1161 Lower Main Street is the former Island Honda showroom.  The front half of the building has floor to ceiling glass windows, excellent visibility for a retail tenant.  Warehouse units comprise the back half of the property with parking stalls along the perimeter of the property.
Lower Main Street is located in Wailuku, Maui, Hawaii.  Surrounded by industrial-type businesses and business owners.  Lower Main leads directly into downtown Wailuku where the island's county and government buildings are located.",Industrial,"1,000 - 1,600 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,HI,For Lease,Industrial,"[('Kahului Airport', '16 min drive', '6.4 mi'), ('Kapalua Airport', '52 min drive', '29.4 mi')]",
283 Lalo Pl,Signage,"16,036 SF",Kahului,"Rental Rate,$15.60 /SF/YR,Rentable Building Area,16,036 SF,Property Type,Industrial,Year Built,1973,Property Subtype,Warehouse",,,3/23/2020,6669713,$1.30 SF/Mo,"283 Lalo is a two-story building comprised of Retail/Office and warehouse units.  There is a Retail/Warehouse Space available for lease on the front of the building.
Lalo Place is centrally located in Kahului, Maui, Hawaii.  Minutes away from the airport and Kahului Harbor, the property is also near connecting roadways to the South and West shores of the island.",Industrial,400 SF,"Lease rate does not include utilities, property expenses or building services",,1 Space,HI,For Lease,Industrial,"[('Kahului Airport', '10 min drive', '3.6 mi'), ('Kapalua Airport', '49 min drive', '29.4 mi')]",
73-5564 Olowalu St,Signage,"17,022 SF",Kailua Kona,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,17,022 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse,Cross Streets,Kanalani Street","Improvements consist of 7,500 SF of ground floor warehouse, 4,800 SF of ground floor office/showroom, and 4,722 SF of second floor office/showroom,Water line improvements were done in 2015,One of only a select few warehouses with loading dock capability in Koloko Industrial Park,A new septic system was installed in 2012,The property is elevated from the adjacent roadways and has nice view planes overlooking the industrial park",,5/15/2017,7220085,$0.50 SF/Mo,,Industrial,"4,722 SF","Lease rate does not include utilities, property expenses or building services,Fits 12 - 38 People","2ND FLOOR AVAILABLE FOR LEASE
Size: 4,722 SFB 
Base Rent: $.50/SF/month (starting) 
CAM (est.): $.25/SF/month 
Parking: Available

The property comprises 17,022 square feet of improvements on 1.0 acres of land.  The improvements consist of 7,500 SF of ground floor warehouse, 4,800 SF of ground floor office/showroom, and 4,722 SF of second floor office/showroom.   A new septic system was installed in 2012 and water line improvements were done in 2015.  The property is elevated from the adjacent roadways and has nice view planes overlooking the industrial park.  One of only a select few warehouses with loading dock capability in Koloko Industrial Park.",1 Space,HI,For Lease,Office,"[('Kona International Airport', '11 min drive', '4.5 mi')]",
1366 Colburn St,,"10,374 SF",Honolulu,"Rental Rate,$13.80 /SF/YR,Rentable Building Area,10,374 SF,Property Type,Industrial,Year Built,1961,Property Subtype,Warehouse,Showroom","High cube - 34’ at peak.,Close to downtown, Nimitz highway, docks, and airport.,Parking: 4 stalls in front of space, 9 stalls in back of space.",,6/12/2017,7644705,$1.15 SF/Mo,,Industrial,"10,367 SF","Lease rate does not include utilities, property expenses or building services,Private Restrooms,2 Drive Ins,Natural Light","CAM: $0.42 PSF/MO
Additional parking and loading area included
Adjacent 10,944 SF space is currently adjoined and can be leased together",1 Space,HI,For Lease,Industrial,"[('Honolulu International Airport', '9 min drive', '4.0 mi'), ('Honolulu Harbor, Oahu', '10 min drive', '3.6 mi')]",
922 Austin Ln,"Fenced Lot,Signage","57,369 SF",Honolulu,"Rental Rate,$12.60 /SF/YR,Rentable Building Area,57,369 SF,Property Type,Industrial,Year Built,1961,Property Subtype,Warehouse","Large Double Sliding Doors,Clear Span,High Cube,No Term Limit",,6/26/2017,7831471,$1.05 SF/Mo,"CAM/RPT: $0.51 SF/MO
TERM: 3+ Years (No Term Limit)
PARKING: Area Fronting Premises
+ 3.3 Miles to Matson Docks
+ 1.4 Miles to Downtown Honolulu
+ 3.7 Miles to Waikiki",Industrial,"8,000 SF","Lease rate does not include utilities, property expenses or building services","CAM/RPT: $0.51 SF/MO
TERM: 3-5 Years
PARKING: Area Fronting Premises
+ Large Double Sliding Doors
+ High Cube
+ Clear Span
+ 3-5 Year Term Limit
+ 3.3 Miles to Matson Docks
+ 1.4 Miles to Downtown Honolulu
+ 3.7 Miles to Waikiki",1 Space,HI,For Lease,Industrial,"[('Honolulu International Airport', '9 min drive', '5.1 mi'), ('Honolulu Harbor, Oahu', '12 min drive', '4.5 mi')]",
926 Kohou St,"Bus Line,Signage","36,856 SF",Honolulu,"Rental Rate,$18.00 /SF/YR,Rentable Building Area,36,856 SF,Property Type,Industrial,Year Built,1953,Property Subtype,Warehouse","Term limit:  December 31, 2024,Zoning:  IMX-1,Parking:  2 stalls",,11/5/2019,11692823,$1.50 SF/Mo,,Industrial,"1,680 - 13,284 SF","Private Restrooms,Listed rate may not include certain utilities, building services and property expenses,Private Restrooms,Large roll-up door,1 Drive In Bay,High cube warehouse,Small office","+ Base Rent: TBD
+ CAM/RPT: $0.54 PSF/Mo.
+ Available in 30 days' notice
+ Term: Through December 31, 2024
+ Canal view
+ 6 onsite parking; plenty of street parking
+ 2 roll-up doors
+ Container access
+ Air conditioned showroom
+ Restrooms in warehouse
+ Easy to find location
+ Close to downtown
+ Additional parking available on a monthly basis,CAM: $0.55/PSF/MO.",2 Spaces,HI,For Lease,Industrial,"[('Honolulu International Airport', '10 min drive', '4.3 mi'), ('Honolulu Harbor, Oahu', '12 min drive', '4.0 mi')]",
80 Sand Island Access Rd,Fenced Lot,"136,566 SF",Honolulu,"Rental Rate,$13.20 /SF/YR,Rentable Building Area,136,566 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Manufacturing,Industrial Warehouse,Office Building",,,3/16/2018,11895410,$1.10 SF/Mo,"Available now. Flood info: Zones AE, X.
Sand Island.",Industrial,"649 - 3,596 SF","Lease rate does not include utilities, property expenses or building services,Fits 2 - 6 People,Lease rate does not include utilities, property expenses or building services,Fits 2 - 6 People,Lease rate does not include utilities, property expenses or building services,Fits 2 - 7 People,Lease rate does not include utilities, property expenses or building services,Fits 4 - 12 People","Three Months Free Base Rent on 5+ Year Leases 
Electricity Separately Billed 
AC Hours: Monday to Friday, 6 AM to 6 PM, Saturday 6:30 AM to 2 PM 
Parking: 1:600 SF 
Common Area Restrooms 
Spaces A & B newly renovated

Small office suites for lease. Spaces A-D may be combined or demised into smaller spaces. CAM: $0.28/SF/Month (includes water, rpt, management fee, exterior cleaning & janitorial services). Term: 3-5+ years. Available now. Flood info: Zones AE, X.
Sand Island.,Three Months Free Base Rent on 5+ Year Leases 
Electricity Separately Billed 
AC Hours: Monday to Friday, 6 AM to 6 PM, Saturday 6:30 AM to 2 PM 
Parking: 1:600 SF 
Common Area Restrooms 
Spaces A & B newly renovated

Small office suites for lease. Spaces A-F may be combined or demised into smaller spaces. CAM: $0.28/SF/Month (includes water, rpt, management fee, exterior cleaning & janitorial services). Term: 3-5+ years. Available now. Flood info: Zones AE, X.
Sand Island.,Three Months Free Base Rent on 5+ Year Leases 
Electricity Separately Billed 
AC Hours: Monday to Friday, 6 AM to 6 PM, Saturday 6:30 AM to 2 PM 
Parking: 1:600 SF 
Common Area Restrooms 
Spaces A & B newly renovated

Small office suites for lease. Spaces A-F may be combined or demised into smaller spaces. CAM: $0.28/SF/Month (includes water, rpt, management fee, exterior cleaning & janitorial services). Term: 3-5+ years. Available now. Flood info: Zones AE, X.
Sand Island.",4 Spaces,HI,For Lease,Office,"[('Honolulu International Airport', '10 min drive', '3.7 mi'), ('Honolulu Harbor, Oahu', '6 min drive', '2.0 mi')]",
94-155 Leoole St,Signage,"70,880 SF",Waipahu,"Rental Rate,$14.40 /SF/YR,Rentable Building Area,70,880 SF,Property Type,Industrial,Year Built,1982,Property Subtype,Warehouse",,,9/17/2019,12082521,$1.20 SF/Mo,"Concrete tilt-up warehouse space with roll-up doors and common area loading docks. 
One restroom and multiple offices are located in the unit. 
There is also additional mezzanine for light storage space. 
Great opportunity to lease quality warehouse space in a tight industrial market. 
Waipahu Industrial Center is located near Farrington Highway and Fort Weaver Road. Enjoy access to the H-1 Freeway in under ten minutes. 
Perfect for any industrial user looking to be in a convenient location with easy access to the freeway.",Industrial,"1,920 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,HI,For Lease,Industrial,"[('Honolulu International Airport', '18 min drive', '11.5 mi'), ('Honolulu Harbor, Oahu', '26 min drive', '15.5 mi')]",
444 Makawao Ave,,"5,000 SF",Makawao,"Rental Rate,$9.60 /SF/YR,Rentable Building Area,5,000 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse","Sits on 6.69 acres,Parking,Visibility from Makawao Ave,Scenic Area",,4/18/2018,12306637,$0.80 SF/Mo,Ideal for animal care related services.,Industrial,"5,000 SF","New space, never previously occupied,Rate includes utilities, building services and property expenses",,1 Space,HI,For Lease,Industrial,,
1320 Kalani St,"Bus Line,Signage","120,986 SF",Honolulu,"Rental Rate,$13.20 /SF/YR,Rentable Building Area,120,986 SF,Property Type,Industrial,Year Built/Renovated,1971/1972,Property Subtype,Warehouse,Showroom,OfficeLoft Creative Space","Elevator installed,Good location, close to town,Air conditioned,Some offices can be combined,Available now",,1/29/2020,12650828,$1.10 SF/Mo,"Industrial Office space.
Great location close to town. Kalihi.",Industrial,"728 - 4,187 SF","Lease rate does not include utilities, property expenses or building services,Central Air Conditioning,Fits 3 - 9 People,Lease rate does not include utilities, property expenses or building services,Central Air Conditioning,Fits 2 - 6 People,Lease rate does not include utilities, property expenses or building services,Central Air Conditioning,Fits 4 - 12 People,Lease rate does not include utilities, property expenses or building services,Central Air Conditioning","+ BASE RENT: $1.10 SF/MO + Annual Increases
+ OP EXPENSES: $0.39 SF/MO
+ PARKING: 1 stall per 1,000 SF
+ Elevator installed
+ Some offices can be combined,*Contiguous spaces with Suites 205-206.
+ BASE RENT: $1.10 SF/MO + Annual Increases
+ OP EXPENSES: $0.39 SF/MO
+ PARKING: 1 stall per 1,000 SF
+ Elevator installed
+ Some offices can be combined,+ BASE RENT: $1.10 SF/MO + Annual Increases
+ OP EXPENSES: $0.39 SF/MO
+ PARKING: 1 stall per 1,000 SF
+ Elevator installed
+ Some offices can be combined,+ BASE RENT: $1.10 SF/MO + Annual Increases
+ OP EXPENSES: $0.39 SF/MO
+ PARKING: 1 stall per 1,000 SF
+ Elevator installed
+ Some offices can be combined",4 Spaces,HI,For Lease,"Office, Industrial","[('Honolulu International Airport', '9 min drive', '4.0 mi'), ('Honolulu Harbor, Oahu', '10 min drive', '3.5 mi')]",
938 Kohou St,Signage,"76,714 SF",Honolulu,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,76,714 SF,Property Type,Industrial,Year Built,1954,Property Subtype,Warehouse",,,1/16/2019,13459187,$0.75 SF/Mo,"+ Self-contained warehouse
+ Approximately 7,000 SF of office and 40,000 SF of warehouse
+ Abundant parking across street
+ Flexible IMX-1 zoning
+ One, half dock high, recessed short dock
+ One, double sliding door, not on grade
+ One, double roll-up door
+ One, single roll up door
+ 2.8 miles to Matson docks
+ 1.7 miles to downtown Honolulu
+ 4.3 miles to Waikiki",Industrial,"7,000 - 47,000 SF","Lease rate does not include utilities, property expenses or building services,2 Drive Ins,Lease rate does not include utilities, property expenses or building services,Fits 18 - 56 People","+ CAM/RPT: $0.22 PSF/MO
+ Self-contained warehouse
+ Offices available onsite
+ Abundant parking across street
+ Flexible IMX-1 zoning
+ One, half dock high, recessed short dock
+ One, double sliding door, not on grade
+ One, double roll-up door
+ One, single roll up door
+ 2.8 miles to Matson docks
+ 1.7 miles to downtown Honolulu
+ 4.3 miles to Waikiki,+ CAM/RPT: $0.22 PSF/MO
+ Self-contained warehouse
+ Offices available onsite
+ Abundant parking across street
+ Flexible IMX-1 zoning
+ One, half dock high, recessed short dock
+ One, double sliding door, not on grade
+ One, double roll-up door
+ One, single roll up door
+ 2.8 miles to Matson docks
+ 1.7 miles to downtown Honolulu
+ 4.3 miles to Waikiki",2 Spaces,HI,For Lease,"Office, Industrial","[('Honolulu International Airport', '10 min drive', '4.3 mi'), ('Honolulu Harbor, Oahu', '12 min drive', '4.1 mi')]",
91-390 Komohana St,,"25,000 SF",Kapolei,"Rental Rate,$14.40 /SF/YR,Rentable Building Area,25,000 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse","Heavy electrical capacity,New exterior paint,Steel warehouse",,2/5/2020,13460344,$1.20 SF/Mo,"Unit B (fully enclosed)
7,700 sf - $1.20 PSF, NNN per month
3 roll-up doors
New air conditioned office and restroom.",Industrial,"7,700 SF","Lease rate does not include utilities, property expenses or building services,3 roll-up doors",,1 Space,HI,For Lease,Industrial,"[('Honolulu International Airport', '28 min drive', '19.5 mi'), ('Honolulu Harbor, Oahu', '36 min drive', '23.5 mi')]",
201 Kapaa Quarry Rd,,"65,902 SF",Kailua,"Rental Rate,$20.40 - $36.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,400 SF,Rentable Building Area,65,902 SF,Property Type,Industrial,Year Built,2016","Zone I-1 and I-2,Heavy power,14 FT Roll-up doors,Bay in different sizes with office and bathrooms,High cube",,2/24/2020,13813946,$1.70 - $3.00 SF/Mo,"Kapaa Industrial Park is one of the premier I-1 and I-2 zoned master planned industrial parks in the state of Hawaii and is the only I-1 and I-2 zoned master planned industrial park on the windward side of the island of Oahu. The lower section which is zoned I-1 is under development and will have high cube warehouse space of various sizes. The middle section, and upper section have three spaces currently available, this area is zoned I-2. Kapaa industrial Park is in close proximity to the H-3 freeway and our wide corridors, which can handle 40 foot containers make it an attractive location for a variety of tenants. It also includes a large secured yard space for lease.",Industrial,"1,400 - 48,633 SF","Includes 1,387 SF of dedicated office space,Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses,Includes 1,400 SF of dedicated office space,Listed rate may not include certain utilities, building services and property expenses,Includes 2,970 SF of dedicated office space,Listed rate may not include certain utilities, building services and property expenses,Includes 1,250 SF of dedicated office space,Includes 4,000 SF of dedicated office space","Rental Rate: $1.70/SF/Month Gross| Size: 2,400 SF
  (Quonset Hut),Rental Rate: $1.70/SF/Month Gross | Size: 3,300 SF
  (Quonset Hut),Rental Rate: $7,183.80/Month | Size: 3,623 SF
Warehouse Space: 2,236 SF | Office Space: 1,387 SF

Roll Up Door: 2 | Ceiling Height: 30 Ft.,Rental Rate: $1.60/SF/Month Gross | Size: 7,200 SF - 11,000 SF,Rental Rate: $4,080.00/SF/Month | Size: 2,400 SF 
Warehouse Space: 2,400 SF,Rental Rate: $4,200.00/SF/Month | Size: 1,400 SF
Office Space: 1,400 SF,Rental Rate: $11,530.50/Month | Size: 5,385 SF
Warehouse Space: 2,415 SF | Office Space: 2,970 SF
Roll Up Door: 2
Ceiling Height: 25 Ft.+,Rental Rate: $8,422.50/Month | Size: 3,725 SF
Warehouse Space: 2,525 SF | Office Space: 1,250 SF",10 Spaces,HI,For Lease,Industrial,,
800-900 N Nimitz Hwy,Air Conditioning,"165,900 SF",Honolulu,"Rental Rate,$36.00 /SF/YR,Rentable Building Area,165,900 SF,Property Type,Industrial,Year Built,1942,Property Subtype,Warehouse",Conveniently located,,12/18/2019,14638774,$3.00 SF/Mo,Between Home Depot and Lowes,Industrial,"644 - 2,714 SF","Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses",Mezzanine of the 3rd Floor.,2 Spaces,HI,For Lease,Office,,
140 Hobron Ave,"Fenced Lot,Signage","16,000 SF",Kahului,"Rental Rate,$16.80 /SF/YR,Rentable Building Area,16,000 SF,Property Type,Industrial,Year Built,1963,Property Subtype,Warehouse,Cross Streets,Amala Place",Excellent parking and truck maneuverability,,4/17/2020,14716819,$1.40 SF/Mo,"• Multi-tenant industrial project located in central Kahului within close proximity to Kahului Harbor and airport.
• Excellent parking and truck maneuverability, 18-foot minimum ceiling height and individual roll up doors for each unit.
• Co-tenants include Kahului Trucking & Storage, Spray Liner Maui, ELCCO Maui and Action Sports Maui.",Industrial,"2,200 - 8,094 SF","Listed rate may not include certain utilities, building services and property expenses,Fits 7 - 21 People,Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses",,3 Spaces,HI,For Lease,"Office, Industrial","[('Kahului Airport', '11 min drive', '4.1 mi'), ('Kapalua Airport', '51 min drive', '30.8 mi')]",
94-487 Akoki St,"Security System,Signage","18,760 SF",Waipahu,"Rental Rate,$39.00 /SF/YR,Rentable Building Area,18,760 SF,Property Type,Industrial,Year Built,2009,Property Subtype,Warehouse",,,12/5/2019,15023067,$3.25 SF/Mo,Located in the heart of Waipahu on the ground floor of the Building Industry Association (BIA) of Hawaii building.,Industrial,"500 - 1,360 SF","Listed rate may not include certain utilities, building services and property expenses,Space is in Excellent Condition,Listed rate may not include certain utilities, building services and property expenses,Fits 3 - 7 People","Ground floor office space in the Building Industry Association (BIA) building with secured access and alarm system.  Unit comes with 1 reserved parking at $50.00/MO.  On site shared kitchen with refrigerator, sink and microwave is available for use by tenants.  Modified gross rent includes electricity, janitorial services and WiFi.,Available 1/1/20.  Ground floor office space in the Building Industry Association (BIA) building with secured access and alarm system.  Suite comes with 2 reserved parking stalls at $50.00/mo/stall.  On site shared kitchen with refrigerator, sink and microwave is available for use by tenants.  Modified gross rent includes electricity, janitorial services and WiFi.",2 Spaces,HI,For Lease,"Office, Industrial","[('Honolulu International Airport', '16 min drive', '10.5 mi'), ('Honolulu Harbor, Oahu', '24 min drive', '14.5 mi')]",
401-496 Cooke St,"Bus Line,Fenced Lot","49,172 SF",Honolulu,"Rental Rate,$19.08 /SF/YR,Rentable Building Area,49,172 SF,Property Type,Industrial,Year Built,1958,Property Subtype,Warehouse",,,2/28/2019,15309260,$1.59 SF/Mo,"441 Cooke St. is centrally located within the Kaka’ako neighborhood. Home to a variety of businesses and residents, this district attracts a consistent mix of local and tourist traffic. This space is well suited for many uses such as light industrial,production, office or showroom and event space. With the large influx of development and new businesses in recent years, this is a hotbed of activity in Honolulu’s urban core. Come and be part of this growing community!",Industrial,"3,225 SF","Sublease space available from current tenant,Space is in Excellent Condition,Private Restrooms,Lease rate does not include utilities, property expenses or building services,Partitioned Offices,Natural Light",Clean secure warehouse with existing ground floor conference room and second floor office. Perfect for a variety of uses. Easily accessible with high vehicular traffic and metered street parking. Private restroom and two parking stalls in the rear of the unit. There is also an existing wooden mezzanine that may be removed. This is an assignment of an existing lease.,1 Space,HI,For Lease,Industrial,"[('Honolulu International Airport', '13 min drive', '6.4 mi'), ('Honolulu Harbor, Oahu', '14 min drive', '6.0 mi')]",
1312 Kaumualii St,Signage,"19,769 SF",Honolulu,"Rental Rate,$22.20 /SF/YR,Rentable Building Area,19,769 SF,Property Type,Industrial,Year Built,1964,Property Subtype,Warehouse","Ample Parking,Ground floor, air conditioned retail/showroom/office space,Corner Lot,Easy access to Dillingham Blvd",,4/1/2019,15603618,$1.85 SF/Mo,,Industrial,"2,406 SF","Lease rate does not include utilities, property expenses or building services","+ The Space:  Ground floor, air conditioned retail/showroom/office space
+ Base Rent:  $1.85 PSF/Month + 3% annual increases
+ CAM:  $0.56 PSF/Month
+ Parking:  Approx. 2,200 SF fronting premises",1 Space,HI,For Lease,Industrial,"[('Honolulu International Airport', '9 min drive', '4.0 mi'), ('Honolulu Harbor, Oahu', '11 min drive', '3.7 mi')]",
