address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
130 Lenox Ave,"Signage,Air Conditioning","52,147 SF",Stamford,"Rental Rate,$18.00 /SF/YR,Rentable Building Area,52,147 SF,Property Type,Industrial,Year Built,1953,Property Subtype,Warehouse,Cross Streets,Courtland Hill St",7/2/2019,3990050,$1.50 SF/Mo,Industrial,"1,350 SF",1 Space,CT,For Lease,Flex,"[('Glenbrook Station Commuter Rail (New Haven Line)', '17 min walk', '0.9 mi'), ('Noroton Heights Station Commuter Rail (New Haven Line)', '7 min drive', '1.8 mi'), ('Westchester County Airport', '29 min drive', '15.6 mi'), ('La Guardia Airport', '52 min drive', '34.5 mi'), ('NY - Red Hook Container Terminal', '67 min drive', '44.1 mi'), ('GENESEE AND WYOMING-GREENWICH-CT-66 FIELD P', '14 min drive', '8.3 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
34 Norman St,,"37,052 SF",Bridgeport,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,37,052 SF,Property Type,Industrial,Year Built,1900,Property Subtype,Warehouse",11/5/2010,3992607,$0.58 SF/Mo,Industrial,"7,500 SF",1 Space,CT,For Lease,Office,"[('Bridgeport Station Commuter Rail (New Haven Line)', '4 min drive', '1.4 mi'), ('Bridgeport Commuter Rail (Shore East Line)', '4 min drive', '1.4 mi'), ('Tweed-New Haven Airport', '38 min drive', '23.3 mi'), ('Westchester County Airport', '53 min drive', '33.9 mi'), ('NY - Red Hook Container Terminal', '91 min drive', '62.4 mi'), (""Shepard'S Incorporated"", '40 min drive', '21.9 mi')]",
327 Main Ave,Signage,"70,000 SF",Norwalk,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,70,000 SF,Property Type,Industrial,Year Built/Renovated,1920/2002,Property Subtype,Warehouse,Cross Streets,Emerald St",7/11/2019,3992692,$1.25 SF/Mo,Industrial,"3,000 SF",1 Space,CT,For Lease,Industrial,"[('Merritt 7 Station Commuter Rail (New Haven Line)', '16 min walk', '0.8 mi'), ('East Norwalk Station Commuter Rail (New Haven Line)', '5 min drive', '2.7 mi'), ('Westchester County Airport', '39 min drive', '23.2 mi'), ('Tweed-New Haven Airport', '57 min drive', '36.6 mi'), ('NY - Red Hook Container Terminal', '76 min drive', '51.7 mi'), ('GENESEE AND WYOMING-GREENWICH-CT-66 FIELD P', '24 min drive', '15.9 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
380 Horace St,"Fenced Lot,Property Manager on Site","171,600 SF",Bridgeport,"Rental Rate,$5.75 /SF/YR,Rentable Building Area,171,600 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Manufacturing,Industrial Distribution,Industrial Warehouse,Cross Streets,York St",10/8/2019,3992833,$0.48 SF/Mo,Industrial,"3,822 - 99,014 SF",11 Spaces,CT,For Lease,Industrial,"[('Bridgeport Station Commuter Rail (New Haven Line)', '6 min drive', '2.5 mi'), ('Bridgeport Commuter Rail (Shore East Line)', '6 min drive', '2.5 mi'), ('Tweed-New Haven Airport', '36 min drive', '21.6 mi'), ('Westchester County Airport', '58 min drive', '36.9 mi'), ('NY - Red Hook Container Terminal', '96 min drive', '65.5 mi'), (""Shepard'S Incorporated"", '39 min drive', '21.0 mi')]","Water - City Water,Sewer - City Sewer,Heating - Fired Oil"
855 Housatonic Ave,,"34,062 SF",Bridgeport,"Rental Rate,$6.25 /SF/YR,Rentable Building Area,34,062 SF,Property Type,Industrial,Year Built/Renovated,1920/1959,Property Subtype,Warehouse,Cross Streets,Housatonic Ave",3/17/2014,3992835,$0.52 SF/Mo,Industrial,"26,026 SF",1 Space,CT,For Lease,Industrial,"[('Bridgeport Station Commuter Rail (New Haven Line)', '3 min drive', '1.2 mi'), ('Bridgeport Commuter Rail (Shore East Line)', '3 min drive', '1.2 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
34 Del Mar Dr,"Bio-Tech/ Lab Space,Signage","16,500 SF",Brookfield,"Rental Rate,$10.94 /SF/YR,Rentable Building Area,16,500 SF,Property Type,Industrial,Year Built,1973,Property Subtype,Warehouse,Cross Streets,Federal Rd",9/10/2019,3992888,$0.91 SF/Mo,Industrial,"1,206 SF",1 Space,CT,For Lease,Office,"[('Danbury Station Commuter Rail (New Haven Line)', '11 min drive', '5.9 mi'), ('Bethel Station Commuter Rail (New Haven Line)', '15 min drive', '7.0 mi'), ('Tweed-New Haven Airport', '61 min drive', '37.6 mi'), ('NY - Red Hook Container Terminal', '95 min drive', '75.1 mi'), (""Shepard'S Incorporated"", '16 min drive', '7.3 mi')]","Water - Well,Sewer - Septic Field,Heating - Fired Oil"
459 Iranistan Ave,Fenced Lot,"70,000 SF",Bridgeport,"Rental Rate,$6.25 /SF/YR,Rentable Building Area,70,000 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse,Industrial Distribution,Cross Streets,South Ave",2/1/2012,3992920,$0.52 SF/Mo,Industrial,"14,500 SF",1 Space,CT,For Lease,Industrial,"[('Bridgeport Station Commuter Rail (New Haven Line)', '3 min drive', '1.1 mi'), ('Bridgeport Commuter Rail (Shore East Line)', '3 min drive', '1.1 mi'), ('Tweed-New Haven Airport', '37 min drive', '22.8 mi'), ('Westchester County Airport', '53 min drive', '33.9 mi'), ('NY - Red Hook Container Terminal', '91 min drive', '62.4 mi'), (""Shepard'S Incorporated"", '41 min drive', '22.0 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
11 Riverbend Dr S,,"106,400 SF",Stamford,,9/11/2013,4005486,$1.71 SF/Mo,Office,"24,880 - 90,560 SF",3 Spaces,CT,For Lease,Office,"[('Springdale Station Commuter Rail (New Haven Line)', '12 min walk', '0.6 mi'), ('Glenbrook Station Commuter Rail (New Haven Line)', '3 min drive', '1.2 mi'), ('Westchester County Airport', '31 min drive', '16.9 mi'), ('La Guardia Airport', '54 min drive', '35.8 mi')]",
181 W Johnson Ave,"Fenced Lot,Fitness Center,Signage,Air Conditioning","527,000 SF",Cheshire,"Rental Rate,$5.75 - $9.50 /SF/YR,Rentable Building Area,527,000 SF,Property Type,Industrial,Year Built/Renovated,1960/1996,Property Subtype,Warehouse,Office Building,Cross Streets,Reinhard Rd",7/22/2019,4083469,$0.48 - $0.79 SF/Mo,Industrial,"64,100 - 193,644 SF",2 Spaces,CT,For Lease,"Office, Industrial","[('Tweed-New Haven Airport', '38 min drive', '22.6 mi'), ('Bradley International Airport', '60 min drive', '41.3 mi'), ('Port of Davisville, RI', '132 min drive', '91.9 mi'), ('Prime Source', '17 min drive', '10.6 mi')]",
190 E Hoffman Ave,Air Conditioning,"10,000 SF",Lindenhurst,"Rental Rate,$12.00 /SF/YR,Property Subtype,Warehouse,Property Type,Industrial,Rentable Building Area,10,000 SF",11/7/2018,8014178,$1.00 SF/Mo,Industrial,"3,000 SF",1 Space,NY,For Lease,Industrial,"[('Lindenhurst Station Commuter Rail (Babylon Branch)', '4 min walk', '0.2 mi'), ('Copiague Station Commuter Rail (Babylon Branch)', '5 min drive', '2.2 mi'), ('Long Island MacArthur Airport', '28 min drive', '19.5 mi'), ('John F. Kennedy International Airport', '35 min drive', '26.3 mi'), ('La Guardia Airport', '44 min drive', '33.3 mi'), ('NY - Red Hook Container Terminal', '49 min drive', '35.9 mi'), ('Pinter Warehouse', '12 min drive', '7.8 mi')]",Heating - Fired Oil
1600 N Ocean Ave,,"27,000 SF",Holtsville,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,27,000 SF,Property Type,Industrial,Year Built,1990,Property Subtype,Warehouse",7/19/2016,4289714,$1.25 SF/Mo,Industrial,"1,800 SF",1 Space,NY,For Lease,Industrial,"[('Medford Station Commuter Rail (Greenport Branch)', '4 min drive', '1.5 mi'), ('Patchogue Station Commuter Rail (Montauk Branch)', '8 min drive', '3.6 mi'), ('Long Island MacArthur Airport', '14 min drive', '7.8 mi'), ('NY - Red Hook Container Terminal', '74 min drive', '58.9 mi'), ('Pinter Warehouse', '28 min drive', '19.2 mi')]","Lighting,Heating"
72 Hinchey Rd,,"17,510 SF",Rochester,,8/7/2018,4302923,$0.67 SF/Mo,Office,"8,000 SF",1 Space,NY,For Lease,Office,"[('Greater Rochester International Airport', '6 min drive', '3.1 mi')]",
414 E 101st St,,"92,000 SF",Brooklyn,"Rental Rate,$12.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,40,000 SF,Rentable Building Area,92,000 SF,Property Type,Industrial,Year Built,1947",7/15/2016,4312555,$1.00 SF/Mo,Industrial,"40,000 - 92,000 SF",1 Space,NY,For Lease,Industrial,"[('East 105 Street Transit Stop', '7 min walk', '0.4 mi'), ('Canarsie-Rockaway Parkway Transit Stop', '9 min walk', '0.4 mi'), ('New Lots Avenue', '15 min walk', '0.7 mi'), ('Rockaway Avenue', '20 min walk', '1.0 mi'), ('East New York Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Far Rockaway Branch)', '6 min drive', '2.3 mi'), ('Nostrand Avenue Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Hempstead Branch, Far Rockaway Branch)', '11 min drive', '4.5 mi'), ('John F. Kennedy International Airport', '14 min drive', '8.8 mi'), ('La Guardia Airport', '19 min drive', '13.1 mi'), ('Newark Liberty International Airport', '43 min drive', '20.2 mi'), ('NY - Red Hook Container Terminal', '15 min drive', '7.4 mi'), ('NEW YORK AND ATLANTIC RAILWAY', '11 min drive', '5.1 mi')]",
55 Paradise Ln,Bus Line,"180,000 SF",Bay Shore,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,180,000 SF,Min. Divisible,60,000 SF,Year Built,2021,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse,Industrial Warehouse",6/13/2017,4333120,$1.25 SF/Mo,Industrial,"60,000 - 180,000 SF",1 Space,NY,For Lease,Industrial,,
50 Holt Dr,"24 Hour Access,Bio-Tech/ Lab Space,Property Manager on Site,Yard","100,000 SF",Stony Point,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,100,000 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse,Flex Research & Development,Industrial Distribution,Industrial Manufacturing",12/15/2015,4395787,$0.46 SF/Mo,Industrial,"100,000 SF",1 Space,NY,For Lease,Industrial,,"Lighting - Fluorescent,Gas - Natural,Water - County Water,Sewer - City Sewer,Heating - Gas"
3330-3332 Delavall Ave,,"5,900 SF",Bronx,"Rental Rate,$21.82 /SF/YR,Rentable Building Area,5,900 SF,Property Type,Industrial,Year Built,1953,Property Subtype,Warehouse",3/9/2016,4404342,$1.82 SF/Mo,Industrial,"2,200 SF",1 Space,NY,For Lease,Industrial,,
333 Spur Dr N,"Security System,Signage","10,666 SF",Bay Shore,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,10,666 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",1/21/2020,4607349,$1.25 SF/Mo,Industrial,"3,000 SF",1 Space,NY,For Lease,Industrial,"[('Bay Shore Station Commuter Rail (Montauk Branch)', '6 min drive', '2.5 mi'), ('Deer Park Station Commuter Rail (Ronkonkoma Branch)', '6 min drive', '3.3 mi'), ('Long Island MacArthur Airport', '20 min drive', '12.9 mi'), ('John F. Kennedy International Airport', '38 min drive', '33.1 mi'), ('NY - Red Hook Container Terminal', '52 min drive', '42.8 mi'), ('Pinter Warehouse', '8 min drive', '4.3 mi')]",Heating - Gas
219 9th St,"Floor Drains,Metro/Subway,Signage,Skylights","5,000 SF",Brooklyn,"Rental Rate,$24.00 /SF/YR,Rentable Building Area,5,000 SF,Property Type,Industrial,Year Built,1931,Property Subtype,Warehouse",7/14/2017,4678986,$2.00 SF/Mo,Industrial,"5,000 SF",1 Space,NY,For Lease,Industrial,,"Lighting - Halogen,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
3563-3575 Maple Ct,,"88,000 SF",Oceanside,"Rental Rate,$15.00 - $16.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,21,000 SF,Rentable Building Area,88,000 SF,Property Type,Industrial,Year Built,1985",6/24/2019,4749255,$1.25 - $1.33 SF/Mo,Industrial,"21,000 - 51,000 SF",2 Spaces,NY,For Lease,Industrial,,Heating - Gas
45 Turner Dr,,"166,700 SF",Middletown,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,166,700 SF,Min. Divisible,4,000 SF,Year Built,2006,Property Type,Industrial,Cross Streets,Tower Dr,Property Subtype,Manufacturing,Industrial Warehouse",5/18/2017,5096284,$0.67 SF/Mo,Industrial,"4,000 - 13,000 SF",1 Space,NY,For Lease,Office,"[('Middletown New York Commuter Rail (Bergen County/Port Jervis, Main/Port Jervis Lines)', '6 min drive', '1.4 mi'), ('Campbell Hall Commuter Rail (Bergen County/Port Jervis, Main/Port Jervis Lines)', '16 min drive', '7.4 mi'), ('Stewart International Airport', '31 min drive', '19.9 mi'), ('Port Newark Container Terminal', '93 min drive', '72.0 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-PATTERSON-NJ', '67 min drive', '53.1 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
227 East Ave,,"61,492 SF",Albion,"Rental Rate,$3.25 /SF/YR,Property Subtype,Warehouse,Min. Divisible,11,300 SF,Rentable Building Area,61,492 SF,Property Type,Industrial,Year Built,1955",2/17/2011,5157357,$0.27 SF/Mo,Industrial,"11,300 - 40,000 SF",1 Space,NY,For Lease,Industrial,"[('Greater Rochester International Airport', '48 min drive', '33.7 mi'), ('Albany, NY Port', '313 min drive', '260.0 mi'), ('AVLIN FARM STORE ELEVATOR-CALEDONIA-NY', '63 min drive', '38.8 mi')]","Gas,Water,Sewer,Heating"
801-803 West Ave,,"53,000 SF",Rochester,,7/17/2019,5166616,$0.83 - $1.00 SF/Mo,Office,"100 - 26,118 SF",3 Spaces,NY,For Lease,Office,"[('Greater Rochester International Airport', '8 min drive', '4.0 mi')]",
237-247 Tarrytown Rd,,"13,383 SF",White Plains,"Rental Rate,$25.00 - $35.00 /SF/YR,Property Subtype,Storefront,Industrial Warehouse,Min. Divisible,1,700 SF,Gross Leasable Area,13,383 SF,Property Type,Retail,Year Built,1938",1/24/2017,5576892,$2.08 - $2.92 SF/Mo,Retail,"1,700 - 9,700 SF",2 Spaces,NY,For Lease,"Retail, Industrial","[('White Plains Station Commuter Rail (Harlem Line)', '5 min drive', '1.7 mi'), ('North White Plains Station Commuter Rail (Harlem Line)', '5 min drive', '2.3 mi')]",
2916 Lyons Rd,Fenced Lot,"183,000 SF",Geneva,"Rental Rate,$4.00 /SF/YR,Property Subtype,Warehouse,Industrial Distribution,Min. Divisible,20,000 SF,Rentable Building Area,183,000 SF,Property Type,Industrial",2/8/2017,5839061,$0.33 SF/Mo,Industrial,"20,000 - 183,000 SF",1 Space,NY,For Lease,Industrial,"[('Albany, NY Port', '226 min drive', '191.8 mi'), ('J. MacKenzie Limited', '58 min drive', '43.9 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
4320 35th St,,"152,000 SF",Long Island City,"Rental Rate,$24.50 /SF/YR,Rentable Building Area,152,000 SF,Property Type,Industrial,Year Built,1931,Property Subtype,Warehouse",2/24/2016,5896501,$2.04 SF/Mo,Industrial,"8,700 SF",1 Space,NY,For Lease,Flex,"[('33 Street', '3 min walk', '0.1 mi'), ('40 Street-Lowery Street Transit Stop', '8 min walk', '0.4 mi'), ('39 Avenue Transit Stop', '11 min walk', '0.6 mi'), ('Queens Plaza Transit Stop', '12 min walk', '0.6 mi'), ('36 Street', '14 min walk', '0.7 mi'), ('Woodside Station Commuter Rail (Ronkonkoma Branch, Long Beach Branch, Port Jefferson Branch, Hempstead Branch, Montauk Branch, Port Washington Branch, Far Rockaway Branch, Babylon Branch)', '4 min drive', '1.7 mi'), ('Hunterspoint Avenue Station Commuter Rail (Oyster Bay Branch, Hempstead Branch)', '5 min drive', '1.7 mi'), ('La Guardia Airport', '10 min drive', '4.5 mi'), ('John F. Kennedy International Airport', '22 min drive', '14.5 mi'), ('Newark Liberty International Airport', '36 min drive', '19.4 mi'), ('NY - Red Hook Container Terminal', '16 min drive', '8.2 mi'), ('NEW YORK AND ATLANTIC RAILWAY', '13 min drive', '5.4 mi')]",
38-65 12th St,"Floor Drains,Metro/Subway","10,500 SF",Long Island City,"Rental Rate,$20.93 /SF/YR,Rentable Building Area,10,500 SF,Property Type,Industrial,Year Built,1940,Property Subtype,Warehouse",3/22/2019,6046862,$1.74 SF/Mo,Industrial,"3,100 - 8,600 SF",2 Spaces,NY,For Lease,"Office, Industrial","[('21 Street-Queensbridge Transit Stop', '5 min walk', '0.2 mi'), ('Queensboro Plaza Transit Stop', '13 min walk', '0.6 mi'), ('39 Avenue Transit Stop', '14 min walk', '0.7 mi'), ('Queens Plaza Transit Stop', '16 min walk', '0.8 mi'), ('Hunterspoint Avenue Station Commuter Rail (Oyster Bay Branch, Hempstead Branch)', '4 min drive', '1.5 mi'), ('Long Island City Station Commuter Rail (Hempstead Branch)', '6 min drive', '1.9 mi'), ('La Guardia Airport', '10 min drive', '4.8 mi'), ('John F. Kennedy International Airport', '23 min drive', '15.8 mi'), ('Newark Liberty International Airport', '36 min drive', '19.2 mi'), ('NY - Red Hook Container Terminal', '18 min drive', '8.3 mi'), ('NEW YORK AND ATLANTIC RAILWAY', '14 min drive', '6.6 mi')]",Heating - Gas
1104-1106 Pacific St,Metro/Subway,"20,000 SF",Brooklyn,"Rental Rate,$40.00 - $50.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,000 SF,Rentable Building Area,20,000 SF,Property Type,Industrial,Year Built,1935",10/26/2015,6417717,$3.33 - $4.17 SF/Mo,Industrial,"1,000 - 20,000 SF",2 Spaces,NY,For Lease,"Office, Retail","[('Franklin Avenue', '(A,C,S Line) Transit Stop', '5 min walk'), ('0.2 mi', 'Park Place', '(S Line) Transit Stop'), ('8 min walk', '0.4 mi', 'Nostrand Avenue'), ('10 min walk', '0.5 mi', 'Franklin Avenue'), ('12 min walk', '0.6 mi', 'Botanic Garden Transit Stop'), ('(Franklin Avenue Shuttle)', '14 min walk', '0.7 mi'), ('Nostrand Avenue Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Hempstead Branch, Far Rockaway Branch)', '9 min walk', '0.5 mi'), ('Flatbush Avenue Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Hempstead Branch, Far Rockaway Branch)', '4 min drive', '1.4 mi'), ('La Guardia Airport', '19 min drive', '10.3 mi'), ('John F. Kennedy International Airport', '19 min drive', '11.5 mi'), ('Newark Liberty International Airport', '35 min drive', '16.1 mi'), ('NY - Red Hook Container Terminal', '7 min drive', '3.2 mi'), ('PORT OF NEW YORK AND NEW JERSEY', '8 min drive', '3.3 mi')]",
1049 E Gun Hill Rd,,"8,000 SF",Bronx,"Rental Rate,$22.50 /SF/YR,Property Subtype,Warehouse,Industrial Refrigeration ColdStorage,Property Type,Industrial,Rentable Building Area,8,000 SF",12/15/2014,6511304,$1.88 SF/Mo,Industrial,"8,000 SF",1 Space,NY,For Lease,Industrial,"[('Williams Bridge Station Commuter Rail (Harlem Line)', '17 min walk', '0.8 mi'), ('Botanical Garden Station Commuter Rail (Harlem Line)', '4 min drive', '2.0 mi')]",
4090 Austin Blvd,,"26,000 SF",Island Park,"Rental Rate,$16.50 /SF/YR,Gross Leasable Area,26,000 SF,Property Type,Retail,Year Built,1964,Property Subtype,Storefront Retail/Residential,Industrial Warehouse",5/25/2018,6597374,$1.38 SF/Mo,Retail,"5,000 SF",1 Space,NY,For Lease,Industrial,"[('Island Park Station Commuter Rail (Long Beach Branch)', '3 min drive', '1.2 mi'), ('Oceanside Station Commuter Rail (Long Beach Branch)', '6 min drive', '2.4 mi')]",
34-09-34-11 Queens Blvd,,"149,121 SF",Long Island City,"Rental Rate,$14.00 - $24.75 /SF/YR,Building Class,C,Min. Divisible,6,200 SF,Rentable Building Area,149,121 SF,Property Type,Flex,Year Built,1931",1/23/2019,6606809,$1.17 - $2.06 SF/Mo,Flex,"6,200 - 38,800 SF",3 Spaces,NY,For Lease,"Retail, Flex","[('33 Street', '2 min walk', '0.1 mi'), ('40 Street-Lowery Street Transit Stop', '9 min walk', '0.4 mi'), ('Queens Plaza Transit Stop', '11 min walk', '0.5 mi'), ('39 Avenue Transit Stop', '12 min walk', '0.6 mi'), ('36 Street', '15 min walk', '0.7 mi'), ('Hunterspoint Avenue Station Commuter Rail (Oyster Bay Branch, Hempstead Branch)', '20 min walk', '1.0 mi'), ('Woodside Station Commuter Rail (Ronkonkoma Branch, Long Beach Branch, Port Jefferson Branch, Hempstead Branch, Montauk Branch, Port Washington Branch, Far Rockaway Branch, Babylon Branch)', '4 min drive', '1.6 mi'), ('La Guardia Airport', '10 min drive', '5.0 mi'), ('John F. Kennedy International Airport', '22 min drive', '14.5 mi'), ('Newark Liberty International Airport', '35 min drive', '19.1 mi')]",
7200 Rawson Rd,,"63,227 SF",Victor,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,63,227 SF,Property Type,Industrial,Year Built,1969,Property Subtype,Manufacturing,Industrial Warehouse,Office Building",6/7/2016,6762520,$0.75 SF/Mo,Industrial,"6,500 SF",1 Space,NY,For Lease,Industrial,"[('Greater Rochester International Airport', '35 min drive', '20.6 mi'), ('Albany, NY Port', '253 min drive', '211.6 mi'), ('J. MacKenzie Limited', '32 min drive', '19.8 mi')]",Lighting - Fluorescent
3662 Dyre Ave,,"20,550 SF",Bronx,"Rental Rate,$16.00 /SF/YR,Rentable Building Area,20,550 SF,Property Type,Industrial,Year Built,1952,Property Subtype,Warehouse",4/18/2017,6858205,$1.33 SF/Mo,Industrial,"20,550 SF",1 Space,NY,For Lease,Industrial,"[('Eastchester-Dyre Ave Transit Stop', '5 min walk', '0.2 mi'), ('Baychester Avenue Transit Stop', '14 min walk', '0.7 mi'), ('Woodlawn Station Commuter Rail (Harlem Line)', '6 min drive', '2.2 mi'), ('Mount Vernon East Station Commuter Rail (New Haven Line)', '6 min drive', '2.3 mi'), ('La Guardia Airport', '21 min drive', '12.2 mi'), ('Westchester County Airport', '28 min drive', '18.4 mi'), ('John F. Kennedy International Airport', '29 min drive', '19.7 mi'), ('NY - Red Hook Container Terminal', '34 min drive', '20.6 mi'), ('CSX INTERMODAL-LITTLE FERRY-NJ', '23 min drive', '14.6 mi')]",
33-51 11th St,Air Conditioning,"30,500 SF",Long Island City,"Rental Rate,$24.00 /SF/YR,Rentable Building Area,30,500 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse",4/18/2017,6914295,$2.00 SF/Mo,Industrial,"30,000 SF",1 Space,NY,For Lease,Industrial,"[('Broadway', '15 min walk', '0.8 mi'), ('36 Avenue Transit Stop', '18 min walk', '0.9 mi'), ('21 Street-Queensbridge Transit Stop', '19 min walk', '0.9 mi'), ('Hunterspoint Avenue Station Commuter Rail (Oyster Bay Branch, Hempstead Branch)', '5 min drive', '2.3 mi'), ('Long Island City Station Commuter Rail (Hempstead Branch)', '7 min drive', '2.4 mi'), ('La Guardia Airport', '9 min drive', '4.2 mi'), ('John F. Kennedy International Airport', '22 min drive', '15.3 mi'), ('Newark Liberty International Airport', '37 min drive', '20.0 mi'), ('NY - Red Hook Container Terminal', '19 min drive', '9.1 mi'), ('NEW YORK AND ATLANTIC RAILWAY', '16 min drive', '7.4 mi')]","Gas,Heating - Gas"
807 Bank St,"Floor Drains,Metro/Subway","45,000 SF",Brooklyn,"Rental Rate,$12.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,14,500 SF,Rentable Building Area,45,000 SF,Property Type,Industrial,Year Built,1930",5/17/2017,7297798,$1.00 SF/Mo,Industrial,"14,500 - 45,000 SF",1 Space,NY,For Lease,Industrial,"[('New Lots Avenue', '7 min walk', '0.4 mi'), ('East 105 Street Transit Stop', '10 min walk', '0.5 mi'), ('Junius Street Transit Stop', '14 min walk', '0.7 mi'), ('Livonia Avenue Transit Stop', '16 min walk', '0.8 mi'), ('Canarsie-Rockaway Parkway Transit Stop', '19 min walk', '0.9 mi'), ('East New York Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Far Rockaway Branch)', '7 min drive', '2.5 mi'), ('Nostrand Avenue Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Hempstead Branch, Far Rockaway Branch)', '10 min drive', '5.1 mi'), ('John F. Kennedy International Airport', '13 min drive', '8.4 mi'), ('La Guardia Airport', '18 min drive', '12.7 mi'), ('Newark Liberty International Airport', '43 min drive', '20.4 mi'), ('NY - Red Hook Container Terminal', '15 min drive', '7.6 mi'), ('NEW YORK AND ATLANTIC RAILWAY', '10 min drive', '4.7 mi')]",Heating - Fired Oil
71 White St,,"25,000 SF",Brooklyn,"Rental Rate,$53.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,12,500 SF,Rentable Building Area,25,000 SF,Property Type,Industrial,Year Built,1940",7/18/2017,8236803,$4.42 SF/Mo,Industrial,"12,500 - 25,000 SF",1 Space,NY,For Lease,Retail,"[('Morgan Avenue Transit Stop', '4 min walk', '0.2 mi'), ('Montrose Avenue Transit Stop', '7 min walk', '0.4 mi'), ('Flushing Avenue', '13 min walk', '0.6 mi'), ('Grand Street', '13 min walk', '0.7 mi'), ('Lorimer Street', '14 min walk', '0.7 mi'), ('Nostrand Avenue Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Hempstead Branch, Far Rockaway Branch)', '7 min drive', '2.9 mi'), ('Hunterspoint Avenue Station Commuter Rail (Oyster Bay Branch, Hempstead Branch)', '9 min drive', '4.0 mi'), ('La Guardia Airport', '14 min drive', '7.8 mi'), ('John F. Kennedy International Airport', '20 min drive', '11.8 mi'), ('Newark Liberty International Airport', '35 min drive', '16.0 mi'), ('NY - Red Hook Container Terminal', '11 min drive', '5.2 mi'), ('NEW YORK AND ATLANTIC RAILWAY', '8 min drive', '3.6 mi')]",
120 Eileen Way,Fenced Lot,"30,000 SF",Syosset,"Rental Rate,$15.50 /SF/YR,Building Class,C,Property Type,Flex,Rentable Building Area,30,000 SF,Property Subtype,Light Distribution,Industrial Warehouse,Year Built,1963",4/11/2018,11445497,$1.29 SF/Mo,Flex,"30,000 SF",1 Space,NY,For Lease,Flex,"[('Syosset Station Commuter Rail (Port Jefferson Branch)', '6 min drive', '2.2 mi'), ('Hicksville Station Commuter Rail (Ronkonkoma Branch, Port Jefferson Branch, Montauk Branch)', '7 min drive', '3.5 mi'), ('John F. Kennedy International Airport', '31 min drive', '21.8 mi'), ('La Guardia Airport', '33 min drive', '22.1 mi'), ('Westchester County Airport', '64 min drive', '42.3 mi')]","Water - City Water,Sewer - City Sewer,Heating - Fired Oil"
