address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
11903 General Dr,,"353,216 SF",Charlotte,"Rental Rate,$5.25 /SF/YR,Rentable Building Area,353,216 SF,Property Type,Industrial,Year Built,2018,Property Subtype,Warehouse",,,4/3/2018,12129364,$0.44 SF/Mo,,Industrial,"27,190 SF","New space, never previously occupied,Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '20 min drive', '8.6 mi'), ('North Charleston Terminal', '218 min drive', '190.9 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-CHARLOTTE-N', '2 min drive', '0.4 mi')]",
325 Blount St,Fenced Lot,"63,000 SF",Fayetteville,"Rental Rate,$4.15 /SF/YR,Rentable Building Area,63,000 SF,Property Type,Industrial,Year Built,1956,Property Subtype,Warehouse","High Ceilings with mostly clear span,Nice showroom and office.,Lots of lay down yard and room to move around",,4/16/2018,12275640,$0.35 SF/Mo,"This former building supply is made up of five buildings and three metal sheds, the area where the buildings are is concrete, it offers 9000 square feet of showroom and offices. Landlord will consider sub diving, but is best for one tenant. The property is fenced and gated and has a large laydown yard in back. Ceiling heights vary.  8 drive in doors and all are large , some are 20 feet wide and 14 feet high.Total area everything is on is 6 acres. Zoned heaving industrial and is located near the hwy 87 by pass and business 95. Three of the buildings are clear span.",Industrial,"62,193 SF","Lease rate does not include utilities, property expenses or building services,8 Drive Ins,Includes 9,000 SF of dedicated office space","Complex was a former building supply, it is made up of five Buildings, and three metal sheds . The whole site except for the large laydown yard is concrete. See breakdown of square footages attached.",1 Space,NC,For Lease,Industrial,,"Lighting - Fluorescent,Water - City Water,Sewer - City Sewer"
510 Eagleton Downs Dr,Storage Space,"12,000 SF",Pineville,"Rental Rate,$10.50 /SF/YR,Rentable Building Area,12,000 SF,Min. Divisible,5,000 SF,Year Built,2020,Property Type,Industrial,Construction Status,Under Construction,Property Subtype,Warehouse","5,000 - 12,000 SF Available for large businesses with outside storage available for extra added space.,Competitive rental rate of $10.50 per square foot with a triple net service.,50 Parking Spaces for convenient and easy proximity to the building.",,12/16/2016,12326255,$0.88 SF/Mo,"New under construction industrial building located in the Southwest Industrial sub-market of Charlotte.  Westinghouse Downs Commerce Park, is centrally located between Interstates 77 and 485. New construction with a combination of flex, office and showroom space with 5,000 - 12,000 square feet available for lease. 1.3 Miles to I-77 and 1.6 Miles to I-485.",Industrial,"5,000 - 12,000 SF","New space, never previously occupied,2 Drive Ins,1 Loading Dock,There are 50 surface  parking spaces available,Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition,This space has frontage on Eagleton Downs",,1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '22 min drive', '10.1 mi'), ('Port of Wilmington', '239 min drive', '202.4 mi'), ('Piedmont Distribution Center #6', '7 min drive', '2.3 mi')]","Gas - Natural,Water - County Water,Sewer - County Sewer,Heating - Gas"
5644 Shattalon Dr,,"37,050 SF",Winston-Salem,"Rental Rate,$6.00 - $8.40 /SF/YR,Property Subtype,Warehouse,Min. Divisible,250 SF,Rentable Building Area,37,050 SF,Property Type,Industrial,Year Built,1988",Unit 55 has two 16' tall overhead doors with garage door opener as well as an all new office and bathroom.,,3/13/2020,12397536,$0.50 - $0.70 SF/Mo,,Industrial,"250 - 1,500 SF",Listed lease rate plus proportional share of utilities,Only storage spaces available *no business space included*,2 Spaces,NC,For Lease,"Office, Industrial","[('Piedmont Triad International Airport', '46 min drive', '30.3 mi'), ('Virginia Port Authority - Richmond', '271 min drive', '231.1 mi'), ('Carolina Public Warehouse, Incorporated', '11 min drive', '4.9 mi')]","Lighting,Gas - Natural,Water - County Water,Sewer - County Sewer,Heating - Gas"
13415 US Highway 421,"Fenced Lot,Floor Drains,Signage,Skylights,Yard,Storage Space","305,000 SF",Goldston,"Rental Rate,$1.25 /SF/YR,Property Subtype,Warehouse,Min. Divisible,100,000 SF,Rentable Building Area,305,000 SF,Property Type,Industrial,Year Built,1954",,,5/31/2018,12720422,$0.10 SF/Mo,7 Acres of Warehouse on 136 Acres of Land w/20 Acre Pond,Industrial,"100,000 - 305,000 SF","New space, never previously occupied,Space In Need of Renovation,Lease rate does not include utilities, property expenses or building services,Natural Light",,1 Space,NC,For Lease,Industrial,"[('Port of Wilmington', '171 min drive', '137.6 mi'), ('Asheboro Tie Yards, Inc', '16 min drive', '8.9 mi')]","Lighting,Gas - Propane,Water - County Water,Sewer - Septic Field,Heating - Fired Oil"
1989 Old Rosman Hwy,,"48,872 SF",Brevard,"Rental Rate,$2.61 - $7.50 /SF/YR,Property Subtype,Warehouse,Total Space Available,30,143 SF,Rentable Building Area,48,872 SF,Max. Contiguous,4,889 SF,Year Built/Renovated,1988/2017,Property Type,Industrial","2 Loading docks at 10' high per door,remodeled new space with new bathrooms, breakroom and interior finishes,energy efficient with new roof insulation at R-30,1 16' wide x 10 high drive in door,easy drive in access for shipping and receiving,,new LED and light fixtures through out",,8/9/2018,12764700,$0.22 - $0.63 SF/Mo,"This property has just been remodeled with new electrical HVAC and plumbing. Fresh paint provides a warm vanilla shell. A new sprinkler system has been installed. There is 600,000 BTU propane ceiling mounted heaters for the Warehouse. The offices, breakroom and bathrooms are electric heat pump with AC. 3 phase electrical service w/ 440V is provided. Located on 18.3 acres in the town of Rosman in Transylvania County NC. 45 Min from Asheville, this site offers unlimited possibilities at a great price.
Directions: From Asheville take Hwy 191 Brevard Road to Brevard. Cross over Main Street in Brevard and go 1/4 mile. Turn Right onto US 64 Rosman Hwy. Turn Left onto Old Rosman Hwy. Building is 2 miles on the left.",Industrial,"4,889 - 30,143 SF","Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 4,889 SF of adjacent space,Fits 10 - 31 People,Listed rate may not include certain utilities, building services and property expenses",,2 Spaces,NC,For Lease,"Office, Industrial","[('Asheville Regional Airport', '44 min drive', '29.2 mi'), ('Georgia Ports - Savannah', '363 min drive', '300.3 mi'), ('Whitaker Enterprises, Incorporated', '75 min drive', '43.5 mi')]",
1100 Fairchild Rd,"Bio-Tech/ Lab Space,Fenced Lot","21,000 SF",Winston-Salem,"Rental Rate,$5.00 /SF/YR,Rentable Building Area,21,000 SF,Property Type,Industrial,Year Built/Renovated,1967/2008,Property Subtype,Warehouse",Available within 120 days - repairs needed,,6/8/2018,12802493,$0.42 SF/Mo,Available within 120 days - repairs needed. 2400 Square Feet vanilla box office/showroom space in front building. Will need full buildout. 6000 SF of divided warehouse in rear building. Drive through dock doors and multiple loading docks. No restrooms or HVAC in the warehouse area.,Industrial,"8,400 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '40 min drive', '25.8 mi'), ('Virginia Port Authority - Richmond', '265 min drive', '226.5 mi'), ('B & M Storage And Distribution Corporation', '6 min drive', '1.8 mi')]",
504 Cumberland St,"Fenced Lot,Security System,Signage,Yard,Storage Space,Air Conditioning","55,958 SF",Fayetteville,"Rental Rate,$6.50 - $14.50 /SF/YR,Rentable Building Area,55,958 SF,Property Type,Industrial,Year Built,1966,Property Subtype,Warehouse,Cross Streets,Hillsboro St","7,415 Sf of warehouse space plus common area,Fenced and gated,Sprinkled,1,700 Sf of office space, 3 rooms with HVAC plus common area,Parking,Laydown yard available at additional cost",,4/7/2020,13179416,$0.54 - $1.21 SF/Mo,"7,415 Sf of warehouse space available for lease, with 21' high ceilings. The office space is US Government Secure, the space is built to ICD standards. This is a full service lease. Additional common area space includes kitchen, restrooms, common loading covered. Fenced and gated lot, with 24 hour access LED motion lights, parking, sprinkled warehouse. Laydown yard available at additional cost. The 1,700 Sf office space includes 3 rooms along with all the common area facilities",Industrial,"200 - 18,836 SF","Rate includes utilities, building services and property expenses,Rate includes utilities, building services and property expenses,Rate includes utilities, building services and property expenses,Rate includes utilities, building services and property expenses,Rate includes utilities, building services and property expenses,Rate includes utilities, building services and property expenses,Rate includes utilities, building services and property expenses,Rate includes utilities, building services and property expenses,Rate includes utilities, building services and property expenses,Space is in Excellent Condition,Rate includes utilities, building services and property expenses",,10 Spaces,NC,For Lease,"Office, Industrial","[('Fayetteville Regional-Grannis Field Airport', '13 min drive', '6.3 mi'), ('Port of Wilmington', '119 min drive', '92.5 mi'), ('NS CONNECTING LINE BULK TRANSFER TERMINAL-FAYETTEV', '8 min drive', '3.9 mi')]","Lighting - Fluorescent,Gas - Natural,Water,Sewer"
300 Forsyth Hall Dr,,"120,000 SF",Charlotte,"Rental Rate,$5.25 /SF/YR,Rentable Building Area,120,000 SF,Property Type,Industrial,Year Built,1994,Property Subtype,Warehouse",,,8/6/2018,13414721,$0.44 SF/Mo,,Industrial,"28,610 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '21 min drive', '9.7 mi'), ('Port of Wilmington', '241 min drive', '204.1 mi'), ('Piedmont Distribution Center #6', '6 min drive', '1.9 mi')]",
6530 Judge Adams Rd,Signage,"151,600 SF",Whitsett,"Rental Rate,$4.35 /SF/YR,Rentable Building Area,151,600 SF,Property Type,Industrial,Year Built,1999,Property Subtype,Warehouse",,,8/22/2018,13566278,$0.36 SF/Mo,"Attractive corporate park setting within Rock Creek Corporate Park. Front-load building with ample dock-high doors and canopy.
Located just one mile from I-40/I-85.",Industrial,"37,900 SF","Lease rate does not include utilities, property expenses or building services,6 Loading Docks,Includes 2,347 SF of dedicated office space","30' clear height. 250' building depth. T5 warehouse lighting. ESFR sprinkler system. 6 dock doors with pit levelers. 500 amps, 480v, 3-phase power. Front load facility.",1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '41 min drive', '24.8 mi'), ('Virginia Port Authority - Richmond', '218 min drive', '187.9 mi'), ('THE CCW GROUP, INC.-GREENSBORO-NC', '21 min drive', '12.5 mi')]",Lighting - Metal Halide
5313 Womack Rd,,"35,413 SF",Sanford,"Min. Divisible,7,000 SF,Rentable Building Area,35,413 SF,Property Type,Industrial,Year Built,1990,Property Subtype,Warehouse","Warehouse for Lease at Enterprise Park,Each building fully conditioned,Dock Doors,Space available from 7,272 SF to 35,412.5 SF,Two buildings contain built out office space,New Landscaping",,8/12/2019,16874419,Rent Upon Request,"The property is centrally located in Enterprise Park in Sanford, North Carolina adjacent to U.S. 1, a four lane, divided high speed highway; 20 minutes from I-540 making RDU International Airport
and the greater Triangle Region just minutes away.",Industrial,"7,000 - 35,413 SF","Listed rate may not include certain utilities, building services and property expenses","Four Industrial Buildings Totaling 35,412.5 SF",1 Space,NC,For Lease,Industrial,,
2121 Distribution Center Dr,Skylights,"147,200 SF",Charlotte,"Property Type,Industrial,Rentable Building Area,147,200 SF,Property Subtype,Warehouse,Year Built,1996",,,10/21/2019,17511574,Rent Upon Request,,Industrial,"61,387 SF",,,1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '23 min drive', '11.6 mi'), ('Port of Wilmington', '245 min drive', '203.9 mi'), ('Shepherd Southgate Warehouse Company', '12 min drive', '4.0 mi')]",
12933 Sam Neely Rd,"Fenced Lot,Signage","170,000 SF",Charlotte,"Property Type,Industrial,Rentable Building Area,170,000 SF,Property Subtype,Warehouse,Year Built,1975",,,10/28/2019,17569174,Rent Upon Request,,Industrial,"15,000 - 45,000 SF","Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 45,000 SF of adjacent space,Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 45,000 SF of adjacent space",,2 Spaces,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '18 min drive', '8.4 mi'), ('Port of Wilmington', '246 min drive', '209.1 mi'), ('Bonded Distribution, Incorporated', '6 min drive', '3.3 mi')]","Lighting - Halide,Gas - Propane,Water - City Water,Sewer - City Sewer"
3801 Woodpark Blvd,,"140,000 SF",Charlotte,"Property Type,Industrial,Rentable Building Area,140,000 SF,Property Subtype,Warehouse,Year Built,1985",,,11/11/2019,17690396,Rent Upon Request,"The Woodland Business Park is comprised of twelve buildings totaling 944,403 sf. The park consists of light industrial, flex and distribution space, making it an appealing option for various types of tenants. Located within close proximity to the I-85/I-77 interchange, the Park offers quick and convenient access to highly efficient interstate systems.",Industrial,"21,000 SF","Includes 3,150 SF of dedicated office space,2 Loading Docks,1 Drive In Bay",,1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '23 min drive', '11.3 mi'), ('Port of Wilmington', '243 min drive', '203.3 mi'), ('Shepherd Southgate Warehouse Company', '7 min drive', '2.5 mi')]","Lighting - Fluorescent,Gas,Water - City Water,Sewer - City Sewer"
1040 Corporation Pky,Signage,"47,259 SF",Raleigh,"Property Type,Industrial,Rentable Building Area,47,259 SF,Property Subtype,Warehouse,Year Built,1988",,,3/5/2020,17827406,Rent Upon Request,,Industrial,"2,300 - 9,200 SF","1 Drive In Bay,3 Drive Ins",,2 Spaces,NC,For Lease,Industrial,"[('Raleigh-Durham International Airport', '29 min drive', '19.3 mi'), ('Port of Wilmington', '153 min drive', '133.0 mi'), ('West Brothers Transportation & Storage, Incorporat', '9 min drive', '4.9 mi')]",
2410 Presidential Dr,Signage,"80,953 SF",Durham,"Property Type,Industrial,Rentable Building Area,80,953 SF,Property Subtype,Warehouse,Year Built,2000",,,3/5/2020,18277289,Rent Upon Request,,Industrial,"5,022 - 10,112 SF","1 Loading Dock,1 Drive In Bay",,2 Spaces,NC,For Lease,Industrial,"[('Raleigh-Durham International Airport', '16 min drive', '7.4 mi'), ('Port of Wilmington', '173 min drive', '151.9 mi'), ('Railinc', '18 min drive', '10.0 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1407 Airport Rd,"Conferencing Facility,Mezzanine,Security System,Storage Space,Fluorescent Lighting","138,482 SF",Monroe,"Property Type,Industrial,Rentable Building Area,138,482 SF,Property Subtype,Warehouse,Year Built/Renovated,1996/1998","Located in Union County, known as a hub for manufacturing and distribution companies and offers an Economic Development Incentive Grant Program.,Includes over 10K SF of glass office space, soaring ceilings, 60 X 28.5 and 62 X 60-column spacing, and 5-inch thick concrete floors.,The warehouse renovations updated the plumbing, so the space could be subdivided based on business need.,Directly across from newly expanded Monroe/Charlotte Executive Airport.,Building improvements include paved parking spaces and loading areas, 4 dock doors, and 2 drive-in doors.,Nearby companies include Goodrich, ATI Allvac, Greiner Bi-One, Tyson Foods, TYCO/Scott Health and Safety, and Turbomeca Manufacturing Inc.",,2/28/2020,18678144,Rent Upon Request,"The 138,400 square-foot office warehouse includes 10,991 square feet of glass office space with a prime Union County location. The warehouse features 16 feet high ceilings, 60 X 28.5 and 62 X 60-column spacing, 5-inch thick concrete floors, four industrial-grade dock doors, and two drive-in doors. A metal roof covers the building that is complete with a wet sprinkler system, gas space heaters in the warehouse space, and public access to water, gas, sewer, and electricity. The landscaped site offers paved parking spaces and a loading area behind the building for the dock doors. Situated on the corner of Corporate Center Drive and Airport Road in Monroe, NC, the building is directly across the street from the newly expanded Monroe/Charlotte Executive Airport, and in an area that is home to over 100 medium to large manufacturing and distribution companies. Global giants such as Goodrich, ATI Allvac, Greiner Bi-One, Tyson Foods, TYCO/Scott Health and Safety, Cyril Bath, Turbomeca Manufacturing Inc., and BonaKemi USA have substantial operations in Union County. 1407 Airport Road is less than 4 miles from U.S. Route 74, a main North Carolina thoroughfare that runs from Chattanooga, Tennessee, to Wrightsville Beach, North Carolina. This route links the mountains to the sea by connecting the cities of Asheville, Charlotte, and Wilmington and offers convenient distribution access.",Industrial,"138,482 SF","Includes 10,991 SF of dedicated office space,4 Loading Docks,Private Restrooms,2 Drive Ins,Kitchen,Security System",,1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '46 min drive', '29.6 mi'), ('Port of Wilmington', '217 min drive', '182.8 mi'), ('CSX CORPORATION-CHARLOTTE-NC-2101 REXF', '34 min drive', '22.2 mi')]","Lighting - Halide,Water - City Water,Sewer - City Sewer,Heating - Gas"
4701 Entrance Dr,Signage,"137,120 SF",Charlotte,"Property Type,Industrial,Rentable Building Area,137,120 SF,Property Subtype,Warehouse,Year Built,2016",,,3/2/2020,18710642,Rent Upon Request,,Industrial,"34,460 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '13 min drive', '5.0 mi'), ('Port of Wilmington', '245 min drive', '209.0 mi'), ('Bonded Distribution, Incorporated', '9 min drive', '5.0 mi')]",
4300 Emperor Blvd,Signage,"111,909 SF",Durham,"Property Type,Industrial,Rentable Building Area,111,909 SF,Property Subtype,Warehouse,Year Built,1984",,,3/16/2020,18883081,Rent Upon Request,"LOCATION
• Located half a mile to I-40 and I-540
• 3 miles from Raleigh Durham International Airport
• RTP submarket",Industrial,"24,868 SF","Includes 2,538 SF of dedicated office space,3 Loading Docks,1 Drive In Bay","FACILITY
• 111,909 total SF
• 24,868 available SF
• 2,538 office SF
• 22' clear height
• 165' building depth
• 40'x40' column spacing
• 3 dock doors
• 1 drive in door
• Wet sprinkler system
• Metal halide lighting
• 1.5/1,000 SF car parking ratio
• 800 amps, 600v, 3-phase power",1 Space,NC,For Lease,Industrial,"[('Raleigh-Durham International Airport', '13 min drive', '4.8 mi'), ('Port of Wilmington', '170 min drive', '149.4 mi'), ('Railinc', '15 min drive', '7.0 mi')]",Heating
1000 Parliament Ct,Signage,"169,520 SF",Durham,"Property Type,Industrial,Rentable Building Area,169,520 SF,Property Subtype,Warehouse,Year Built,1988",,,3/16/2020,18883110,Rent Upon Request,,Industrial,"16,160 SF","Includes 2,240 SF of dedicated office space,3 Loading Docks,1 Drive In Bay","FACILITY
• 169, 520 total SF
• 16,160 SF available
• 2,240 office SF
• 19’6” clear height
• 200’ building depth
• 110’ truck court depth
• 3 dock doors ( 2 with pit-levelers )
• 1 drive-in door ( 12’ w x 14’ h)
• Wet sprinkler system
• 40’ x 40’ column spacing
• 250 amps, 480y/ 277v, 3-phase power
• Precast concrete panel walls
• 16 shared parking spaces available",1 Space,NC,For Lease,Industrial,"[('Raleigh-Durham International Airport', '11 min drive', '4.3 mi'), ('Port of Wilmington', '169 min drive', '148.4 mi'), ('Railinc', '13 min drive', '6.5 mi')]","Lighting - Fluorescent,Heating - Gas"
101 E Carteret St,,"66,109 SF",Greensboro,"Property Type,Industrial,Rentable Building Area,66,109 SF,Property Subtype,Warehouse,Year Built,1955",,,3/20/2020,18931105,Rent Upon Request,"Sitting right on I-40 at the S. Elm / Eugene St Exit (Exit 125), Interstate Commerce Park is perfectly located. Historically 100% occupied, this is a rare opportunity to secure both warehouse and office space in the South Greensboro submarket.",Industrial,"10,000 SF","Rate includes utilities, building services and property expenses,Includes 2,030 SF of dedicated office space",,1 Space,NC,For Lease,Industrial,,
2295 London Rd,,"7,200 SF",Mooresville,"Property Type,Industrial,Rentable Building Area,7,200 SF,Property Subtype,Warehouse,Year Built,1990",,,3/30/2020,19052845,Rent Upon Request,,Industrial,"7,200 SF",2 Drive Ins,"This property has three separate buildings: 1) 2,000sf residence turned in to updated office space; 2) 4,000sf shop building with three roll up doors (2) 14x14 (1) 12x14, office and bathroom. Each bay has a floor drain and exterior floor drain as well. 3) 7,200sf free span building with two sliding barn doors (29x16) and heavy power. An additional 5,900sf building pad has already been poured and owner is willing to put up structure with the right term/tenant.",1 Space,NC,For Lease,Industrial,"[('Charlotte Douglas International Airport', '60 min drive', '40.6 mi'), ('Port of Wilmington', '275 min drive', '221.5 mi'), ('Ridenhour Reload', '41 min drive', '22.0 mi')]",
1200 Corporation Pky,Signage,"48,184 SF",Raleigh,"Property Type,Industrial,Rentable Building Area,48,184 SF,Property Subtype,Warehouse,Year Built,1987",,,4/6/2020,19129663,Rent Upon Request,,Industrial,"18,400 SF","Rate includes utilities, building services and property expenses,4 Loading Docks,3 Drive Ins",,1 Space,NC,For Lease,Industrial,"[('Raleigh-Durham International Airport', '29 min drive', '19.1 mi'), ('Port of Wilmington', '152 min drive', '132.8 mi'), ('West Brothers Transportation & Storage, Incorporat', '9 min drive', '4.7 mi')]",
4111 Romaine St,Fenced Lot,"17,820 SF",Greensboro,"Property Type,Industrial,Rentable Building Area,17,820 SF,Property Subtype,Warehouse,Year Built,1984",,,4/9/2020,19167714,Rent Upon Request,"4111 Romaine formerly Ray Moving & Storage. Approx. 17,820/SF. with 11,220 warehouse and 6,600 office. Truck Scales and parking. 2 drive in doors, 1 covered dock and truck scales. $7000/Mo NNN. Contact Ike Oglesby 336-317-0698",Industrial,"17,820 SF",,"4111 Romaine formerly Ray Moving & Storage. Approx. 17,820/SF. with 11,220 warehouse and 6,600 office. Truck Scales and parking. 2 drive in doors, 1 covered dock and truck scales. $7000/Mo NNN.",1 Space,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '21 min drive', '12.6 mi'), ('Port of Wilmington', '233 min drive', '188.1 mi'), ('NS-GREENSBORO-NC', '5 min drive', '2.0 mi')]","Lighting,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
1445-1465 Plaza South Dr,Signage,"12,000 SF",Kernersville,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,12,000 SF,Property Type,Industrial,Year Built,1994,Property Subtype,Warehouse",,,6/7/2019,4055540,$0.58 SF/Mo,"Property located just off of Highway 66 in Kernersville. Great flex space available that includes office and warehouse areas. Drive in garage door
Good access to I-40 and Highway 66 in Kernersville",Industrial,"2,698 - 8,640 SF","Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition,Lease rate does not include utilities, property expenses or building services,Central Air Conditioning,Drop Ceilings,Space is in Excellent Condition,Private Restrooms","Office space with bathroom with A/C and heat.  Warehouse space with drive up door.,Great office plus warehouse space . One drive in door",2 Spaces,NC,For Lease,Industrial,"[('Piedmont Triad International Airport', '23 min drive', '13.7 mi'), ('Virginia Port Authority - Richmond', '248 min drive', '214.4 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-WINSTON-NC', '19 min drive', '13.1 mi')]",
2473 Durham Rd,Signage,"88,000 SF",Roxboro,"Rental Rate,$1.75 /SF/YR,Rentable Building Area,88,000 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse",,,6/8/2015,4142410,$0.15 SF/Mo,,Industrial,"88,000 SF","Lease rate does not include utilities, property expenses or building services,2 Drive Ins,Includes 2,800 SF of dedicated office space,7 Loading Docks","LOCATION
Located off of Highway 501 in Roxboro. Located between Lowe’s Home Improvement and Food Lion

BUILDING SIZE
+/- 88,000 SF

SPACE DESCRIPTION
All brick warehouse building with 2,800 SF of office space

ACREAGE
+/- 5.71 Acres

SALES PRICE
$1,590,000

LEASE RATE
$1.75 PSF / NNN

ADDITIONAL DETAILS
Seven (7) 8’ x 10’ dock doors
Two (2) drive-in doors (14’ x 14’ and 14’ x 18’)
Municipal water and sewer
Natural Gas (PSNC)",1 Space,NC,For Lease,Industrial,"[('Virginia Port Authority - Richmond', '175 min drive', '143.0 mi'), ('Davis Storage And Warehousing, Incorporated', '49 min drive', '32.2 mi')]","Gas - Natural,Water - County Water,Sewer - County Sewer"
501 Mack Todd Rd,Fenced Lot,"88,200 SF",Zebulon,"Rental Rate,$5.00 /SF/YR,Property Subtype,Manufacturing,Industrial Warehouse,Min. Divisible,8,437 SF,Rentable Building Area,88,200 SF,Property Type,Industrial,Year Built,1969","Within walking distance on downtown with many retail and dining options,Located in eastern Wake County in the town on Zebulon,1.4 miles from 264/I-495",,4/1/2014,4279387,$0.42 SF/Mo,"- 501 Industrial Center is a industrial building revitalization project in the growing industrial Zebulon market. 
- Initially built in 1969 for a single use tenant, offers up to 88,200 SF with the ability to demise spaces of 10,000 SF. 
- Depending upon tenants needs, a range of dock and drive door combinations are possible. 
- Existing office space can be shared, divided or corridorred for multi tenant use. 
- Ownership is positioned to make improvements or provide incentives based on tenant quality and needs. 
- Heavy power and gantry crane' s are in place for heavy industrial use and rail spur access can potentially be reestablished at rear of property.",Industrial,"8,437 - 42,240 SF","Listed rate may not include certain utilities, building services and property expenses,4 Drive Ins,Includes 16,190 SF of dedicated office space,4 Loading Docks,Listed rate may not include certain utilities, building services and property expenses,4 Drive Ins,Includes 16,190 SF of dedicated office space,4 Loading Docks",,2 Spaces,NC,For Lease,Industrial,"[('Raleigh-Durham International Airport', '48 min drive', '36.9 mi'), ('Port of Wilmington', '167 min drive', '143.5 mi'), ('West Brothers Transportation & Storage, Incorporat', '28 min drive', '22.5 mi')]",
4115 Legion Rd,,"100,121 SF",Hope Mills,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,100,121 SF,Property Type,Industrial,Year Built/Renovated,1968/2001,Property Subtype,Warehouse",,,12/15/2016,4219419,$0.46 SF/Mo,"Zoning is Planned Industrial. Office in back of building.
Location is convenient for Ft. Bragg via a 4 lane highway and all points in city.",Industrial,"40,000 SF",Listed lease rate plus proportional share of utilities,"Up to 60,000 SF of industrial space is available. The space is divisible down to 5,000 SF.  For the entire space, the asking rent is $3.75/SF. Smaller blocks of space are available at $5/SF. The tenant is responsible for their portion of utilities.

The space has 5 loading docks and 4 drive in doors.

Zoning is Planned Industrial. Office in back of building.
Location is convenient for Ft Bragg via 4 lane highway and all points in city.",1 Space,NC,For Lease,Industrial,,"Lighting,Heating"
Don Juan Rd,"Fenced Lot,Security System","77,000 SF",Hertford,"Rental Rate,$1.00 /SF/YR,Rentable Building Area,77,000 SF,Property Type,Industrial,Year Built/Renovated,1972/1999,Property Subtype,Warehouse","40 miles  from deep water port in Norfolk, Va,I-87 coming soon, plans have been approved",,1/18/2017,4294901,$0.08 SF/Mo,,Industrial,"4,000 - 77,000 SF","Lease rate does not include certain property expenses,Fits 10 - 32 People,Lease rate does not include certain property expenses","All aspects of lease are negotiable. Please contact listing broker for details.,All aspects of lease are negotiable. Please contact listing broker for details.",2 Spaces,NC,For Lease,"Office, Industrial","[('Virginia Port Authority - Portsmouth', '90 min drive', '62.8 mi'), ('Burris Refrigerated Services', '79 min drive', '53.5 mi')]","Lighting,Gas - Natural,Water,Sewer,Heating - Electric"
123 Poplar Pointe Dr,,"18,000 SF",Mooresville,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,18,000 SF,Min. Divisible,2,100 SF,Year Built,2020,Property Type,Industrial,Construction Status,Under Construction,Property Subtype,Warehouse","Located in Talbert Pointe Business Park,Convenient parking",,12/2/2019,4679492,$1.00 SF/Mo,,Industrial,"2,100 - 18,000 SF","Listed rate may not include certain utilities, building services and property expenses,1 Loading Dock,Space is in Excellent Condition",Brand New Office-Flex Warehouse Suites under construction. Several Upfit Options Available. Completion Target Spring 2020.,1 Space,NC,For Lease,Flex,"[('Charlotte Douglas International Airport', '48 min drive', '33.5 mi'), ('Port of Wilmington', '269 min drive', '224.6 mi'), ('BNSF-CHARLOTTE-NC', '26 min drive', '19.3 mi')]","Lighting,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Electric"
