address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
13294 Ralston Ave,USDA/FDA,"18,707 SF",Sylmar,"Rental Rate,$16.20 /SF/YR,Rentable Building Area,18,707 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse","Excellent I-5, 118, 170, 210 freeway access.,Property is for sale and for lease.",,2/24/2020,18630717,$1.35 SF/Mo,,Industrial,"18,707 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,1 Loading Dock,Includes 2,000 SF of dedicated office space,Space is in Excellent Condition,Kitchen","Rare ""Turn-Key"" FDA approved bakery / food production facility with walk-in refrigerator and freezer. Over $1.5M spent on improvements and equipment from 2016 to 2018.",1 Space,CA,For Lease,Industrial,"[('Sylmar/San Fernando Commuter Rail (Antelope Valley Line)', '6 min drive', '2.5 mi'), ('Newhall Commuter Rail (Antelope Valley Line)', '14 min drive', '8.0 mi'), ('Bob Hope Airport', '18 min drive', '12.1 mi'), ('Los Angeles International Airport', '38 min drive', '28.8 mi'), ('Port of Long Beach', '61 min drive', '48.1 mi'), ('UP-LOS ANGELES-CA-750 LAMAR', '32 min drive', '25.0 mi')]","Lighting,Gas,Water,Sewer,Heating"
4150 N Knox Ave,,"40,700 SF",Chicago,"Rental Rate,$9.95 /SF/YR,Property Subtype,Warehouse,Industrial Manufacturing,Min. Divisible,20,350 SF,Rentable Building Area,40,700 SF,Property Type,Industrial,Year Built,2017","One-of-a-kind,Excellent expressway access,20,000-40,700 SF,30 foot clear,Extraordinary demographics,Unique opportunity",,8/11/2015,4355435,$0.83 SF/Mo,"Construction is now complete! Only 30' option on Chicago's North Side. Excellent expressway access. Two blocks to Blue Line and Metra stop. Extraordinary demographics. Includes 4 exterior docks, 2 drive-in doors, ESFR sprinkler and 48 car parking.
Chicago's North side.",Industrial,"20,350 - 40,700 SF","New space, never previously occupied,2 Drive Ins,Lease rate does not include utilities, property expenses or building services,4 Loading Docks",Excellent expressway access. Unique opportunity to service Downtown Chicago and the surrounding Suburbs. The only 30’ option on Chicago’s North Side.,1 Space,IL,For Lease,Industrial,"[('Mayfair Station Commuter Rail (Milwaukee District North Line)', '9 min walk', '0.4 mi'), ('Grayland Station Commuter Rail (Milwaukee District North Line)', '4 min drive', '1.4 mi')]",
1819 W Grand Ave,,"18,000 SF",Chicago,"Rental Rate,$18.00 /SF/YR,Rentable Building Area,18,000 SF,Property Type,Industrial,Year Built/Renovated,1935/2008,Property Subtype,Warehouse",,,3/23/2020,12084990,$1.50 SF/Mo,,Industrial,"3,800 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,IL,For Lease,Retail,"[('Ashland Station', '14 min walk', '0.7 mi'), ('Western Avenue Station (MD-N/MD-W/NCS) Commuter Rail (North Central Service, Milwaukee District North Line, Milwaukee District West Line)', '18 min walk', '0.9 mi'), ('Kedzie Station Commuter Rail (Union Pacific West Line)', '5 min drive', '2.3 mi'), ('Chicago Midway International Airport', '18 min drive', '9.5 mi'), (""Chicago O'Hare International Airport"", '25 min drive', '16.3 mi'), ('Port of Baltimore', '780 min drive', '705.4 mi'), ('WORLD DISTRIBUTION GROUP-CHICAGO-IL', '5 min drive', '2.4 mi')]",
301 W 31st St,"Floor Drains,Security System,Air Conditioning","29,970 SF",Chicago,"Rental Rate,$14.16 /SF/YR,Rentable Building Area,29,970 SF,Property Type,Industrial,Year Built,1925,Property Subtype,Warehouse,Cross Streets,S Princeton Ave","READY TO OPERATE AUTO SHOP .,DRIVE IN & OUT",,7/26/2019,12629348,$1.18 SF/Mo,"GREAT LOCATION. 1 BLOCK AWAY FROM I90/94 AND GAS STATION. VERY HEAVY TRAFFIC FOR AUTO SHOP REPAIR. 20 FEET CEILING HIGH WITH SKYLIGHT, 1 OFFICE, 1 CONFERENCE/LUNCH/STORAGE AREA, FIT ABOUT 20 CARS, JACKS AND OTHER EQUIPMENT IS COMING WITH IT, HEATING IS READY AND OVER HEAD DRIVE IN DOOR IS READY.",Industrial,"5,000 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,IL,For Lease,Office,"[('Sox/35th Street Station', '13 min walk', '0.6 mi'), ('35th-Bronzeville-IIT Station', '17 min walk', '0.9 mi'), ('Halsted Station Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '5 min drive', '2.2 mi'), ('Chicago LaSalle Station Commuter Rail (Rock Island District Line)', '7 min drive', '3.2 mi'), ('Chicago Midway International Airport', '15 min drive', '7.6 mi'), (""Chicago O'Hare International Airport"", '31 min drive', '20.7 mi'), ('Port of Baltimore', '773 min drive', '700.1 mi'), ('UP-CHICAGO-IL-W. 25TH PL.', '3 min drive', '1.0 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
2929 N Oakley Ave,Fenced Lot,"30,000 SF",Chicago,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,30,000 SF,Property Type,Industrial,Year Built,1936,Property Subtype,Manufacturing",,,5/29/2018,12698715,$0.50 SF/Mo,,Industrial,"30,000 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,IL,For Lease,Industrial,,
7401 S Cicero Ave,"Floor Drains,Signage","2,345,000 SF",Chicago,"Rental Rate,$3.75 - $4.75 /SF/YR,Rentable Building Area,2,345,000 SF,Property Type,Industrial,Year Built,1935,Property Subtype,Manufacturing",,,6/4/2018,12756566,$0.31 - $0.40 SF/Mo,,Industrial,"42,700 - 90,600 SF","Rate includes utilities, building services and property expenses,3 Loading Docks,Includes 2,000 SF of dedicated office space,Rate includes utilities, building services and property expenses,1 Drive In Bay,Includes 1,500 SF of dedicated office space,2 Loading Docks","+/- 2,345,000 SF Building 
• +/- 90,600 SF Available 
Unit A: +/- 42,700 SF 
Unit B: +/- 47,900 SF 
• Additional trailer parking available 
• Great low cost warehouse alternative on the southwest side 
• 5 minutes to Midway Airport 
• 10 minutes to I-55 & I-294 
• 10” to 12” floor thickness,+/- 2,345,000 SF Building 
• +/- 90,600 SF Available 
Unit A: +/- 42,700 SF 
Unit B: +/- 47,900 SF 
• Additional trailer parking available 
• Great low cost warehouse alternative on the southwest side 
• 5 minutes to Midway Airport 
• 10 minutes to I-55 & I-294 
• 10” to 12” floor thickness",2 Spaces,IL,For Lease,Industrial,"[('Ashburn Station Commuter Rail (SouthWest Service)', '6 min drive', '2.6 mi'), ('Wrightwood Station Commuter Rail (SouthWest Service)', '5 min drive', '2.7 mi'), ('Chicago Midway International Airport', '6 min drive', '3.1 mi'), (""Chicago O'Hare International Airport"", '40 min drive', '23.4 mi'), ('Port of Baltimore', '777 min drive', '701.5 mi'), ('Nexus Distribution Corporation', '1 min drive', '0.1 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Steam Oil"
2735-2737 W Fulton St,,"29,000 SF",Chicago,"Rental Rate,$10.50 /SF/YR,Rentable Building Area,29,000 SF,Property Type,Industrial,Year Built,1967,Property Subtype,Warehouse",,,6/18/2018,12925172,$0.88 SF/Mo,"Excellent service location, close to downtown Chicago
Recently renovated, clean warehouse
2 blocks from CTA Green Line Station
0.4 Miles to I-290 Expressway",Industrial,"29,000 SF","Listed rate may not include certain utilities, building services and property expenses","Excellent service location, close to downtown Chicago
Recently renovated, clean warehouse
2 blocks from CTA Green Line Station
0.4 Miles to I-290 Expressway",1 Space,IL,For Lease,Flex,"[('California Station', '6 min walk', '0.2 mi'), ('Kedzie Station', '16 min walk', '0.7 mi'), ('Kedzie Station Commuter Rail (Union Pacific West Line)', '13 min walk', '0.7 mi'), ('Western Avenue Station (MD-N/MD-W/NCS) Commuter Rail (North Central Service, Milwaukee District North Line, Milwaukee District West Line)', '16 min walk', '0.8 mi'), ('Chicago Midway International Airport', '17 min drive', '8.8 mi'), (""Chicago O'Hare International Airport"", '26 min drive', '16.1 mi'), ('Port of Baltimore', '781 min drive', '706.2 mi'), ('UP-CHICAGO-IL-GLOBAL ONE', '5 min drive', '2.1 mi')]",
4147 W Ogden Ave,"Fenced Lot,Property Manager on Site","140,000 SF",Chicago,"Rental Rate,$1.75 /SF/YR,Rentable Building Area,140,000 SF,Property Type,Industrial,Year Built,1920,Property Subtype,Warehouse",,,4/4/2019,13215967,$0.15 SF/Mo,,Industrial,"15,600 SF","Listed rate may not include certain utilities, building services and property expenses",,1 Space,IL,For Lease,Industrial,"[('Pulaski Station', '10 min walk', '0.5 mi'), ('Kostner Station', '12 min walk', '0.6 mi'), ('Central Park Station', '16 min walk', '0.8 mi'), ('Cicero Station Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '3 min drive', '1.2 mi'), ('Western Avenue Station (BNSF) Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '5 min drive', '2.7 mi'), ('Chicago Midway International Airport', '11 min drive', '5.3 mi'), (""Chicago O'Hare International Airport"", '30 min drive', '17.5 mi'), ('Port of Baltimore', '781 min drive', '706.0 mi'), ('MANUFACTURERS JUNCTION RAILWAY-CICERO-IL', '3 min drive', '1.3 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
4528 W 51st St,,"101,110 SF",Chicago,"Rental Rate,$5.25 /SF/YR,Property Subtype,Manufacturing,Property Type,Industrial,Rentable Building Area,101,110 SF",,,8/6/2018,13421252,$0.44 SF/Mo,,Industrial,"101,110 SF","Listed rate may not include certain utilities, building services and property expenses,Includes 4,000 SF of dedicated office space","Good access to I-55 at Cicero and PulaskiAmple Trailer ParkingPotential Redevelopment SiteIncome From Cell Phone Tower in Place	
",1 Space,IL,For Lease,Industrial,"[('Cicero Station Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '8 min drive', '4.0 mi'), ('Lavergne Station Commuter Rail (Burlington Northern-Santa Fe Railway Line)', '12 min drive', '5.9 mi'), ('Chicago Midway International Airport', '4 min drive', '1.4 mi'), (""Chicago O'Hare International Airport"", '37 min drive', '21.0 mi'), ('Port of Baltimore', '779 min drive', '703.6 mi'), ('AGROW FRESH PRODUCE CO., INC.-CHICAGO-IL', '4 min drive', '1.5 mi')]",
328 E 117th St,"Bus Line,Cooler,Floor Drains,Freezer (Space)","2,375 SF",New York,"Rental Rate,$50.40 /SF/YR,Rentable Building Area,2,375 SF,Property Type,Industrial,Year Built,1930,Property Subtype,Food Processing",,,1/23/2014,11626391,$4.20 SF/Mo,,Industrial,"1,250 SF","Sublease space available from current tenant,Listed rate may not include certain utilities, building services and property expenses",,1 Space,NY,For Lease,Retail,,
92 Avenue Of The Americas,,"26,549 SF",New York,"Rental Rate,$80.00 /SF/YR,Year Built,2022,Property Type,Industrial,Construction Status,Proposed,Rentable Building Area,26,549 SF",,,12/18/2019,18001688,$6.67 SF/Mo,,Industrial,"2,200 SF","New space, never previously occupied,Listed rate may not include certain utilities, building services and property expenses","Industrial use service related, and other uses permitted within the M1-5B zone. Retail and office use not permitted.",1 Space,NY,For Lease,Industrial,"[('Canal Street', '3 min walk', '0.1 mi'), ('Canal Street', '4 min walk', '0.2 mi'), ('Spring Street', '4 min walk', '0.2 mi'), ('Franklin Street Transit Stop', '7 min walk', '0.3 mi'), ('Canal Street', '7 min walk', '0.3 mi'), ('New York Penn Station (NJT) Commuter Rail (Northeast Corridor Line, North Jersey Coast Line, Morris & Essex Morristown Line, Montclair-Boonton Line, Morris & Essex Gladstone Branch)', '9 min drive', '2.2 mi'), ('Hoboken Terminal Commuter Rail (North Jersey Coast Line, Morris & Essex Morristown Line, Raritan Valley Line, Bergen County/Port Jervis Line, Montclair-Boonton Line, Pascack Valley Line, Morris & Essex Gladstone Branch, Main/Port Jervis Line)', '8 min drive', '2.9 mi'), ('La Guardia Airport', '21 min drive', '10.3 mi'), ('Newark Liberty International Airport', '25 min drive', '11.8 mi'), ('John F. Kennedy International Airport', '29 min drive', '15.7 mi'), ('NY - Red Hook Container Terminal', '11 min drive', '4.0 mi'), ('PORT OF NEW YORK AND NEW JERSEY', '11 min drive', '4.4 mi')]",
175 Lake Ave,,"50,000 SF",Staten Island,"Min. Divisible,6,000 SF,Rentable Building Area,50,000 SF,Property Type,Industrial,Year Built,1945,Property Subtype,Warehouse",,,1/17/2019,14897907,Rent Upon Request,"great warehouses, sprinklered, drive-in doors, high ceilings, off-street parking . units of 6,000 SF / 10,000 SF / 16,000 SF
easy access to & from SI Expressway, Rt 440 , Bayonne Bridge
ideal for any warehouse, distribution, storage , assembly , offices, fabrication.
call for more info",Industrial,"6,000 - 16,000 SF",,"great warehouses, sprinklered, drive-in doors, high ceilings, off-street parking . units of 6,000 SF / 10,000 SF / 16,000 SF
call for more info",1 Space,NY,For Lease,Industrial,"[('Elizabeth Commuter Rail (Northeast Corridor, North Jersey Coast Lines)', '13 min drive', '5.8 mi'), ('North Elizabeth Commuter Rail (Northeast Corridor, North Jersey Coast Lines)', '15 min drive', '7.6 mi'), ('Newark Liberty International Airport', '26 min drive', '12.3 mi'), ('La Guardia Airport', '40 min drive', '23.4 mi'), ('John F. Kennedy International Airport', '42 min drive', '28.8 mi'), ('New York Container Terminal', '6 min drive', '2.5 mi'), ('NS-ELIZABETH, NJ-322 THIRD', '14 min drive', '5.7 mi')]","Lighting,Water,Sewer"
63 Seabring St,,"10,000 SF",Brooklyn,"Property Type,Industrial,Rentable Building Area,10,000 SF,Property Subtype,Warehouse,Year Built,1931",,,1/18/2018,11293943,Rent Upon Request,,Industrial,"10,000 SF","1 Drive In Bay,Space is in Excellent Condition","Street to Street Access
1 Large Drive-In
High Ceilings
Column Free
Gas Heat
Fully Sprinklered
Heavy Power - 600 Amps +",1 Space,NY,For Lease,Industrial,"[('Smith-9 Streets Transit Stop', '16 min walk', '0.8 mi'), ('Carroll Street Transit Stop', '19 min walk', '0.9 mi'), ('Flatbush Avenue Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Hempstead Branch, Far Rockaway Branch)', '7 min drive', '2.7 mi'), ('Nostrand Avenue Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Hempstead Branch, Far Rockaway Branch)', '9 min drive', '4.1 mi'), ('La Guardia Airport', '22 min drive', '12.6 mi'), ('John F. Kennedy International Airport', '26 min drive', '14.9 mi'), ('Newark Liberty International Airport', '35 min drive', '15.9 mi'), ('NY - Red Hook Container Terminal', '2 min drive', '0.7 mi'), ('PORT OF NEW YORK AND NEW JERSEY', '3 min drive', '0.8 mi')]",
545 Sackett St,,"41,050 SF",Brooklyn,"Min. Divisible,1 SF,Rentable Building Area,41,050 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse",,,2/9/2018,11535096,Rent Upon Request,,Industrial,"1 - 40,000 SF","Can be combined with additional space(s) for up to 40,000 SF of adjacent space,2 Loading Docks,1 Drive In Bay","See attached flyer for property information. Open warehouse space for short term, pop-up, or filming use.",1 Space,NY,For Lease,Flex,,"Lighting,Water,Sewer,Heating"
789 E 91st St,,"41,800 SF",Brooklyn,"Property Type,Industrial,Rentable Building Area,41,800 SF,Property Subtype,Warehouse,Year Built,1965",,,3/5/2018,11816262,Rent Upon Request,,Industrial,"9,400 SF","1 Drive In Bay,Space is in Excellent Condition","Property Information
Location: Cross St:Ditmas Ave
& East 91nd St
Block / Lot: 8117 - 26
Zoning: M1-1
Lot SF: Approx. 44,000

Building Information
Building class:Fireproof Warehouse
Building sqft: 44,000
Building dimensions:219 ft x 199 ft
Roof height: 20 ft
Ground elevation: 24 ft
Year built: 1965
Stories: 1

Neighboring Tenants
• Canarsie Plaza
• Wendys
• Iron Works
• Playground
• Collision Center

Transportation
Trains:Short Ride to L 
Buses: B17
Roads:Foster Ave, Kings Hwy
& Linden Blvd

Property Tax Info
Tax Class: 4
2018 / 2019: $ 107,470",1 Space,NY,For Lease,Industrial,"[('Canarsie-Rockaway Parkway Transit Stop', '17 min walk', '0.8 mi'), ('East 105 Street Transit Stop', '20 min walk', '1.0 mi'), ('East New York Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Far Rockaway Branch)', '6 min drive', '2.8 mi'), ('Nostrand Avenue Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Hempstead Branch, Far Rockaway Branch)', '10 min drive', '4.0 mi'), ('John F. Kennedy International Airport', '15 min drive', '9.3 mi'), ('La Guardia Airport', '20 min drive', '13.6 mi'), ('Newark Liberty International Airport', '42 min drive', '19.7 mi'), ('NY - Red Hook Container Terminal', '14 min drive', '6.9 mi'), ('NEW YORK AND ATLANTIC RAILWAY', '12 min drive', '5.6 mi')]",
314-322 Dewitt Ave,,"68,500 SF",Brooklyn,"Property Type,Industrial,Rentable Building Area,68,500 SF,Property Subtype,Warehouse,Year Built,1958",,,4/23/2018,11837249,Rent Upon Request,,Industrial,"22,500 - 68,500 SF","Includes 6,000 SF of dedicated office space,2 Loading Docks,2 Drive Ins,1 Drive In Bay","HIGH-CEILING BUILDING IN SPRING CREEK WITH PAVED AND FENCED PARKING AVAILABLE FOR LEASE. 40,000 SF ground level and 6,000 SF mezzanine/modern offices.,SINGLE STORY BUILDING IN PRIME SPRING CREEK NEIGHBORHOOD.  1 OVERHEAD DOOR",2 Spaces,NY,For Lease,Industrial,"[('East New York Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Far Rockaway Branch)', '7 min drive', '2.5 mi'), ('Nostrand Avenue Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Hempstead Branch, Far Rockaway Branch)', '10 min drive', '5.1 mi')]","Gas,Heating - Gas"
145 34th St,"24 Hour Access,Bus Line,Floor Drains","5,600 SF",Brooklyn,"Property Type,Industrial,Rentable Building Area,5,600 SF,Property Subtype,Warehouse",No columns and natural night with heavy electrical power,,7/11/2019,16583540,Rent Upon Request,"Great Space for any contractor or other warehouse and office use. All uses considered! Directly across from industry city! The warehouse is opened with no columns and has lost of natural light from skylights. Heavy power as well. Subway location 2 blocks away. Bus routes, highways, expressways etc.",Industrial,"1,600 - 5,600 SF","Can be combined with additional space(s) for up to 5,600 SF of adjacent space,Can be combined with additional space(s) for up to 5,600 SF of adjacent space","5,600 SF total for lease; floor contiguous. 4,000 on 1st floor and 1,600 on second floor.,5,600 SF total for lease; floor contiguous. 4,000 on 1st floor and 1,600 on second floor.",2 Spaces,NY,For Lease,Industrial,,
1068-1070 Bay St,"Bus Line,Signage","5,800 SF",Staten Island,"Rental Rate,$15.00 - $28.00 /SF/YR,Rentable Building Area,5,800 SF,Property Type,Industrial,Year Built,1931,Property Subtype,Showroom","Heavy Foot Traffic,Minutes to Verrazano Bridge,Across From Strip Mall",,11/14/2019,16703552,$1.25 - $2.33 SF/Mo,,Industrial,"1,400 - 5,800 SF","Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition,Lease rate does not include utilities, property expenses or building services,Lease rate does not include utilities, property expenses or building services,Fits 6 - 18 People","The retail space of approx. 2,250 Sq. Ft. comes with an adjoining warehouse of approx. 1,400 Sq. Ft.  The two spaces come as a package.  This is a very busy area with local transportation within steps of the building.,The size of this space is approx. 1,450 Sq. Ft. and is to be rented along with the retail space of approx. 2,250.",3 Spaces,NY,For Lease,"Office, Retail","[('Clifton Transit Stop', '9 min walk', '0.4 mi'), ('Stapleton Transit Stop', '18 min walk', '0.9 mi'), ('Newark Liberty International Airport', '35 min drive', '16.9 mi'), ('La Guardia Airport', '35 min drive', '21.2 mi'), ('John F. Kennedy International Airport', '34 min drive', '23.8 mi'), ('GCT Bayonne', '22 min drive', '12.6 mi'), ('Liberty Transmodal, Inc. c/o Cross Harbor', '14 min drive', '7.5 mi')]",
773 Hinsdale St,,"20,700 SF",Brooklyn,"Rental Rate,$16.95 /SF/YR,Property Subtype,Warehouse,Industrial Manufacturing,Min. Divisible,6,000 SF,Rentable Building Area,20,700 SF,Property Type,Industrial,Year Built,1950",,,6/5/2017,7555283,$1.41 SF/Mo,"This 20,700sf industrial building devides to 14,700 sf with 18"" ceiling, 4drive in doors and 6,000sf with 18"" ceiling and one oversized drive in.
Free standing building located on the corner of Dewitt Ave and Hinsdale St. in Brooklyn",Industrial,"6,000 - 20,700 SF","Listed rate may not include certain utilities, building services and property expenses,5 Drive Ins,Includes 400 SF of dedicated office space",,1 Space,NY,For Lease,Industrial,"[('New Lots Avenue', '7 min walk', '0.3 mi'), ('East 105 Street Transit Stop', '11 min walk', '0.5 mi'), ('Junius Street Transit Stop', '15 min walk', '0.8 mi'), ('Livonia Avenue Transit Stop', '16 min walk', '0.8 mi'), ('Pennsylvania Avenue Transit Stop', '17 min walk', '0.8 mi'), ('East New York Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Far Rockaway Branch)', '8 min drive', '3.0 mi'), ('Nostrand Avenue Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Hempstead Branch, Far Rockaway Branch)', '11 min drive', '5.0 mi'), ('John F. Kennedy International Airport', '14 min drive', '8.5 mi'), ('La Guardia Airport', '19 min drive', '12.6 mi'), ('Newark Liberty International Airport', '44 min drive', '21.0 mi'), ('NY - Red Hook Container Terminal', '16 min drive', '7.9 mi'), ('NEW YORK AND ATLANTIC RAILWAY', '11 min drive', '4.6 mi')]",
125 Lake Ave,,"60,000 SF",Staten Island,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,60,000 SF,Property Type,Industrial,Year Built,1945,Property Subtype,Warehouse,OfficeLoft Creative Space",,,7/17/2017,8197851,$0.83 SF/Mo,"Owner Prefers Single tenant for entire building
Commercial Building with 30,000 SF each of office & warehouse space available for Lease. Owner will build to suit. Ground Floor has Loading Docks at Rear of Building
Located in Mariner' s Harbor, N.Y. 10303, in Staten Island Between Richmond Terrace & Walker Street with Easy Access to the S46 & S96 Bus Routes",Industrial,"10,000 - 60,000 SF","Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 60,000 SF of adjacent space,Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 60,000 SF of adjacent space,Fits 50 - 160 People,Listed rate may not include certain utilities, building services and property expenses,Can be combined with additional space(s) for up to 60,000 SF of adjacent space,Fits 25 - 80 People",,3 Spaces,NY,For Lease,"Office, Industrial","[('Elizabeth Commuter Rail (Northeast Corridor, North Jersey Coast Lines)', '13 min drive', '5.9 mi'), ('North Elizabeth Commuter Rail (Northeast Corridor, North Jersey Coast Lines)', '16 min drive', '7.7 mi'), ('Newark Liberty International Airport', '26 min drive', '12.4 mi'), ('La Guardia Airport', '41 min drive', '23.5 mi'), ('John F. Kennedy International Airport', '42 min drive', '28.8 mi'), ('New York Container Terminal', '6 min drive', '2.4 mi'), ('NS-ELIZABETH, NJ-322 THIRD', '14 min drive', '5.8 mi')]",
156 9th St,,"5,000 SF",Brooklyn,"Rental Rate,$30.00 /SF/YR,Rentable Building Area,5,000 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse",,,3/27/2017,8513478,$2.50 SF/Mo,"5,000 SF Retail Space + 2,500 SF Lot (Divisible)
""  50 x 100 Building
""  Prime Location
""  Join many other retail shops
""  Easy access to trains and buses
""  25 x 100 Lot
""  Long Term Lease
""  Private Parking
""  Gross Lease
Location: 9th Ave between 2nd and 3rd Ave
Block / Lot: 01008 - 0021
Transportation - A Short walk to the F,G,D,N,R Trains and B57 & B61 Buses
Gowanus with its proximity to lower Manhattan is beginning to enjoy the success of its neighbors in Carroll Gardens and Red Hook. Propelled by a community spirit that will fight for positive change, new investment and residents and the investment by business,Gowanus is once again becoming a favorite Brooklyn neighborhood.",Industrial,"2,500 SF",Listed lease rate plus proportional share of utilities,"PROPERTY HIGHLIGHTS:

*Lot Dimensions: 50X100
*Building Dimensions: 25x100
*Zoning: M2-1
*Near by Subway Lines: 9th St-4th ave stop: F , M , R 
Smith-9th st. stop: F , G 

*Ceilings: 14ft
*Heat: Gas
*Offices 
*Fenced Yard
*Overhead Drive In
*Bathroom
For Lease 2,500SF Warehouse + 2,500 SF Land

156 9th St. is located in the heart of Gowanus between 2nd and 3rd Ave near Downtown Brooklyn. The property is located near two subway stations. The BQE is in close proximity which allows easy access to the bridges and tunnels to Manhattan. 

The warehouse has 14 feet ceilings, multiple egresses, and a mezzanine office. Adjacent to the property is 2,500SF of land (fenced).",1 Space,NY,For Lease,Industrial,"[('4 Avenue-9 Street', '5 min walk', '0.2 mi'), ('4 Avenue-9 Street', '6 min walk', '0.3 mi'), ('Smith-9 Streets Transit Stop', '6 min walk', '0.3 mi'), ('Prospect Avenue', '13 min walk', '0.7 mi'), ('Carroll Street Transit Stop', '15 min walk', '0.7 mi'), ('Flatbush Avenue Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Hempstead Branch, Far Rockaway Branch)', '4 min drive', '1.5 mi'), ('Nostrand Avenue Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Hempstead Branch, Far Rockaway Branch)', '7 min drive', '3.0 mi'), ('La Guardia Airport', '21 min drive', '11.5 mi'), ('John F. Kennedy International Airport', '23 min drive', '13.8 mi'), ('Newark Liberty International Airport', '34 min drive', '15.9 mi'), ('NY - Red Hook Container Terminal', '3 min drive', '1.3 mi'), ('PORT OF NEW YORK AND NEW JERSEY', '3 min drive', '1.0 mi')]",
36 Waverly Ave,"24 Hour Access,Metro/Subway","53,000 SF",Brooklyn,"Rental Rate,$37.50 /SF/YR,Rentable Building Area,53,000 SF,Property Type,Industrial,Year Built/Renovated,1935/2016,Property Subtype,Manufacturing,Industrial Warehouse,Office Building,Retail Building",cool finished roof deck with gret views!,,2/3/2020,9220093,$3.13 SF/Mo,"we have offer spaces that are  perfect for artists, music, fabricators and all creative types!!
Once  a Well Known Doll Factory, this four-story recently renovated building is filled with artists, entrepreneurs, high tech companies, and small businesses. Building amenities include high speed internet and a freight elevator. Plenty of windows throughout the property provide ample light into the work spaces and open up city views. Property offering multiple leasing options!
Set in the heart of Brooklyn known as the Brooklyn Triangle. Close to the Brooklyn Navy Yard & Steiner Studios. Location has very easy access to the highway and many major roads in Brooklyn. Close to G Train",Industrial,475 SF,"Listed lease rate plus proportional share of electrical cost,Space is in Excellent Condition,Fits 2 - 4 People",,1 Space,NY,For Lease,Office,"[('Clinton-Washington Avenues', '14 min walk', '0.7 mi'), ('Classon Avenue Transit Stop', '19 min walk', '0.9 mi'), ('Flatbush Avenue Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Hempstead Branch, Far Rockaway Branch)', '4 min drive', '1.5 mi'), ('Nostrand Avenue Station Commuter Rail (West Hempstead Branch, Long Beach Branch, Hempstead Branch, Far Rockaway Branch)', '5 min drive', '2.2 mi'), ('La Guardia Airport', '15 min drive', '8.7 mi'), ('John F. Kennedy International Airport', '22 min drive', '12.8 mi'), ('Newark Liberty International Airport', '32 min drive', '14.9 mi'), ('NY - Red Hook Container Terminal', '7 min drive', '2.8 mi'), ('PORT OF NEW YORK AND NEW JERSEY', '8 min drive', '2.9 mi')]","Gas,Heating - Gas"
