address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
23 Shady St,,"9,900 SF",Paterson,"Rental Rate,$9.75 /SF/YR,Rentable Building Area,9,900 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse",,,6/28/2019,16476566,$0.81 SF/Mo,,Industrial,"2,900 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 500 SF of dedicated office space",Located in the Bunker Hill Industrial Area of Paterson.,1 Space,NJ,For Lease,Industrial,"[('Hawthorne Commuter Rail (Main/Port Jervis Line)', '3 min drive', '1.2 mi'), ('Paterson Commuter Rail (Main/Port Jervis Line)', '4 min drive', '1.7 mi'), ('Newark Liberty International Airport', '37 min drive', '22.4 mi'), ('La Guardia Airport', '35 min drive', '24.3 mi'), ('Westchester County Airport', '55 min drive', '43.0 mi'), ('Port Newark Container Terminal', '33 min drive', '22.8 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-PATTERSON-NJ', '6 min drive', '2.6 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
157 Veterans Dr,,"10,000 SF",Northvale,"Rental Rate,$13.50 /SF/YR,Rentable Building Area,10,000 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse",,,7/3/2019,16518523,$1.13 SF/Mo,,Industrial,"2,500 SF","Listed lease rate plus proportional share of utilities,Kitchen,Natural Light,Central Air Conditioning,Private Restrooms","Attractive 2ndFloor Office Suite located near Paris avenue.  Windows open and the suite is light and very bright!  Kitchen/LAB, private bath, fully air conditioned. Space can come fully furnished.",1 Space,NJ,For Lease,Office,"[('La Guardia Airport', '38 min drive', '23.2 mi'), ('Westchester County Airport', '37 min drive', '24.3 mi'), ('Newark Liberty International Airport', '49 min drive', '28.3 mi'), ('NY - Red Hook Container Terminal', '45 min drive', '29.0 mi'), ('NEW YORK, SUSQUEHANNA AND WESTERN', '24 min drive', '13.6 mi')]",
50 S Center St,,"15,800 SF",Orange,"Rental Rate,$12.85 /SF/YR,Property Subtype,Warehouse,Property Type,Industrial,Rentable Building Area,15,800 SF",,,9/9/2019,16548674,$1.07 SF/Mo,,Industrial,"7,271 SF","Lease rate does not include certain property expenses,1 Drive In Bay",,1 Space,NJ,For Lease,Industrial,"[('Orange Commuter Rail (Morris & Essex Morristown Line, Morris & Essex Gladstone Branch)', '9 min walk', '0.4 mi'), ('Brick Church Commuter Rail (Morris & Essex Morristown Line, Morris & Essex Gladstone Branch)', '10 min walk', '0.5 mi'), ('Newark Liberty International Airport', '25 min drive', '9.8 mi'), ('La Guardia Airport', '39 min drive', '25.3 mi'), ('John F. Kennedy International Airport', '49 min drive', '33.1 mi'), ('Port Newark Container Terminal', '21 min drive', '10.2 mi'), ('POINIER STREET LUMBER TRANSFER AND DISTRIBUTION C', '11 min drive', '5.6 mi')]",
165 Spring St,Air Conditioning,"30,000 SF",New Providence,"Rental Rate,$9.50 /SF/YR,Rentable Building Area,30,000 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",,,7/8/2019,16549057,$0.79 SF/Mo,"30,000 SF Warehouse Zoned Light Industrial
15,000 SF at 15' clear, 15,000 SF at 21' clear
3 Loading docks, 1 Forklift ramped door
Parking can be expanded by 25 cars or 4 Trailers",Industrial,"30,000 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 1,500 SF of dedicated office space,3 Loading Docks",,1 Space,NJ,For Lease,Industrial,"[('Murray Hill Commuter Rail (Morris & Essex Gladstone Branch)', '13 min walk', '0.6 mi'), ('Berkeley Heights Commuter Rail (Morris & Essex Gladstone Branch)', '9 min drive', '2.9 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
620 Division St,,"153,225 SF",Elizabeth,"Rental Rate,$10.00 /SF/YR,Rentable Building Area,153,225 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse","CAM: $2.50 PSF,Total Acreage: ±5.94 AC,Total Building: ±153,225 SF",,6/7/2019,16275341,$0.83 SF/Mo,Large warehouse at the corner of Woodruff and Division,Industrial,"30,190 SF","Lease rate does not include utilities, property expenses or building services,Partially Built Out as Standard Office","Available Unit: ±30,190 SF (Divisible by 5,000 SF)
Total Acreage: ±5.94 AC
HVAC: Yes
Sprinkler: Wet System
Elevator: One (1st - 2nd Floors)
CAM: $2.50 PSF",1 Space,NJ,For Lease,Office,"[('North Elizabeth Commuter Rail (Northeast Corridor, North Jersey Coast Lines)', '4 min drive', '1.3 mi'), ('Elizabeth Commuter Rail (Northeast Corridor, North Jersey Coast Lines)', '5 min drive', '1.7 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
23 Madison Rd,"Signage,Air Conditioning","42,792 SF",Fairfield,"Rental Rate,$14.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,500 SF,Rentable Building Area,42,792 SF,Property Type,Industrial,Year Built,1980",,,3/10/2020,16229308,$1.17 SF/Mo,,Industrial,"1,500 - 3,480 SF","Listed rate may not include certain utilities, building services and property expenses,Fits 4 - 28 People","Unit 1 - 1,500 SF; Unit 2 - 1,980 SF; units may be combined for a total of 3,480 SF.",1 Space,NJ,For Lease,Office,"[('Wayne/Route 23 Transit Center Commuter Rail (Montclair-Boonton Line)', '9 min drive', '5.5 mi'), ('Lincoln Park Commuter Rail (Montclair-Boonton Line)', '13 min drive', '6.6 mi'), ('Newark Liberty International Airport', '40 min drive', '24.8 mi'), ('La Guardia Airport', '42 min drive', '32.0 mi'), ('Port Newark Container Terminal', '36 min drive', '25.2 mi'), ('MHF, Inc.', '12 min drive', '8.2 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
135 Grand St,,"18,000 SF",Carlstadt,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,18,000 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse",,,7/8/2019,16549765,$1.25 SF/Mo,,Industrial,"8,631 SF",Lease rate does not include certain property expenses,"· 8,631 +/- Sq. Ft. 
· 26’ Ceilings 
· Two 10’ x 14’ Drive-In Doors 
· Column Span: 47’ x 36’ 
· Sprinkler: ESFR",1 Space,NJ,For Lease,Industrial,"[('Wood Ridge Commuter Rail (Pascack Valley Line)', '16 min walk', '0.8 mi'), ('Rutherford Commuter Rail (Bergen County/Port Jervis Line)', '6 min drive', '2.8 mi'), ('Newark Liberty International Airport', '31 min drive', '16.2 mi'), ('La Guardia Airport', '30 min drive', '18.6 mi'), ('John F. Kennedy International Airport', '40 min drive', '26.4 mi'), ('Port Newark Container Terminal', '27 min drive', '16.6 mi'), ('Marschall Warehouse', '8 min drive', '3.6 mi')]",
625 Rahway Ave,,"140,000 SF",Union,"Rental Rate,$20.00 /SF/YR,Rentable Building Area,140,000 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse","Conference Room,Showroom",,7/9/2019,16559833,$1.67 SF/Mo,"Clean, well-kept, owner-operated office building, office space with private bathroom and closet. One big office could be showroom or conference room",Industrial,"3,828 SF","Listed rate may not include certain utilities, building services and property expenses,8'6"" Finished Ceilings,Office intensive layout,Space is in Excellent Condition",10 Office rooms with private bathroom and closet,1 Space,NJ,For Lease,Office,"[('Millburn Commuter Rail (Morris & Essex Morristown Line, Morris & Essex Gladstone Branch)', '7 min drive', '2.8 mi'), ('Short Hills Commuter Rail (Morris & Essex Morristown Line, Morris & Essex Gladstone Branch)', '9 min drive', '3.7 mi'), ('Newark Liberty International Airport', '22 min drive', '10.4 mi'), ('La Guardia Airport', '43 min drive', '30.6 mi'), ('John F. Kennedy International Airport', '52 min drive', '33.7 mi'), ('Maher Terminal', '17 min drive', '10.9 mi'), ('POINIER STREET LUMBER TRANSFER AND DISTRIBUTION C', '12 min drive', '8.0 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
2877 Blueberry Road Hammonton N,"Fenced Lot,Floor Drains,Front Loading,Yard,Storage Space","30,935 SF",Hammonton,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,30,935 SF,Property Type,Industrial,Year Built,1956,Property Subtype,Warehouse",,,7/10/2019,16567304,$0.67 SF/Mo,"Features: 
GREAT LOCATION near Atlantic City and Philadelphia
Atlantic City International Airport - 29 minutes/ 16.6 miles 
Egg Harbor City Commuter Rail - 10 minutes/ 6.9 miles
Hammonton Community Rail - 13 minutes/ 8..0 miles
Atlantic City Expressway a few minutes away
$/SF/Yr
1st Floor
Rental Rate	•	$ 8.00 /SF/Yr	Date Available	Now
Service Type	Plus All Utilities	Space Use	Industrial
Space Available	30,935 SF	Build Out As	Full BuildOut
Space Type	Relet	Floor	1st Floor
Lease Term	3 - 10 Years		
104.73 Acres  (Industrial, Commercial and more). Excellent for farming (chicken farming, etc. ). 
5 private acres fenced in with  35,000 square foot building plus second floor plus and all-brick guardhouse which features:
Living room, bedroom, kitchen and bathrooms with 6 urinals stalls and shower. 
Features
1.  Own water Tower
2.  Generators
3.  4,000 amps
4.  Propane Tanks
5.  Ceiling height 12 ft. with wet sprinklers
6.  Numerous rooms in the building 
For Lease or Sale
$8.00 sq. ft. (35,000 sq. ft.)  with minimum 3 yr. lease
$2.5 million sale price.    (Owner financing available.)
Excellent for:
Storage Facility
Beer Distillery 
Medical Marijuana
Baking Facility 
Warehouse,  Agriculture
Trailer Park or Housing",Industrial,"15,467 - 30,934 SF","Listed lease rate plus proportional share of utilities,Can be combined with additional space(s) for up to 30,934 SF of adjacent space,Listed lease rate plus proportional share of utilities,Can be combined with additional space(s) for up to 30,934 SF of adjacent space",,2 Spaces,NJ,For Lease,Industrial,,
1777 Hylton Rd,,"77,764 SF",Pennsauken,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,77,764 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse",,,7/11/2019,16584258,$0.46 SF/Mo,,Industrial,"45,000 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,NJ,For Lease,Industrial,"[('Cherry Hill Commuter Rail (Atlantic City Line)', '13 min drive', '6.9 mi'), ('Philadelphia International Airport', '29 min drive', '18.3 mi'), ('Trenton Mercer Airport', '47 min drive', '28.5 mi'), ('Port of Philadelphia', '11 min drive', '6.1 mi'), ('Dependable Warehouse', '4 min drive', '1.3 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
800-810 31st St,24 Hour Access,"50,000 SF",Union City,"Rental Rate,$8.50 - $24.00 /SF/YR,Rentable Building Area,50,000 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse",,,4/8/2020,16630204,$0.71 - $2.00 SF/Mo,,Industrial,"1,000 - 17,000 SF","Lease rate does not include utilities, property expenses or building services,Lease rate does not include utilities, property expenses or building services,Lease rate does not include utilities, property expenses or building services,Mostly Open Floor Plan Layout,Space is in Excellent Condition,Fully Built Out as Standard Office,9' Finished Ceilings",,3 Spaces,NJ,For Lease,"Office, Industrial","[('Bergenline Avenue Transit Stop', '(Tonnelle Avenue-Hoboken Terminal, West Side Avenue-Tonnelle Avenue)', '20 min walk'), ('1.0 mi', 'Hoboken Terminal Commuter Rail (North Jersey Coast Line, Morris & Essex Morristown Line, Raritan Valley Line, Bergen County/Port Jervis Line, Montclair-Boonton Line, Pascack Valley Line, Morris & Essex Gladstone Branch, Main/Port Jervis Line)', '10 min drive'), ('3.4 mi', 'Secaucus Junction Commuter Rail (Northeast Corridor Line, North Jersey Coast Line, Morris & Essex Morristown Line, Bergen County/Port Jervis Line, Montclair-Boonton Line, Pascack Valley Line, Morris & Essex Gladstone Branch, Main/Port Jervis Line)', '9 min drive'), ('4.0 mi', 'Newark Liberty International Airport', '23 min drive'), ('11.6 mi', 'La Guardia Airport', '21 min drive'), ('12.9 mi', 'John F. Kennedy International Airport', '31 min drive'), ('20.7 mi', 'NY - Red Hook Container Terminal', '21 min drive'), ('10.9 mi', 'NS CONNECTING LINE BULK TRANSFER TERMINAL-NORTH BE', '3 min drive'), ('1.0 mi',)]","Lighting,Gas - Natural,Water - County Water,Sewer - County Sewer,Heating - Gas"
105-115 Woodbine St,,"22,000 SF",Bergenfield,"Rental Rate,$15.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,500 SF,Rentable Building Area,22,000 SF,Property Type,Industrial,Year Built,1966",,,8/26/2019,16643364,$1.25 SF/Mo,"Current tenant operating a Limousine service looking for a sublet.  Currently occupying 16,000 sf, some of which is under utilized.  Offering 1.5k-4k sf of space.  Asking $19psf gross rent.  A office space with one private office, two bathrooms and a breakroom has been built out, the option to expand or demo it stands.   Room for outdoor and indoor parking.  Retail, office or warehouse use.",Industrial,"1,500 - 4,000 SF","Sublease space available from current tenant,Includes 1,500 SF of dedicated office space,Rate includes utilities, building services and property expenses",,1 Space,NJ,For Lease,Flex,"[('New Bridge Landing Commuter Rail (Pascack Valley Line)', '5 min drive', '2.3 mi'), ('River Edge Commuter Rail (Pascack Valley Line)', '6 min drive', '3.0 mi'), ('La Guardia Airport', '26 min drive', '16.8 mi'), ('Newark Liberty International Airport', '37 min drive', '21.1 mi'), ('Westchester County Airport', '46 min drive', '35.5 mi'), ('NY - Red Hook Container Terminal', '33 min drive', '22.5 mi'), ('NEW YORK, SUSQUEHANNA AND WESTERN', '12 min drive', '6.0 mi')]",Heating - Gas
211 Commercial Ct,"Security System,Air Conditioning","12,060 SF",Morganville,"Rental Rate,$14.00 /SF/YR,Rentable Building Area,12,060 SF,Property Type,Industrial,Year Built,2018,Property Subtype,Warehouse","High Efficiency LED Lighting,Close Proximity to Routes 9 and 18,Air Conditioning (3 Separate Zones: Warehouse, Offices, 2nd Floor Viewing Area),Approx. 6.5 Miles to Garden State Parkway",,7/30/2019,16764163,$1.17 SF/Mo,,Industrial,"12,060 SF","New space, never previously occupied,12 Drive Ins,Lease rate does not include utilities, property expenses or building services","25' ceiling & plenty of parking. Great for light warehouse, sport/recreational, mini storage, golf simulator, fitness center, etc. Open space on ground level approximately 10,700sf, with 12' overhead garage doors, 20'big fans, private offices, balcony viewing area.",1 Space,NJ,For Lease,Industrial,"[('Aberdeen Matawan Commuter Rail (North Jersey Coast Line)', '11 min drive', '5.8 mi'), ('Hazlet Commuter Rail (North Jersey Coast Line)', '15 min drive', '6.8 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
10-30 Pearl St,"Fenced Lot,Signage","50,000 SF",Long Branch,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,50,000 SF,Property Type,Industrial,Year Built,1952,Property Subtype,Warehouse",,,3/4/2020,16777911,$0.75 SF/Mo,PERFECT FOR SPORTING EVENTS .HIGH CEILING .NATURAL LIGHT.MULTIPLE BATHROOMS .SEPARATE ENTRANCE .,Industrial,"5,000 SF","Listed lease rate plus proportional share of utilities,Space is in Excellent Condition,Includes 500 SF of dedicated office space,Natural Light",,1 Space,NJ,For Lease,Industrial,"[('Long Branch Commuter Rail (North Jersey Coast Line)', '4 min drive', '1.3 mi'), ('Monmouth Park Commuter Rail (North Jersey Coast Line)', '5 min drive', '1.8 mi'), ('Newark Liberty International Airport', '67 min drive', '46.1 mi'), ('New York Container Terminal', '54 min drive', '40.9 mi'), ('NS CONNECTING LINE BULK TRANSFER TERMINAL-CARTERET', '46 min drive', '35.0 mi')]","Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
186 Rt 206 S,"Skylights,Air Conditioning","32,000 SF",Hillsborough,"Rental Rate,$8.95 /SF/YR,Rentable Building Area,32,000 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse",Frontage on Route 206,,8/1/2019,16783986,$0.75 SF/Mo,,Industrial,"32,000 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,3 Loading Docks,Includes 8,000 SF of dedicated office space,Space is in Excellent Condition",,1 Space,NJ,For Lease,Industrial,"[('Somerville Commuter Rail (Raritan Valley Line)', '6 min drive', '2.7 mi'), ('Raritan Commuter Rail (Raritan Valley Line)', '7 min drive', '3.8 mi'), ('Trenton Mercer Airport', '46 min drive', '26.2 mi'), ('Newark Liberty International Airport', '52 min drive', '33.1 mi'), ('New York Container Terminal', '47 min drive', '36.5 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-BRIDGEWATER-', '9 min drive', '4.4 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
198 US Highway 206,Bio-Tech/ Lab Space,"45,200 SF",Hillsborough,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,45,200 SF,Property Type,Industrial,Year Built,1971,Property Subtype,Warehouse","Industrial complex with 14'-18' clear height.,Features grade level doors and loading docks.",,1/17/2020,15045038,$1.00 SF/Mo,"45,200 SF Multi Tenant Industrial Complex
Situated on 4 Acres
Units vary from 1,500- 3,200 SF
All Units Have Either a Grade Level Door and/or Loading Dock
Ceiling Heights from 14' - 18' Clear",Industrial,"3,000 SF","Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Includes 500 SF of dedicated office space",,1 Space,NJ,For Lease,Industrial,"[('Somerville Commuter Rail (Raritan Valley Line)', '7 min drive', '3.2 mi'), ('Raritan Commuter Rail (Raritan Valley Line)', '9 min drive', '4.3 mi')]",
419 Trumbull St,,"16,500 SF",Elizabeth,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,16,500 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse",,,2/13/2019,15169795,$0.71 SF/Mo,,Industrial,"16,500 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,Includes 1,200 SF of dedicated office space,1 Loading Dock","PROPERTY HIGHLIGHTS 
· 16,500 +/- Sq. Ft. Industrial Space 
· 1,200 +/- Sq. Ft. of Office Space 
· 15’-16’ Ceilings 
· 1 Tailboard Door, 1 Drive-in Door 
· Column Spacing: 30’ x 40’ 
· 800 Amps 
· Minutes to Newark Liberty Airport, Ports, 
NJ Turnpike & Goethals Bridge",1 Space,NJ,For Lease,Industrial,"[('Elizabeth Commuter Rail (Northeast Corridor, North Jersey Coast Lines)', '5 min drive', '1.7 mi'), ('North Elizabeth Commuter Rail (Northeast Corridor, North Jersey Coast Lines)', '7 min drive', '2.8 mi'), ('Newark Liberty International Airport', '20 min drive', '7.0 mi'), ('La Guardia Airport', '39 min drive', '27.2 mi'), ('John F. Kennedy International Airport', '48 min drive', '30.3 mi'), ('New York Container Terminal', '12 min drive', '5.3 mi'), ('Matlack Bulk Intermodal Systems', '11 min drive', '5.4 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
387 Coit St,Fenced Lot,"14,000 SF",Irvington,"Rental Rate,$26.88 /SF/YR,Rentable Building Area,14,000 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",,,2/15/2019,15187731,$2.24 SF/Mo,,Industrial,"1,250 - 5,450 SF","Lease rate does not include property expenses,Lease rate does not include property expenses,Fits 4 - 10 People","18' clear ceiling with sprinklers. Strictly for warehouse space,8 parking spaces. Long term lease available",2 Spaces,NJ,For Lease,"Office/Retail, Industrial","[('Union Commuter Rail (Raritan Valley Line)', '6 min drive', '2.5 mi'), ('Newark Airport Commuter Rail (Northeast Corridor, North Jersey Coast Lines)', '11 min drive', '4.0 mi'), ('Newark Liberty International Airport', '17 min drive', '5.8 mi'), ('La Guardia Airport', '38 min drive', '26.2 mi'), ('John F. Kennedy International Airport', '47 min drive', '29.3 mi'), ('Maher Terminal', '12 min drive', '6.3 mi'), ('POINIER STREET LUMBER TRANSFER AND DISTRIBUTION C', '7 min drive', '3.3 mi')]","Water - City Water,Sewer - City Sewer"
335 New Rd,"Property Manager on Site,Skylights,Air Conditioning","100,000 SF",South Brunswick,"Rental Rate,$12.00 - $16.00 /SF/YR,Rentable Building Area,100,000 SF,Property Type,Industrial,Year Built/Renovated,1954/2003,Property Subtype,Warehouse","Properties features retail and industrial space,Plenty of land and ample parking",,2/6/2020,15227299,$1.00 - $1.33 SF/Mo,"This 100,000 square foot property features plenty of exterior space and allows for many different uses.",Industrial,"3,000 - 13,000 SF","Listed rate may not include certain utilities, building services and property expenses,4 Loading Docks,Listed rate may not include certain utilities, building services and property expenses","22 ft clear height
No Columns
4 Loading Docks
Warehouse Space Only
Parking Available
Asking rent for industrial space is $10,000 per month.,Asking rent for the retail space is $4,000 per month.",2 Spaces,NJ,For Lease,"Retail, Industrial","[('Princeton Junction Commuter Rail (Northeast Corridor Line, Princeton Branch)', '15 min drive', '8.1 mi'), ('Princeton Commuter Rail (Princeton Branch)', '15 min drive', '8.5 mi'), ('Trenton Mercer Airport', '31 min drive', '19.4 mi'), ('Newark Liberty International Airport', '57 min drive', '36.8 mi'), ('New York Container Terminal', '45 min drive', '31.6 mi'), ('National Distribution Centers', '10 min drive', '4.4 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
515 N Michigan Ave,"Fenced Lot,Yard","23,400 SF",Kenilworth,"Rental Rate,$8.95 /SF/YR,Rentable Building Area,23,400 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse",,,2/21/2019,15274133,$0.75 SF/Mo,"Ceiling heights ranging to 21'
Tailboard and Drive-In Loading
Immediately off the Garden State Parkway,
Minutes to Routes 22 and 78
8.8 toll free miles to Port Elizabeth/Newark
7 miles to Newark Liberty Airport
6 miles to the Goethals Bridge",Industrial,"23,400 SF","Lease rate does not include utilities, property expenses or building services",,1 Space,NJ,For Lease,Industrial,"[('Roselle Park Commuter Rail (Raritan Valley Line)', '7 min drive', '2.5 mi'), ('Cranford Commuter Rail (Raritan Valley Line)', '8 min drive', '3.6 mi'), ('Newark Liberty International Airport', '20 min drive', '9.4 mi'), ('La Guardia Airport', '40 min drive', '29.6 mi'), ('John F. Kennedy International Airport', '49 min drive', '32.7 mi'), ('Maher Terminal', '15 min drive', '9.9 mi'), ('NS CONNECTING LINE BULK TRANSFER TERMINAL-ELIZABET', '14 min drive', '7.0 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
76-104 3rd Ave,,"100,400 SF",Kearny,"Rental Rate,$11.00 /SF/YR,Rentable Building Area,100,400 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse",,,2/26/2020,15280612,$0.92 SF/Mo,"Heat: Gas suspended
Sprinkler: Wet
Accessibility: 7 miles to Newark
Intl Airport and Port Areas
2 Miles to NJ Turnpike,
Interchange 15W
10 Miles to New York City
Parking: Ample truck Parking
Power: Heavy",Industrial,"10,000 - 32,700 SF","Lease rate does not include utilities, property expenses or building services,Space is in Excellent Condition,3 Drive Ins,1 Loading Dock,Lease rate does not include utilities, property expenses or building services,3 Drive Ins,2 Loading Docks,Includes 2,000 SF of dedicated office space,Space is in Excellent Condition","Newly renovated, beautiful high ceiling warehouse!
22-24' Clear
Large exterior space
No Columns
3 Drive-ins, 1 loading dock potential
Brand new LED lights,Newly renovated, beautiful high ceiling warehouse!
22' Ceilings
Parking Available
3 Drive-ins, 2 loading dock potential
Brand new LED lights",2 Spaces,NJ,For Lease,Industrial,"[('Newark Penn Station Commuter Rail (Northeast Corridor Line, North Jersey Coast Line, Raritan Valley Line, Grove Street - Newark Penn Station, Broad Street Station - Newark Penn Station)', '8 min drive', '3.3 mi'), ('Newark Broad Street Commuter Rail (Morris & Essex Morristown Line, Montclair-Boonton Line, Morris & Essex Gladstone Branch)', '8 min drive', '3.6 mi'), ('Newark Liberty International Airport', '23 min drive', '7.0 mi'), ('La Guardia Airport', '33 min drive', '20.7 mi'), ('John F. Kennedy International Airport', '42 min drive', '28.5 mi'), ('Port Newark Container Terminal', '19 min drive', '7.4 mi'), ('R Horizon', '9 min drive', '4.4 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
111 Main St,"Security System,Signage","10,000 SF",Newark,"Rental Rate,$9.00 /SF/YR,Rentable Building Area,10,000 SF,Property Type,Industrial,Year Built,2008,Property Subtype,Warehouse","60 Multi-family units being built across the street,Open floor plan",,7/30/2019,15293788,$0.75 SF/Mo,,Industrial,"5,000 - 10,000 SF","Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 10,000 SF of adjacent space,Space is in Excellent Condition,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 10,000 SF of adjacent space,Space is in Excellent Condition",,2 Spaces,NJ,For Lease,Industrial,"[('Newark Penn Station Commuter Rail (Northeast Corridor Line, North Jersey Coast Line, Raritan Valley Line, Grove Street - Newark Penn Station, Broad Street Station - Newark Penn Station, Northeast Corridor Line, North Jersey Coast Line, Raritan Valley Line, Grove Street - Newark Penn Station, Broad Street Station - Newark Penn Station)', '4 min drive', '1.3 mi'), ('Newark Broad Street Commuter Rail (Morris & Essex Morristown Line, Montclair-Boonton Line, Morris & Essex Gladstone Branch)', '8 min drive', '3.3 mi'), ('Newark Liberty International Airport', '17 min drive', '4.6 mi'), ('La Guardia Airport', '32 min drive', '21.6 mi'), ('John F. Kennedy International Airport', '42 min drive', '24.8 mi'), ('Port Newark Container Terminal', '12 min drive', '4.9 mi'), ('R Horizon', '4 min drive', '1.5 mi')]",
56 Paterson Ave,,"52,000 SF",Newton,"Rental Rate,$5.00 - $7.25 /SF/YR,Property Subtype,Warehouse,Office Building,Min. Divisible,800 SF,Rentable Building Area,52,000 SF,Property Type,Industrial,Year Built,1950",,,12/17/2019,15353293,$0.42 - $0.60 SF/Mo,"Multi tenant Industrial WAREHOUSE/LIGHT MANUFACTURING.  
1960 SF industrial available with additional office space or not
1900 SF industrial available interior to the building 
1600 SF industrial standalone auxiliary building with drive-in door.  
Interior 1900 and 1960 spaces have access to loading dock.  Modified gross rent.",Industrial,"800 - 7,060 SF","Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses,1 Drive In Bay,Listed rate may not include certain utilities, building services and property expenses,1 Loading Dock,Space is in Excellent Condition,Listed rate may not include certain utilities, building services and property expenses,Fits 2 - 13 People",,4 Spaces,NJ,For Lease,"Office, Industrial","[('Maher Terminal', '67 min drive', '50.7 mi'), ('MHF, Inc.', '37 min drive', '27.4 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
470-480 Cortlandt St,Property Manager on Site,"60,000 SF",Belleville,"Rental Rate,$7.25 /SF/YR,Rentable Building Area,60,000 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse",,,3/6/2019,15365326,$0.60 SF/Mo,"Located 2 blocks off Rt 21 and only 5 minutes from Rt 3. This high cube warehouse can be used for manufacturing, assembly, warehouse, showroom.",Industrial,"18,725 SF","Lease rate does not include certain property expenses,1 Drive In Bay,Includes 1,000 SF of dedicated office space,2 Loading Docks","1000 sf of office space
20' ceilings
2 loading docks
1 drive in door
Available May 1st
600 amps power
20 car parking",1 Space,NJ,For Lease,Industrial,"[('Lyndhurst Commuter Rail (Main/Port Jervis Line)', '7 min drive', '2.6 mi'), ('Kingsland Commuter Rail (Main/Port Jervis Line)', '6 min drive', '3.0 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
